"YEAR","AMA","SECTOR","CATEGORY","PARENT WATER TYPE OR SECTOR","BUDGET ELEMENT","QUANTITY"
"2012","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1637"
"2012","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","2585"
"2012","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","15581"
"2012","PINAL AMA","Industrial","Supply","Surface Water","Surface Water","7"
"2012","PINAL AMA","Industrial","Supply","Effluent","Effluent","1846"
"2012","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","710495"
"2012","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","909264"
"2012","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"2012","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","17997"
"2012","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","422489"
"2012","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","15559"
"2012","PINAL AMA","Agricultural","Supply","CAP","CAP","277781"
"2012","PINAL AMA","Agricultural","Supply","CAP","GSF (CAP)","210328"
"2012","PINAL AMA","Agricultural","Supply","Effluent","Effluent","790"
"2012","PINAL AMA","Agricultural","Supply","CAP","Recovered CAP","1814"
"2012","PINAL AMA","Indian","Demand","Municipal","Municipal","378"
"2012","PINAL AMA","Indian","Demand","Indian","Agricultural","149983"
"2012","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","5293"
"2012","PINAL AMA","Indian","Supply","Groundwater","Groundwater","64270"
"2012","PINAL AMA","Indian","Supply","Surface Water","Surface Water","3459"
"2012","PINAL AMA","Indian","Supply","CAP","CAP","87925"
"2012","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","7628"
"2012","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","4880"
"2012","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1069"
"2012","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","895"
"2012","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","2044"
"2012","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","90961"
"2012","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","9733"
"2012","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","20274"
"2012","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","11671"
"2012","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","13909"
"2012","PRESCOTT AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","5860"
"2012","PRESCOTT AMA","Municipal","Supply","Effluent","Effluent","1742"
"2012","PRESCOTT AMA","Municipal","Supply","Effluent","Recovered Effluent","421"
"2012","PRESCOTT AMA","Municipal","Supply","Surface Water","Recovered Surface Water","445"
"2012","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","147"
"2012","PRESCOTT AMA","Industrial","Demand","Industrial","Golf Courses","646"
"2012","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","218"
"2012","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","964"
"2012","PRESCOTT AMA","Industrial","Supply","Surface Water","Surface Water","47"
"2012","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","3966"
"2012","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","2037"
"2012","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","646"
"2012","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","1689"
"2012","PRESCOTT AMA","Agricultural","Supply","Effluent","Recovered Effluent","994"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3438"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1731"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1281"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","234"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","165"
"2012","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","163"
"2012","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","42189"
"2012","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","1768"
"2012","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1620"
"2012","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1316"
"2012","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","6847"
"2012","SANTA CRUZ AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","50"
"2012","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","1317"
"2012","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","166"
"2012","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1460"
"2012","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Poor Quality GW","73"
"2012","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","21129"
"2012","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","12810"
"2012","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","12620"
"2012","SANTA CRUZ AMA","Agricultural","Supply","Surface Water","Surface Water","122"
"2012","SANTA CRUZ AMA","Agricultural","Supply","Effluent","Effluent","68"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","95940"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","46472"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","18974"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4182"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Deliveries to Individual Users","15067"
"2012","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3282"
"2012","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","943664"
"2012","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","23047"
"2012","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","27964"
"2012","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","7831"
"2012","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","32807"
"2012","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","3021"
"2012","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","8071"
"2012","TUCSON AMA","Municipal","Supply","Groundwater","Remediation water","6338"
"2012","TUCSON AMA","Municipal","Supply","Surface Water","Surface Water","14"
"2012","TUCSON AMA","Municipal","Supply","CAP","CAP","249"
"2012","TUCSON AMA","Municipal","Supply","Effluent","Effluent","7279"
"2012","TUCSON AMA","Municipal","Supply","CAP","Recovered CAP","112756"
"2012","TUCSON AMA","Municipal","Supply","Effluent","Recovered Effluent","9406"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","2216"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","35046"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","5662"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","1493"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","2164"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","158"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","3516"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Non Conservation and Non Municipal Demand","1181"
"2012","TUCSON AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","444"
"2012","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","41809"
"2012","TUCSON AMA","Industrial","Supply","Groundwater","Poor Quality GW","1181"
"2012","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","0"
"2012","TUCSON AMA","Industrial","Supply","CAP","GSF (CAP)","7036"
"2012","TUCSON AMA","Industrial","Supply","Effluent","Effluent","120"
"2012","TUCSON AMA","Industrial","Supply","Effluent","Recovered Effluent","109"
"2012","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","157744"
"2012","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","106042"
"2012","TUCSON AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","363"
"2012","TUCSON AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","2442"
"2012","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","78425"
"2012","TUCSON AMA","Agricultural","Supply","Surface Water","Surface Water","1845"
"2012","TUCSON AMA","Agricultural","Supply","CAP","CAP","2635"
"2012","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","25728"
"2012","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","184"
"2012","TUCSON AMA","Agricultural","Supply","Other","Other","30"
"2012","TUCSON AMA","Indian","Demand","Municipal","Municipal","194"
"2012","TUCSON AMA","Indian","Demand","Indian","Agricultural","20323"
"2012","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","194"
"2012","TUCSON AMA","Indian","Supply","CAP","CAP","20323"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","529272"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","283847"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","107328"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2101"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","123452"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","10118"
"2013","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","3452"
"2013","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","3947338"
"2013","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","11782"
"2013","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","73040"
"2013","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","19601"
"2013","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","15622"
"2013","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","159458"
"2013","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","30967"
"2013","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","45048"
"2013","PHOENIX AMA","Municipal","Supply","Groundwater","Remediation water","5057"
"2013","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","369834"
"2013","PHOENIX AMA","Municipal","Supply","CAP","CAP","333409"
"2013","PHOENIX AMA","Municipal","Supply","CAP","GSF (CAP)","36677"
"2013","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","28167"
"2013","PHOENIX AMA","Municipal","Supply","Effluent","Weighted Exchange Effluent","32494"
"2013","PHOENIX AMA","Municipal","Supply","Spill","Spill","3110"
"2013","PHOENIX AMA","Municipal","Supply","CAP","Recovered CAP","47255"
"2013","PHOENIX AMA","Municipal","Supply","Effluent","Recovered Effluent","24231"
"2013","PHOENIX AMA","Municipal","Supply","Surface Water","Recovered Surface Water","16428"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","11479"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","55031"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","2898"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","91665"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","11004"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","76"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","15699"
"2013","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","93824"
"2013","PHOENIX AMA","Industrial","Supply","Groundwater","Groundwater","87370"
"2013","PHOENIX AMA","Industrial","Supply","Groundwater","Poor Quality GW","1744"
"2013","PHOENIX AMA","Industrial","Supply","Surface Water","Surface Water","4633"
"2013","PHOENIX AMA","Industrial","Supply","CAP","CAP","3549"
"2013","PHOENIX AMA","Industrial","Supply","CAP","GSF (CAP)","243"
"2013","PHOENIX AMA","Industrial","Supply","Effluent","Effluent","75415"
"2013","PHOENIX AMA","Industrial","Supply","CAP","Recovered CAP","7393"
"2013","PHOENIX AMA","Industrial","Supply","Effluent","Recovered Effluent","7505"
"2013","PHOENIX AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","692509"
"2013","PHOENIX AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","542740"
"2013","PHOENIX AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","19995"
"2013","PHOENIX AMA","Agricultural","Demand","Agricultural","Buckeye Waterlogged Area IGFRs","181965"
"2013","PHOENIX AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","37454"
"2013","PHOENIX AMA","Agricultural","Supply","Groundwater","Groundwater","339571"
"2013","PHOENIX AMA","Agricultural","Supply","Surface Water","Surface Water","194021"
"2013","PHOENIX AMA","Agricultural","Supply","CAP","CAP","53915"
"2013","PHOENIX AMA","Agricultural","Supply","Effluent","GSF (EFFLUENT)","2895"
"2013","PHOENIX AMA","Agricultural","Supply","CAP","GSF (CAP)","156139"
"2013","PHOENIX AMA","Agricultural","Supply","Effluent","Effluent","31316"
"2013","PHOENIX AMA","Agricultural","Supply","Spill","Spill","228"
"2013","PHOENIX AMA","Agricultural","Supply","Other","Other","4069"
"2013","PHOENIX AMA","Indian","Demand","Municipal","Municipal","1251"
"2013","PHOENIX AMA","Indian","Demand","Indian","Agricultural","258361"
"2013","PHOENIX AMA","Indian","Supply","Groundwater","Groundwater","99716"
"2013","PHOENIX AMA","Indian","Supply","Surface Water","Surface Water","96041"
"2013","PHOENIX AMA","Indian","Supply","CAP","CAP","61494"
"2013","PHOENIX AMA","Indian","Supply","Effluent","Effluent","2363"
"2013","PINAL AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","14665"
"2013","PINAL AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","13389"
"2013","PINAL AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1918"
"2013","PINAL AMA","Municipal","Demand","Municipal","Small Provider Deliveries","1737"
"2013","PINAL AMA","Municipal","Demand","Municipal","Urban Irrigation","446"
"2013","PINAL AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3251"
"2013","PINAL AMA","Municipal","Population","Municipal","Large Municipal Provider Population","157962"
"2013","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","7747"
"2013","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","25776"
"2013","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","5877"
"2013","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","2848"
"2013","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","32744"
"2013","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","209"
"2013","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","13110"
"2013","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","181"
"2013","PINAL AMA","Municipal","Supply","CAP","CAP","2174"
"2013","PINAL AMA","Municipal","Supply","Effluent","Effluent","308"
"2013","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","481"
"2013","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","1578"
"2013","PINAL AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","2398"
"2013","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","7608"
"2013","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1685"
"2013","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","1964"
"2013","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","14419"
"2013","PINAL AMA","Industrial","Supply","Effluent","Effluent","1295"
"2013","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","681951"
"2013","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","855863"
"2013","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"2013","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","25680"
"2013","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","428597"
"2013","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","30842"
"2013","PINAL AMA","Agricultural","Supply","CAP","CAP","290834"
"2013","PINAL AMA","Agricultural","Supply","CAP","GSF (CAP)","130820"
"2013","PINAL AMA","Agricultural","Supply","Effluent","Effluent","1949"
"2013","PINAL AMA","Indian","Demand","Municipal","Municipal","375"
"2013","PINAL AMA","Indian","Demand","Indian","Agricultural","148257"
"2013","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","5803"
"2013","PINAL AMA","Indian","Supply","Groundwater","Groundwater","63955"
"2013","PINAL AMA","Indian","Supply","Surface Water","Surface Water","4068"
"2013","PINAL AMA","Indian","Supply","CAP","CAP","86413"
"2013","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","7531"
"2013","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","4692"
"2013","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","908"
"2013","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","1104"
"2013","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","2132"
"2013","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","92230"
"2013","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","9732"
"2013","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","21146"
"2013","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","11775"
"2013","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","12824"
"2013","PRESCOTT AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","4864"
"2013","PRESCOTT AMA","Municipal","Supply","Effluent","Effluent","1630"
"2013","PRESCOTT AMA","Municipal","Supply","Effluent","Recovered Effluent","571"
"2013","PRESCOTT AMA","Municipal","Supply","Surface Water","Recovered Surface Water","1342"
"2013","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","290"
"2013","PRESCOTT AMA","Industrial","Demand","Industrial","Golf Courses","702"
"2013","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","195"
"2013","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","992"
"2013","PRESCOTT AMA","Industrial","Supply","Surface Water","Surface Water","195"
"2013","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","3741"
"2013","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","2357"
"2013","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","632"
"2013","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","2052"
"2013","PRESCOTT AMA","Agricultural","Supply","Effluent","Recovered Effluent","937"
"2013","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3402"
"2013","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1662"
"2013","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","1376"
"2013","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","333"
"2013","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","166"
"2013","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","42157"
"2013","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","1768"
"2013","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1651"
"2013","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1322"
"2013","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","6939"
"2013","SANTA CRUZ AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","42"
"2013","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","1037"
"2013","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","101"
"2013","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1092"
"2013","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Poor Quality GW","67"
"2013","SANTA CRUZ AMA","Industrial","Supply","Effluent","Effluent","21"
"2013","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","21129"
"2013","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","14076"
"2013","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","13941"
"2013","SANTA CRUZ AMA","Agricultural","Supply","Surface Water","Surface Water","64"
"2013","SANTA CRUZ AMA","Agricultural","Supply","Effluent","Effluent","71"
"2013","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","95290"
"2013","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","43543"
"2013","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","19729"
"2013","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4090"
"2013","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3364"
"2013","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","950199"
"2013","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","23178"
"2013","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","28664"
"2013","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","7893"
"2013","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","36299"
"2013","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","2933"
"2013","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","11107"
"2013","TUCSON AMA","Municipal","Supply","Groundwater","Remediation water","4790"
"2013","TUCSON AMA","Municipal","Supply","Surface Water","Surface Water","17"
"2013","TUCSON AMA","Municipal","Supply","CAP","CAP","207"
"2013","TUCSON AMA","Municipal","Supply","Effluent","Effluent","7687"
"2013","TUCSON AMA","Municipal","Supply","CAP","Recovered CAP","108997"
"2013","TUCSON AMA","Municipal","Supply","Effluent","Recovered Effluent","8018"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","3385"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","32094"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","5855"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","1349"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","1643"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","153"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","3068"
"2013","TUCSON AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","115"
"2013","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","40376"
"2013","TUCSON AMA","Industrial","Supply","Groundwater","Poor Quality GW","236"
"2013","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","0"
"2013","TUCSON AMA","Industrial","Supply","CAP","CAP","387"
"2013","TUCSON AMA","Industrial","Supply","CAP","GSF (CAP)","6547"
"2013","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","154810"
"2013","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","107502"
"2013","TUCSON AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","388"
"2013","TUCSON AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","2779"
"2013","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","80553"
"2013","TUCSON AMA","Agricultural","Supply","Surface Water","Surface Water","1815"
"2013","TUCSON AMA","Agricultural","Supply","CAP","CAP","2635"
"2013","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","25356"
"2013","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","268"
"2013","TUCSON AMA","Agricultural","Supply","Other","Other","42"
"2013","TUCSON AMA","Indian","Demand","Municipal","Municipal","201"
"2013","TUCSON AMA","Indian","Demand","Indian","Agricultural","18702"
"2013","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","201"
"2013","TUCSON AMA","Indian","Supply","CAP","CAP","18702"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","526531"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","272441"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","107633"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2041"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","126941"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","10175"
"2014","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","3033"
"2014","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","3985722"
"2014","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","11806"
"2014","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","73449"
"2014","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","19704"
"2014","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","15824"
"2014","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","158523"
"2014","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","30357"
"2014","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","48609"
"2014","PHOENIX AMA","Municipal","Supply","Groundwater","Remediation water","3375"
"2014","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","344646"
"2014","PHOENIX AMA","Municipal","Supply","CAP","CAP","320349"
"2014","PHOENIX AMA","Municipal","Supply","CAP","GSF (CAP)","49078"
"2014","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","30404"
"2014","PHOENIX AMA","Municipal","Supply","Effluent","Weighted Exchange Effluent","37844"
"2014","PHOENIX AMA","Municipal","Supply","Spill","Spill","3279"
"2014","PHOENIX AMA","Municipal","Supply","CAP","Recovered CAP","58278"
"2014","PHOENIX AMA","Municipal","Supply","Effluent","Recovered Effluent","20193"
"2014","PHOENIX AMA","Municipal","Supply","Surface Water","Recovered Surface Water","19794"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","7466"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","53870"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","10895"
