AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,SiteName,SiteTypeCV,Latitude,Longitude,ReasonRemoved,index
,,,,,,,,,TWUP,A2011-104,"CAELUS NATURAL RESOURCES ALASKA, LLC",,,12/31,01/01,,39.8648811,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS415,,,,,Bad SiteUUID,349.0
,,,,,,,,,TWUP,A2011-122,"HILCORP ALASKA, LLC",,,12/31,01/01,,324.96028458948996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS416,,,,,Bad SiteUUID,350.0
,,,,,,,,,TWUP,A2011-124,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,200.00017507799998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS417,,,,,Bad SiteUUID,351.0
,,,,,,,,,TWUP,A2011-129,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,186.59016333902008,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS422,AKwr_WS419,AKwr_WS421,AKwr_WS420,AKwr_WS418",,,,,Bad SiteUUID,352.0
,,,,,,,,,TWUP,A2011-130,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,154.0201348275678,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS423,AKwr_WS424,AKwr_WS425",,,,,Bad SiteUUID,353.0
,,,,,,,,,TWUP,A2011-131,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,72.21006410189,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS427,AKwr_WS426,AKwr_WS428,AKwr_WS429",,,,,Bad SiteUUID,354.0
,,,,,,,,,TWUP,A2011-132,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,332.050290826694,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS432,AKwr_WS430,AKwr_WS431",,,,,Bad SiteUUID,355.0
,,,,,,,,,TWUP,A2011-133,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,156.5101370072889,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS434,AKwr_WS433",,,,,Bad SiteUUID,356.0
,,,,,,,,,TWUP,A2011-151,GREAT BEAR PETROLEUM LLC,,,12/31,01/01,,1404.75122893688,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS435,,,,,Bad SiteUUID,357.0
,,,,,,,,,TWUP,A2011-153,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,44.2600387447614,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS436,,,,,Bad SiteUUID,358.0
,,,,,,,,,TWUP,A2011-154,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,106.95009362296051,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS437,,,,,Bad SiteUUID,359.0
,,,,,,,,,TWUP,A2011-158,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,74.4500651727855,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS438,,,,,Bad SiteUUID,360.0
,,,,,,,,,TWUP,A2011-159,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,24.55002133738,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS439,,,,,Bad SiteUUID,361.0
,,,,,,,,,TWUP,A2011-160,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,36.8300322406137,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS440,,,,,Bad SiteUUID,362.0
,,,,,,,,,TWUP,A2011-162,"SAVANT ALASKA, LLC",,,12/31,01/01,,283.8702473614701,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS443,AKwr_WS441,AKwr_WS442",,,,,Bad SiteUUID,363.0
,,,,,,,,,TWUP,A2011-163,"RUBY INVESTMENTS, INC.",,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS444,,,,,Bad SiteUUID,364.0
,,,,,,,,,TWUP,A2011-32,"HILCORP ALASKA, LLC",,,12/31,01/01,,5.90000547169,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS446,AKwr_WS445",,,,,Bad SiteUUID,365.0
,,,,,,,,,TWUP,A2011-35,"HILCORP ALASKA, LLC",,,12/31,01/01,,59.70005318145,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS447,,,,,Bad SiteUUID,366.0
,,,,,,,,,TWUP,A2011-51,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,141.0601234825134,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS448,,,,,Bad SiteUUID,367.0
,,,,,,,,,TWUP,A2011-52,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,58.002021,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS452,AKwr_WS451,AKwr_WS449,AKwr_WS453,AKwr_WS450",,,,,Bad SiteUUID,368.0
,,,,,,,,,TWUP,A2011-59,NINILCHIK WATER AND SEWER ASSOCIATION,,,12/31,01/01,,11.9295426525,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS454,,,,,Bad SiteUUID,369.0
,,,,,,,,,TWUP,A2011-60,"HILCORP ALASKA, LLC",,,12/31,01/01,,17.840016107980002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS455,,,,,Bad SiteUUID,370.0
,,,,,,,,,TWUP,A2011-66,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,455.00039830245004,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS456,,,,,Bad SiteUUID,371.0
,,,,,,,,,TWUP,A2011-67,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,364.20031820326005,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS457,,,,,Bad SiteUUID,372.0
,,,,,,,,,TWUP,A2011-74,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,300.60026436979,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS458,,,,,Bad SiteUUID,373.0
,,,,,,,,,TWUP,A2011-75,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,63.60005690236,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS459,,,,,Bad SiteUUID,374.0
,,,,,,,,,TWUP,A2011-76,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,326.99028474002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS460,,,,,Bad SiteUUID,375.0
,,,,,,,,,TWUP,A2011-77,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,609.42053219124,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS461,,,,,Bad SiteUUID,376.0
,,,,,,,,,TWUP,A2011-82,"HILCORP ALASKA, LLC",,,12/31,01/01,,35.000030638649996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS462,,,,,Bad SiteUUID,377.0
,,,,,,,,,TWUP,A2011-85,"HILCORP ALASKA, LLC",,,12/31,01/01,,356.20606230000004,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS463,,,,,Bad SiteUUID,378.0
,,,,,,,,,TWUP,A2012-05,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,32.0085227,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS464,AKwr_WS466,AKwr_WS465",,,,,Bad SiteUUID,379.0
,,,,,,,,,TWUP,A2012-08,ADFG SPORT FISH WILLIAM JACK HERNANDEZ SPORTFISH HATCHERY,,,12/31,01/01,,4839.02423596834,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS467,,,,,Bad SiteUUID,380.0
,,,,,,,,,TWUP,A2012-102,"HILCORP ALASKA, LLC",,,12/31,01/01,,609.96053407564,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS469,,,,,Bad SiteUUID,382.0
,,,,,,,,,TWUP,A2012-130,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS471,AKwr_WS472,AKwr_WS470",,,,,Bad SiteUUID,383.0
,,,,,,,,,TWUP,A2012-131,GREAT BEAR PETROLEUM LLC,,,12/31,01/01,,33.75779,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS473,,,,,Bad SiteUUID,384.0
,,,,,,,,,TWUP,A2012-139,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,92.0667,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS474,,,,,Bad SiteUUID,385.0
,,,,,,,,,TWUP,A2012-140,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS476,AKwr_WS478,AKwr_WS477,AKwr_WS475,AKwr_WS479",,,,,Bad SiteUUID,386.0
,,,,,,,,,TWUP,A2012-142,APACHE ALASKA CORPORATION,,,12/31,01/01,,15.3400134284826,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS480,AKwr_WS481",,,,,Bad SiteUUID,387.0
,,,,,,,,,TWUP,A2012-144,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS482,AKwr_WS485,AKwr_WS483,AKwr_WS484",,,,,Bad SiteUUID,388.0
,,,,,,,,,TWUP,A2012-145,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS486,AKwr_WS487",,,,,Bad SiteUUID,389.0
,,,,,,,,,TWUP,A2012-146,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS488,,,,,Bad SiteUUID,390.0
,,,,,,,,,TWUP,A2012-147,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,775.00067842725,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS490,AKwr_WS491,AKwr_WS489",,,,,Bad SiteUUID,391.0
,,,,,,,,,TWUP,A2012-156,"LINC ENERGY OPERATIONS, INC.",,,12/31,01/01,,452.350396443,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS492,,,,,Bad SiteUUID,392.0
,,,,,,,,,TWUP,A2012-161,"LINC ENERGY OPERATIONS, INC.",,,12/31,01/01,,452.350396443,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS494,AKwr_WS493,AKwr_WS495,AKwr_WS496",,,,,Bad SiteUUID,393.0
,,,,,,,,,TWUP,A2012-166,"LINC ENERGY OPERATIONS, INC.",,,12/31,01/01,,452.350396443,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS497,,,,,Bad SiteUUID,394.0
,,,,,,,,,TWUP,A2012-171,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,92.00008053588002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS499,AKwr_WS498,AKwr_WS500",,,,,Bad SiteUUID,395.0
,,,,,,,,,TWUP,A2012-173,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,148.31945369999997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS501,,,,,Bad SiteUUID,396.0
,,,,,,,,,TWUP,A2012-174,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,236.5500412,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS502,,,,,Bad SiteUUID,397.0
,,,,,,,,,TWUP,A2012-175,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,76.07778309999999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS503,,,,,Bad SiteUUID,398.0
,,,,,,,,,TWUP,A2012-176,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,148.31945369999997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS504,,,,,Bad SiteUUID,399.0
,,,,,,,,,TWUP,A2012-186,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,164.7687041,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS505,,,,,Bad SiteUUID,400.0
,,,,,,,,,TWUP,A2012-194,"CAELUS NATURAL RESOURCES ALASKA, LLC",,,12/31,01/01,,153.40013305726998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS506,,,,,Bad SiteUUID,401.0
,,,,,,,,,TWUP,A2012-199,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,124.596934,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS507,,,,,Bad SiteUUID,402.0
,,,,,,,,,TWUP,A2012-200,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,19.3033181,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS508,,,,,Bad SiteUUID,403.0
,,,,,,,,,TWUP,A2012-28,"FLINT HILL RESOURCES ALASKA, LLC",,,12/31,01/01,,175.00015319325001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS509,,,,,Bad SiteUUID,404.0
,,,,,,,,,TWUP,A2012-32,"CONOCOPHILLIPS ALASKA, INC.",2012-03-23 00:00:00,,12/31,01/01,,50.64004543455,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS510,,,,,Bad SiteUUID,405.0
,,,,,,,,,TWUP,A2012-33,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,153.44013296953,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS511,,,,,Bad SiteUUID,406.0
,,,,,,,,,TWUP,A2012-45,"CAELUS NATURAL RESOURCES ALASKA, LLC",,,12/31,01/01,,30.6889,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS512,,,,,Bad SiteUUID,407.0
,,,,,,,,,TWUP,A2012-53,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,177.99562,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS513,,,,,Bad SiteUUID,408.0
,,,,,,,,,TWUP,A2012-54,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,8.286003000000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS514,,,,,Bad SiteUUID,409.0
,,,,,,,,,TWUP,A2012-59,"HILCORP ALASKA, LLC",,,12/31,01/01,,3.6000013100699997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS515,,,,,Bad SiteUUID,410.0
,,,,,,,,,TWUP,A2012-92,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,336.043455,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS576,,,,,Bad SiteUUID,423.0
,,,,,,,,,TWUP,A2013-01,"HILCORP ALASKA, LLC",,,12/31,01/01,,14.67001232026,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS578,,,,,Bad SiteUUID,425.0
,,,,,,,,,TWUP,A2013-06,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,336.85073572117,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS582,,,,,Bad SiteUUID,427.0
,,,,,,,,,TWUP,A2013-104,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,140.02012257210782,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS583,,,,,Bad SiteUUID,428.0
,,,,,,,,,TWUP,A2013-105,"HILCORP ALASKA, LLC",,,12/31,01/01,,2762.0009999999997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS584,,,,,Bad SiteUUID,429.0
,,,,,,,,,TWUP,A2013-126,"FLINT HILL RESOURCES ALASKA, LLC",,,12/31,01/01,,3.53536128,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS586,,,,,Bad SiteUUID,431.0
,,,,,,,,,TWUP,A2013-139,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,,,12/31,01/01,,967.8051504000001,Industrial,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS587,,,,,Bad SiteUUID,432.0
,,,,,,,,,TWUP,A2013-145,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,202.9101776253849,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS589,,,,,Bad SiteUUID,434.0
,,,,,,,,,TWUP,A2013-148,"ENI US OPERATING CO., INC.",,,12/31,01/01,,61.3778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS590,,,,,Bad SiteUUID,435.0
,,,,,,,,,TWUP,A2013-151,MENTAL HEALTH TRUST LAND OFFICE,,,12/31,01/01,,10.0000087539,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS591,,,,,Bad SiteUUID,436.0
,,,,,,,,,TWUP,A2013-161,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,63.71199773399999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS594,,,,,Bad SiteUUID,438.0
,,,,,,,,,TWUP,A2013-162,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,124.65217402,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS595,,,,,Bad SiteUUID,439.0
,,,,,,,,,TWUP,A2013-163,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,188.84414615,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS596,,,,,Bad SiteUUID,440.0
,,,,,,,,,TWUP,A2013-164,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,420.99541228184,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS597,,,,,Bad SiteUUID,441.0
,,,,,,,,,TWUP,A2013-179,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,314.0088248,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS598,,,,,Bad SiteUUID,442.0
,,,,,,,,,TWUA,A2013-181,"ARMSTRONG ENERGY, LLC",,,12/31,01/01,,14.11075622,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS599,,,,,Bad SiteUUID,443.0
,,,,,,,,,TWUP,A2013-183,"CAELUS ENERGY ALASKA SMITH BAY, LLC",,,12/31,01/01,,133.189826,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS600,,,,,Bad SiteUUID,444.0
,,,,,,,,,TWUP,A2013-198,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,433.79680817,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS601,,,,,Bad SiteUUID,445.0
,,,,,,,,,TWUP,A2013-199,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,150.80525459999998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS602,,,,,Bad SiteUUID,446.0
,,,,,,,,,TWUP,A2013-20,"HILCORP ALASKA, LLC",,,12/31,01/01,,6.04878219,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS603,,,,,Bad SiteUUID,447.0
,,,,,,,,,TWUP,A2013-200,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,160.36177806,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS604,,,,,Bad SiteUUID,448.0
,,,,,,,,,TWUP,A2013-212,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,99.738925,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS626,,,,,Bad SiteUUID,455.0
,,,,,,,,,TWUP,A2013-213,"LINC ENERGY OPERATIONS, INC.",,,12/31,01/01,,23.630453,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS627,,,,,Bad SiteUUID,456.0
,,,,,,,,,TWUP,A2013-217,"MARSH CREEK, LLC",,,12/31,01/01,,6.13778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS629,AKwr_WS628",,,,,Bad SiteUUID,457.0
,,,,,,,,,TWUA,A2013-218,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,137.08731630000003,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS630,,,,,Bad SiteUUID,458.0
,,,,,,,,,TWUP,A2013-221,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,30.690026865719094,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS631,,,,,Bad SiteUUID,459.0
,,,,,,,,,TWUP,A2013-223,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,61.3778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS632,,,,,Bad SiteUUID,460.0
