OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
1987,11299996,TULLOCH PH NR KNIGHTS FERRY CA,USGS,NWIS,Inactive,N,0, ,N,Y,13880,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High-volume snowmelt and rain (HSR),Artificial Path,2539.798200000000179,980.621164619999945,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11299996,0,267673,18040010000003,349891,-53250.333621400000993,-15422.776888500000496,Upper Stanislaus,18040010,Lower Stanislaus River,1804001007,Wildcat Creek-Stanislaus River,180400100701,exclude,Y,N, , , , ,4,N,N,N, ,37.875831359499998,-120.605385537999993
1988,11300000,STANISLAUS R NR KNIGHTS FERRY CA,USGS,NWIS,Inactive,N,0, ,N,Y,6081,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High-volume snowmelt and rain (HSR),Artificial Path,2539.798200000000179,980.621164619999945,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11300000,0,267673,18040010000003,349891,-53320.900857100001303,-15558.029966899999636,Upper Stanislaus,18040010,Lower Stanislaus River,1804001007,Wildcat Creek-Stanislaus River,180400100701,exclude, ,Y, , , , ,2,N,N,N, ,37.875358120700000,-120.605187655999998
1989,11300700,S SAN JOAQUIN MAIN CN BL WOODWARD RES CA,USGS,NWIS,Inactive,N,0, ,N,Y,2649,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Artificial Path,30.286799999999999,11.693794049999999,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11300700,0, ,18040051003931,2826152,-76695.483178700000281,-16976.921452800001134,Rock Creek-French Camp Slough,18040051,Littlejohns Creek,1804005102,Simmons Creek-Littlejohns Creek,180400510204,exclude,Y,N, , , , ,4,N,N,N, ,37.858588938899999,-120.874650310000007
1990,11300800,N MAIN CN BL DIV PT NR KNIGHTS FERRY CA,USGS,NWIS,Inactive,N,0, ,N,Y,2557,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0,Rain and seasonal groundwater (RGW),Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11300800,0, ,18040051003898,2823132,-59283.439683299999160,-20118.128603400000429,Rock Creek-French Camp Slough,18040051,Littlejohns Creek,1804005102,Peachys Creek-Littlejohns Creek,180400510203,exclude,Y,N, , , , ,4,N,N,N, ,37.834014894799999,-120.674332996000004
1991,11304000,CORRAL HOLLOW C NR TRACY CA,USGS,NWIS,Inactive,N,0, ,N,Y,2921,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Intermittent,165.071699999999993,63.734513509999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11304000,0,254777,18040003005768,1897194,-130365.676128000006429,-38967.947610900002473,San Joaquin Delta,18040003,Corral Hollow Creek,1804000301,Lower Corral Hollow Creek,180400030102,exclude, ,Y, , , , ,3,N,N,N, ,37.656256672300003,-121.479552440999996
1992,11305000,SAN DOMINGO C NR SAN ANDREAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,4565,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,68.352300000000000,26.390959729999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11305000,0,248834,18040011000036,17067338,-54176.029124699998647,11154.095004900000276,Upper Calaveras California,18040011,San Antonio Creek-South Fork Calaveras River,1804001101,San Domingo Creek,180400110103,exclude, ,Y, , , , ,2,N,N,N, ,38.115036828999997,-120.618794782999998
1993,11305500,SAN ANTONIO C NR SAN ANDREAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,3469,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,124.643699999999995,48.125181859999998,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11305500,0,248787,18040011000056,17067208,-55868.896578899999440,12943.032538800000111,Upper Calaveras California,18040011,San Antonio Creek-South Fork Calaveras River,1804001101,Lower San Antonio Creek,180400110105,exclude, ,Y, , , , ,2,N,N,N, ,38.130896513099998,-120.638452106000003
1994,11306000,SF CALAVERAS R NR SAN ANDREAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,10774,Inactive,N,Y,2099,Inactive,N,Y,506,Inactive,N, , , , , ,N,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,306.621899999999982,118.387328830000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11306000,0,1654959,18040011000027,17067108,-58188.234508100002131,14424.568981200000053,Upper Calaveras California,18040011,San Antonio Creek-South Fork Calaveras River,1804001101,South Fork Calaveras River,180400110107,exclude, ,Y, , , , ,1,N,N,N, ,38.144463174099997,-120.664590263999997
1995,11306500,CALAVERITAS C NR SAN ANDREAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,6026,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,140.382900000000006,54.202118460000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11306500,0,220382,18040011000096,17067014,-57788.424894000003405,16599.816052300000592,Upper Calaveras California,18040011,San Antonio Creek-South Fork Calaveras River,1804001101,Calaveritas Creek,180400110106,exclude, ,Y, , , , ,2,N,N,N, ,38.163680830200001,-120.661133578000005
1996,11307000,ESPERANZA C NR MOKELUMNE HILL CA,USGS,NWIS,Inactive,N,0, ,N,Y,3104,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Perennial groundwater and rain (PGR),Stream/River - Intermittent,43.191899999999997,16.676478970000002,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11307000,0,259960,18040011000189,17066152,-52089.828932800002804,33531.570905300002778,Upper Calaveras California,18040011,North Fork Calaveras River,1804001102,Esperanza Creek,180400110201,exclude, ,Y, , , , ,3,N,N,N, ,38.316938948599997,-120.595016943999994
1997,11307500,JESUS MARIA C NR MOKELUMNE HILL CA,USGS,NWIS,Inactive,N,0, ,N,Y,3469,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,89.252099999999999,34.460414309999997,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11307500,0,266859,18040011000159,17066270,-56970.934586900002614,29845.506329299998470,Upper Calaveras California,18040011,North Fork Calaveras River,1804001102,Jesus Maria Creek,180400110202,exclude, ,Y, , , , ,2,N,N,N, ,38.283705681000001,-120.652180584000007
1998,11308000,NF CALAVERAS R NR SAN ANDREAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,10774,Inactive,N,Y,2099,Inactive,N,Y,517,Inactive,N, , , , , ,N,5,Perennial groundwater and rain (PGR),Stream/River - Perennial,221.223600000000005,85.414874409999996,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11308000,0,254980,18040011000149,17066690,-61239.480687000002945,23009.417971300001227,Upper Calaveras California,18040011,North Fork Calaveras River,1804001102,Cedar Creek-North Fork Calaveras River,180400110205,exclude, ,Y, , , , ,1,N,N,N, ,38.221572925600000,-120.699307411000007
1999,11309000,COSGROVE C NR VALLEY SPRINGS CA,USGS,NWIS,Inactive,N,0, ,N,Y,14609,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,55.201500000000003,21.313409549999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11309000,0,233724,18040011006097,2976116,-73329.743750900001032,15548.778539400000227,Upper Calaveras California,18040011,Calaveras River,1804001103,Cosgrove Creek,180400110303,exclude, ,Y, , , , ,1,N,N,N, ,38.153671965100003,-120.837245631000002
2000,11309500,CALAVERAS R A JENNY LIND CA,USGS,NWIS,Inactive,N,0, ,N,Y,21546,Inactive,N,Y,57,Inactive,N,N,0, ,N, , , , , , ,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,1031.057099999999991,398.093208419999996,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11309500,0,254689,18040011006112,2976420,-75927.295405500000925,8386.497713740000108,Upper Calaveras California,18040011,Calaveras River,1804001103,North Gulch-Calaveras River,180400110306,exclude, ,Y, , , , ,1,N,N,N, ,38.089547715599998,-120.866834205000004
2001,11311000,STOCKTON DIVERT CN A STOCKTON CA,USGS,NWIS,Inactive,N,0, ,N,Y,3893,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4, ,Canal/Ditch,1471.400100000000066,568.110521410000047,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11311000,0, ,18040011005856,2979206,-110539.654582999995910,-1871.599727069999972,Upper Calaveras California,18040011,Calaveras River,1804001103,Stockton Diverting Canal-Calaveras River,180400110308,exclude,Y,N, , , , ,4,N,N,N, ,37.987691215100000,-121.263580747000006
2002,11311500,BEAR C NR CLEMENTS CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,106.956000000000003,41.295925509999996,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11311500,0,218821,18040003014940,3952479,-94961.673124599998118,18170.210717499998282,San Joaquin Delta,18040003,Bear Creek,1804000304,Lower Bear Creek,180400030405,exclude, ,Y, , , , ,3,N,Y,N,water supply,38.175512150499998,-121.085943846999996
2003,11312000,BEAR C NR LOCKEFORD CA,USGS,NWIS,Inactive,N,0, ,N,Y,20088,Inactive,N,Y,24,Inactive,N,Y,25,Inactive,N, , , , , ,N,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,121.695300000000003,46.986798720000003,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11312000,0,218821,18040003015221,3953369,-99759.784780700007104,15756.610994299999220,San Joaquin Delta,18040003,Bear Creek,1804000304,Lower Bear Creek,180400030405,exclude, ,Y, , , , ,1,N,N,N, ,38.152687137199997,-121.139889705000002
2004,11312500,BEAR C AT HARMONY SCHOOL NR LOCKEFORD CA,USGS,NWIS,Inactive,N,0, ,N,Y,1825,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,128.261699999999990,49.522098890000002,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11312500,0,218821,18040003015224,3952873,-103356.523096000004443,11776.807607400000052,San Joaquin Delta,18040003,Bear Creek,1804000304,Lower Bear Creek,180400030405,exclude, ,Y, , , , ,3,N,N,N, ,38.101674968200001,-121.177329783999994
2005,11313000,DELTA-MENDOTA CN A TRACY PP NR TRACY CA,USGS,NWIS,Inactive,N,0, ,N,Y,21307,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0, ,Pipeline,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11313000,0,233778,18040003004761,1897068,-139486.961697999999160,-23233.111672700000781,San Joaquin Delta,18040003,Old River,1804000306,Califton Court Forebay,180400030604,exclude,Y,N, , , , ,4,N,N,N, ,37.796600021099998,-121.585216365999997
2006,11313510,SALT SPRINGS PH NR WEST POINT CA,USGS,NWIS,Inactive,N,0, ,N,Y,14244,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0,Snowmelt (SM),Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11313510,0, ,18040012000430,17055528,-19104.061518200000137,53554.196451199997682,Upper Mokelumne,18040012,Upper North Fork Mokelumne River,1804001201,Salt Springs Reservoir-North Fork Mokelumne River,180400120106,exclude,Y,N, , , , ,4,N,N,N, ,38.497550640299998,-120.218663977000006
2007,11315500,BEAR R A PARDOE CAMP CA,USGS,NWIS,Inactive,N,0, ,N,Y,8765,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3, ,Stream/River - Perennial,96.595200000000006,37.295599910000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11315500,0,269747,18040012002896,17053578,-21948.905866000000970,57469.243669600000430,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Bear River,180400120401,exclude, ,Y, , , , ,2,N,N,N, ,38.533086224900003,-120.252088165000004
2008,11316000,BEAR R NR SALT SPRINGS DAM CA,USGS,NWIS,Inactive,N,0, ,N,Y,13148,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,123.805800000000005,47.801666990000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11316000,0,269747,18040012000241,17055540,-25299.871933300000819,53082.352170999998634,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Bear River,180400120401,exclude, ,Y, , , , ,1,N,N,N, ,38.493044359099997,-120.289574113000000
2009,11316500,NF MOKELUMNE R NR WEST POINT CA,USGS,NWIS,Inactive,N,0, ,N,Y,3104,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,707.175899999999956,273.042029339999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11316500,0,272696,18040012000171,17055806,-32133.668835799999215,50100.464669699998922,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Tiger Creek-North Fork Mokelumne River,180400120404,exclude, ,Y, , , , ,3,N,N,N, ,38.465655763199997,-120.368378118999999
2010,11316610,TIGER C PH NR WEST POINT CA,USGS,NWIS,Inactive,N,0, ,N,Y,14244,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Artificial Path,892.438200000000052,344.572173899999996,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11316610,0,272696,18040012002837,17058246,-43064.105461799998011,48216.528560600003402,Upper Mokelumne,18040012,Lower North Fork Mokelumne River,1804001204,Tiger Creek-North Fork Mokelumne River,180400120404,exclude,Y,N, , , , ,4,N,N,N, ,38.449034855599997,-120.494080500999999
2011,11317500,SF MOKELUMNE R NR RAILROAD FLAT CA,USGS,NWIS,Inactive,N,0, ,N,Y,8400,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,100.562399999999997,38.827343759999998,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11317500,0,267481,18040012000039,17057430,-37046.442877000001317,35160.396909900002356,Upper Mokelumne,18040012,South Fork Mokelumne River,1804001202,Upper South Fork Mokelumne River,180400120201,exclude, ,Y, , , , ,2,N,N,N, ,38.332032575100001,-120.424154215000001
2012,11318000,LICKING FORK MOKELUMNE R NR RAILROAD FLAT CA,USGS,NWIS,Inactive,N,0, ,N,Y,1095,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,16.591500000000000,6.406011330000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11318000,0,266909,18040012000653,17057240,-34761.217920100003539,36215.718182999997225,Upper Mokelumne,18040012,South Fork Mokelumne River,1804001202,Licking Fork,180400120202,exclude, ,Y, , , , ,3,N,N,N, ,38.341069006900000,-120.398003805000002
2013,11321000,MOKELUMNE R A LANCHA PLANA CA,USGS,NWIS,Inactive,N,0, ,N,Y,13521,Inactive,N,Y,41,Inactive,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Artificial Path,1506.267000000000053,581.572701230000007,https://waterdata.usgs.gov/nwis/inventory/?site_no=11321000&agency_cd=USGS,0,228902,18040012025302,3955377,-77903.491992299997946,23393.541841900001600,Upper Mokelumne,18040012,Upper Mokelumne River,1804001208,Camanche Reservoir-Mokelumne River,180400120803,exclude, ,Y, , , , ,1,N,N,N, ,38.224341459900003,-120.891860672999996
2014,11321500,CAMANCHE C NR CAMANCHE CA,USGS,NWIS,Inactive,N,0, ,N,Y,729,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Artificial Path,41.684399999999997,16.094430209999999,https://waterdata.usgs.gov/nwis/inventory/?site_no=11321500&agency_cd=USGS,0,220422,18040012025320,3955451,-84704.712033100004192,22679.938762500001758,Upper Mokelumne,18040012,Upper Mokelumne River,1804001208,Camanche Reservoir-Mokelumne River,180400120803,exclude, ,Y, , , , ,3,N,N,N, ,38.216496787700002,-120.968702010000001
2015,11322000,RABBIT C NR CAMANCHE CA,USGS,NWIS,Inactive,N,0, ,N,Y,912,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Artificial Path,19.082699999999999,7.367868640000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11322000,0,231152,18040012025280,3955329,-86812.724553599997307,23726.331787800001621,Upper Mokelumne,18040012,Upper Mokelumne River,1804001208,Camanche Reservoir-Mokelumne River,180400120803,exclude, ,Y, , , , ,3,N,N,N, ,38.230214961999998,-120.982127809000005
2016,11326300,DRY C AB SUTTER C NR ION,USGS,NWIS,Inactive,N,0, ,N,Y,3865,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,183.662100000000009,70.912304129999995,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11326300,0,222621,18040012000315,17056468,-79108.734605100005865,44683.312599800003227,Upper Mokelumne,18040012,Upper Dry Creek,1804001206,Mule Creek-Dry Creek,180400120604,exclude, ,Y, , , , ,2,N,Y,N,water supply,38.414985125299999,-120.907108496999996
2017,11326500,SUTTER C NR VOLCANO CA,USGS,NWIS,Inactive,N,0, ,N,Y,1277,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11326500,0, ,18040012000454,17055894,-55816.941099600000598,49113.792249400001310,Upper Mokelumne,18040012,Sutter Creek,1804001205,Upper Sutter Creek,180400120501,exclude, ,Y, , , , ,3,N,N,N, ,38.457124438100003,-120.639280864000000
2018,11327000,SUTTER C NR SUTTER CREEK CA,USGS,NWIS,Inactive,N,0, ,N,Y,9495,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,124.508700000000005,48.073058090000004,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11327000,0,267994,18040012000292,17056674,-68241.333555899997009,42449.192254800000228,Upper Mokelumne,18040012,Sutter Creek,1804001205,Lower Sutter Creek,180400120502,exclude, ,Y, , , , ,1,N,Y,N,water supply,38.395385718800000,-120.781542564000006
2019,11327500,SUTTER C AT SUTTER CREEK CA,USGS,NWIS,Inactive,N,0, ,N,Y,5054,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,124.508700000000005,48.073058090000004,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11327500,0,267994,18040012000292,17056674,-68224.633422500002780,42537.259937000002537,Upper Mokelumne,18040012,Sutter Creek,1804001205,Lower Sutter Creek,180400120502,exclude, ,Y, , , , ,2,N,N,N, ,38.396385455800001,-120.781325679000005
2020,11328000,DRY C NR IONE CA,USGS,NWIS,Inactive,N,0, ,N,Y,2739,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,2196.527399999999943,848.083622190000028,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11328000,0,222621,18040012024756,3952049,-92985.842388799996115,31949.286637000001065,Upper Mokelumne,18040012,Lower Dry Creek,1804001209,Loch Lane-Dry Creek,180400120902,exclude, ,Y, , , , ,3,N,Y,N,water supply,38.299159362799998,-121.064601788000004
2021,11329000,GOOSE C NR ELLIOTT CA,USGS,NWIS,Inactive,N,0, ,N,Y,2191,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,22.187700000000000,8.566715350000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11329000,0,224321,18040012024953,3952217,-98060.355173499992816,27095.196982900000876,Upper Mokelumne,18040012,Lower Dry Creek,1804001209,Coyote Creek,180400120901,exclude, ,Y, , , , ,3,N,N,N, ,38.255371704900000,-121.122106490999997
2022,11329500,DRY C NR GALT CA,USGS,NWIS,Inactive,N,0, ,N,Y,18951,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,2332.971900000000005,900.765116530000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11329500,0,222621,18040012024745,3953331,-107324.880218000005698,26436.475036700001510,Upper Mokelumne,18040012,Lower Dry Creek,1804001209,Liberty Cemetary-Dry Creek,180400120903,exclude, ,Y, , , , ,1,N,Y,N,water supply,38.248235956800002,-121.227898201000002
2023,11330000,NF COSUMNES R A COSUMNES MINE CA,USGS,NWIS,Inactive,N,0, ,N,Y,1825,Inactive,N,Y,1,Inactive,N,Y,1,Inactive,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,100.233000000000004,38.700161770000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11330000,0,267071,18040013000149,20194984,-46453.330687599998782,72754.788620699997409,Upper Cosumnes,18040013,North Fork Cosumnes River,1804001302,Upper North Fork Cosumnes River,180400130202,exclude, ,Y, , , , ,3,N,Y,N,water quality,38.669845833300002,-120.534096754000004
2024,11331000,CAMP C NR SLY PARK CA,USGS,NWIS,Inactive,N,0, ,N,Y,366,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,22.636800000000001,8.740113750000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11331000,0,257867,18040013000184,20194900,-31073.570018200000050,74487.103183900006115,Upper Cosumnes,18040013,Camp Creek,1804001301,Camp Creek,180400130102,exclude, ,Y, , , , ,3,N,N,N, ,38.683814248499999,-120.356922127999994
2025,11331500,CAMP C NR CAMINO CA,USGS,NWIS,Inactive,N,0, ,N,Y,2921,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,83.824200000000005,32.364691270000002,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11331500,0,257867,18040013000173,20194888,-47361.517204299998411,75338.074606299996958,Upper Cosumnes,18040013,Camp Creek,1804001301,Camp Creek,180400130102,exclude, ,Y, , , , ,3,N,N,N, ,38.692799570399998,-120.544653026000006
2026,11332500,SLY PARK C NR POLLOCK PINES CA,USGS,NWIS,Inactive,N,0, ,N,Y,3286,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,47.628000000000000,18.389266060000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11332500,0,1654945,18040013000189,20194854,-49633.160503899998730,77664.959365799993975,Upper Cosumnes,18040013,Camp Creek,1804001301,Sly Park Creek,180400130101,exclude, ,Y, , , , ,3,N,Y,N,flood,38.713390433199997,-120.571242859999998
2027,11333000,CAMP C NR SOMERSET CA,USGS,NWIS,Inactive,N,0, ,N,Y,18262,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,162.731699999999989,62.831034830000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11333000,0,257867,18040013000169,20196266,-57788.515356700001576,71428.860780600007274,Upper Cosumnes,18040013,Camp Creek,1804001301,Camp Creek,180400130102,exclude, ,Y, , , , ,1,N,Y,N,water quality,38.656792912800000,-120.664552549999996
2028,11334300,SF COSUMNES R NR RIVER PINES CA,USGS,NWIS,Inactive,N,0, ,N,Y,8400,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,Y,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,169.386300000000006,65.400389200000006,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11334300,0,267443,18040013000029,20196320,-69140.073080899994238,60375.697235899999214,Upper Cosumnes,18040013,South Fork Cosumnes River,1804001303,Slate Creek-South Fork Cosumnes River,180400130302,exclude, ,Y, , , , ,2,N,N,N, ,38.557480222999999,-120.794021455999996
2029,11334500,COSUMNES R NR PLYMOUTH CA,USGS,NWIS,Inactive,N,0, ,N,Y,3287,Inactive,N,Y,19,Inactive,N,Y,18,Inactive,N, , , , , , ,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,1134.352799999999888,437.975884790000009,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11334500,0,254780,18040013000024,20195858,-75278.198356099994271,58455.002425699996820,Upper Cosumnes,18040013,Upper Cosumnes River,1804001306,Indian Creek-Cosumnes River,180400130604,exclude, ,Y, , , , ,3,N,N,N, ,38.539369157700001,-120.862994263999994
2030,11335700,DEER C NR SLOUGHHOUSE CA,USGS,NWIS,Inactive,N,0, ,N,Y,5842,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,119.721599999999995,46.224749199999998,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11335700,0,222177,18040013000676,20192438,-96660.696852199995192,60055.079732500002137,Upper Cosumnes,18040013,Deer Creek,1804001305,Upper Deer Creek,180400130502,exclude, ,Y, , , , ,2,N,N,N, ,38.551266038800001,-121.110240838999999
2031,11336500,HADSELVILLE C A CLAY CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,46.311300000000003,17.880885549999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11336500,0,233973,18040013009169,3951815,-101424.822782000002917,36384.216187799996987,Upper Cosumnes,18040013,Laguna,1804001307,Hadselville Creek,180400130703,exclude, ,Y, , , , ,3,N,N,N, ,38.338389712199998,-121.162144424999994
2032,11337000,CONTRA COSTA CN NR OAKLEY CA,USGS,NWIS,Inactive,N,0, ,N,Y,17409,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11337000,0, ,18040003002974,1896864,-149340.226961999986088,-980.183924179999963,San Joaquin Delta,18040003,Kellogg Creek-Big Break,1804000308,Dutch Slough-Big Break,180400030803,exclude,Y,N, , , , ,4,N,N,N, ,37.995066111800000,-121.702410039000000
2033,11337500,MARSH C NR BYRON CA,USGS,NWIS,Inactive,N,0, ,N,Y,11139,Inactive,N,Y,3,Inactive,N,Y,3,Inactive,N, , , , , ,Y,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,113.005799999999994,43.631765389999998,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11337500,0,228132,18040003000014,1893770,-151808.948260000004666,-14521.474112300000343,San Joaquin Delta,18040003,Marsh Creek,1804000307,Upper Marsh Creek,180400030701,exclude, ,Y, , , , ,1,N,N,N, ,37.872660103800001,-121.727128070000006
