OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
1033,SGA,SUGAR CUT,CA Dept of Water Resources,CDEC,Active,Y,1203,Active,Y,Y,2445,Active,Y,Y,2114,Active,Y,Y,2445,Active,Y, , , , , , ,0, ,Canal/Ditch,0,0,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SGA,0, ,1.804E+13,1894716,-125003.2717,-23909.26948,San Joaquin Delta,18040003,Old River,1804000306,Upper Old River,1.804E+11,WG,Y,N,N,N,N,N,0,N,N,N, ,37.79299718,-121.4211545
1036,SJA,SAN JOAQUIN RIVER NEAR AUBERRY,Pacific Gas & Electric,CDEC,Active,Y,8219,Active,Y,Y,8219,Active,Y,N,0, ,N,Y,2409,Active,Y, , , , , ,N,5,Snowmelt (SM),Stream/River - Perennial,3790.0332,1463.339399,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJA,0,273488,1.804E+13,17115743,41607.51106,-98206.93283,Upper San Joaquin,18040006,Big Sandy Creek-San Joaquin River,1804000613,Millerton Lake-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.13188599,-119.5311666
1038,SJC,SAN JOAQUIN RIVER NEAR BUCKLEY COVE,CA Dept of Water Resources/North Central Region Office,CDEC,Active,N,0, ,N,Y,890,Active,Y,N,0, ,N,Y,890,Active,Y, , , , , , ,7,Groundwater (GW),Artificial Path,39063.8232,15082.62027,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJC,0,273488,1.804E+13,1897478,-121552.3399,-3124.740172,San Joaquin Delta,18040003,Fivemile Creek-San Joaquin River,1804000305,Fivemile Creek-San Joaquin River,1.804E+11,WG,N,N,N,N,N,N,0,N,N,N, ,37.98052857,-121.3854034
1039,SJD,SAN JOAQUIN RIVER ABOVE DOS REIS,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,2694,Active,Y,Y,2540,Active,Y,Y,2694,Active,Y, , , , , , ,7,Groundwater (GW),Stream/River - Perennial,36193.9203,13974.54502,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJD,0,273488,1.804E+13,1894450,-115832.1883,-20765.3363,San Joaquin Delta,18040003,Lone Tree Creek-San Joaquin River,1804000302,Town of French Camp-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.82216547,-121.3176097
1040,SJP,SAN JOAQUIN RIVER NEAR PATTERSON,CA Dept of Water Resources,CDEC,Active,Y,8687,Active,Y,Y,8687,Active,Y,Y,5593,Active,Y,Y,5593,Active,Y,Y, , , , , ,6,Groundwater (GW),Stream/River - Perennial,26920.4094,10394.02391,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJP,0,273488,1.804E+13,2826944,-95440.82568,-57525.32265,Lower San Joaquin River,18040002,Salado Creek-San Joaquin River,1804000204,Lake Ramona-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.49424928,-121.0804286
1041,SJR,SAN JOAQUIN R MCCUNE STATION NR VERNALIS,"CA Dept of Water Resources, DES",CDEC,Active,Y,1538,Inactive,N,Y,1538,Inactive,N,Y,5824,Active,Y,Y,4454,Active,Y, , , , , , ,7,Groundwater (GW),Artificial Path,35855.0775,13843.71713,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJR,0,273488,1.804E+13,1897416,-111420.0436,-36728.18926,San Joaquin Delta,18040003,Lone Tree Creek-San Joaquin River,1804000302,Red Bridge Slough-San Joaquin River,1.804E+11,exclude, ,Y,N,Y,N,N,1,N,N,N, ,37.67904594,-121.2645825
1042,SJS,SAN JOAQUIN RIVER NEAR STEVINSON,CA Dept of Water Resources,CDEC,Active,Y,8687,Active,Y,Y,8687,Active,Y,Y,7463,Active,Y,Y,7463,Active,Y, , , ,Y, , ,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,19838.0169,7659.498001,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SJS,0,273488,1.804E+13,19771543,-75333.44499,-79852.75818,Middle San Joaquin-Lower Chowchilla,18040001,Mud Slough-San Joaquin River,1804000121,Shag Slough-San Joaquin River,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.29511931,-120.8509329
1044,SMW,SOUTH FORK MERCED RIVER AT WAWONA,Merced Irrigation District,CDEC,Active,Y,4843,Active,Y,Y,4836,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,341.6868,131.9259569,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SMW,0,267477,1.804E+13,21610403,28923.49645,-52716.87355,Upper Merced,18040008,South Fork Merced River,1804000802,Middle South Fork Merced River,1.804E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,37.5428596,-119.6716533
1046,SOI,SACRAMENTO R DOWNSTREAM OF ISLETON,CA Dept of Water Resources/NCRO,CDEC,Active,Y,2030,Active,Y,Y,2030,Active,Y,Y,2030,Active,Y,Y,2030,Active,Y, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,65101.9527,25135.99414,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SOI,0,1654949,1.80202E+13,15059783,-144955.014,18954.77399,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Beaver Lake-Sacramento River,1.80202E+11,WG, ,N,N,N,N,N,0,N,N,N, ,38.17540053,-121.6568939
1047,SPU,SHASTA R AT GRENADA PUMP PLANT,CA Dept of Water Resources/North Region Office,CDEC,Active,Y,2738,Active,Y,Y,2738,Active,Y,N,0, ,N,Y,2738,Active,Y, , , , ,Y, ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,538.3296,207.8501352,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SPU,0,267231,1.80102E+13,3917406,-206236.2235,401871.1556,Shasta,18010207,Parks Creek-Shasta River,1801020704,Big Springs Creek-Shasta River,1.80102E+11,WG, ,N,N,N,N,N,0,N,N,N, ,41.61013229,-122.4709767
1050,SSD,SUSAN R NR STANDISH,CA Dept of Water Resources,CDEC,Active,Y,5666,Active,Y,Y,5666,Active,Y,N,0, ,N,N,0, ,N, , ,Y, , , ,5,High elevation low precipitation (HLP),Stream/River - Perennial,2639.0565,1018.944993,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SSD,0,235834,1.808E+13,20295683,-36937.8306,262871.5459,Honey-Eagle Lakes,18080003,Lower Susan River-Frontal Honey Lake,1808000307,Susan River Delta-Frontal Honey Lake,1.808E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,40.3810428,-120.4350892
1051,SSU,SUSAN RIVER AT SUSANVILLE,CA Dept of Water Resources,CDEC,Active,Y,5652,Active,Y,Y,1679,Active,Y,N,0, ,N,N,0, ,N, , ,Y, , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,496.9431,191.8707248,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SSU,0,235834,1.808E+13,20296767,-56371.1081,266607.9516,Honey-Eagle Lakes,18080003,Upper Susan River,1808000304,Cheney Creek-Susan River,1.808E+11,WG, ,N,N,N,N,Y,0,Y,N,N, ,40.41396262,-120.6642334
1052,STO,SF TUOLUMNE R NR OAKLAND REC CAMP,City and County of San Francisco,CDEC,Active,Y,4357,Active,Y,Y,4357,Active,Y,N,0, ,N,N,0, ,N, , , , , ,Y,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,226.7568,87.55125399,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=STO,0,267514,1.804E+13,17078519,-1046.094011,-21640.28002,Upper Tuolumne,18040009,South Fork Tuolumne River,1804000907,Lower South Fork Tuolumne River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.82150556,-120.0119304
1055,SVC,SILVER CR BLW CAMINO DAM,Sacramento Municipal Utility District,CDEC,Active,N,0, ,N,Y,2921,Active,Y,N,0, ,N,N,0, ,N, , , , , ,N,1,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,9.6507,3.72615457,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SVC,0, ,1.80201E+13,14983382,-46661.49761,89909.73292,South Fork American,18020129,Silver Creek,1802012902,Little Silver Creek-Silver Creek,1.80201E+11,WG,Y,N,N,N,N,Y,0,N,N,N, ,38.8245805,-120.5377903
1056,SWA,SAN JOAQUIN R NR WASHINGTON RD,CA Dept of Water Resources/SCRO,CDEC,Active,Y,3964,Active,Y,Y,3608,Active,Y,Y,3654,Active,Y,Y,3654,Active,Y, ,Y, , , , ,5,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,3482.0523,1344.427357,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SWA,0,234647,1.804E+13,19772279,-52087.28451,-100002.7018,Middle San Joaquin-Lower Chowchilla,18040001,Deadman Creek,1804000116,Upper Mariposa Slough,1.804E+11,WG, ,N,N,N,N,N,0,N,N,N, ,37.11522329,-120.5867241
1057,SXS,STEAMBOAT SLOUGH NR SACRAMENTO R,CA Dept of Water Resources/NCRO,CDEC,Active,Y,2026,Active,Y,Y,2026,Active,Y,Y,2026,Active,Y,Y,2026,Active,Y, , , , , , ,2,Rain and seasonal groundwater (RGW),Artificial Path,60173.2395,23233.00812,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=SXS,0,235420,1.80202E+13,15059779,-143264.3395,20680.95934,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,WG, ,N,N,N,N,N,0,N,N,N, ,38.19163895,-121.6382044
1058,THO,THOMES CREEK AT PASKENTA,CA Dept of Water Resources,CDEC,Active,Y,13027,Active,Y,Y,9713,Active,Y,N,0, ,N,N,0, ,N,Y, , , , ,N,2,Winter storms (WS),Stream/River - Intermittent,2.5119,0.96984961,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=THO,0, ,1.80202E+13,12071928,-216128.1437,210880.7485,Thomes Creek-Sacramento River,18020156,Lower Thomes Creek,1802015605,Digger Creek-Thomes Creek,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.88798844,-122.5285836
1059,TIS,SACTO R AT TISDALE WEIR (CREST 45.5'),CA Dept of Water Resources,CDEC,Active,Y,8710,Active,Y,Y,8373,Active,Y,N,0, ,N,N,0, ,N,Y, , , , , ,7,High-volume snowmelt and rain (HSR),Stream/River - Perennial,32065.1757,12380.42847,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TIS,0,1654949,1.80201E+13,2851585,-157590.2799,113792.4502,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.0264454,-121.8227858
1060,TM1,THOMPSON MEADOW SITE #1,"CA Dept of Water Resources, NRO",CDEC,Active,Y,2824,Active,Y,Y,1729,Inactive,N,N,0, ,N,N,0, ,N, , , , ,Y, ,2,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,7.2954,2.81676853,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TM1,0, ,1.80201E+13,8029434,-40675.55651,218250.0635,East Branch North Fork Feather,18020122,Red Clover Creek,1802012201,Lower Red Clover Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.97858606,-120.477238
1061,TM2,THOMPSON MEADOW SITE #2,"CA Dept of Water Resources, NRO",CDEC,Active,Y,2824,Active,Y,Y,1729,Inactive,N,N,0, ,N,N,0, ,N, , , , ,Y, ,2,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,7.2954,2.81676853,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TM2,0, ,1.80201E+13,8029434,-40360.6909,217699.7015,East Branch North Fork Feather,18020122,Red Clover Creek,1802012201,Lower Red Clover Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.97436781,-120.4725902
1062,TM3,THOMPSON MEADOW SITE #3,"CA Dept of Water Resources, NRO",CDEC,Active,Y,2582,Active,Y,Y,2582,Active,Y,N,0, ,N,N,0, ,N, , , , ,Y, ,2,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,7.2954,2.81676853,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TM3,0, ,1.80201E+13,8029434,-40970.43166,218355.9754,East Branch North Fork Feather,18020122,Red Clover Creek,1802012201,Lower Red Clover Creek,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.98012515,-120.4783499
1064,TOT,COMBINED SSD & WCD FLOWS,CA Dept of Water Resources,CDEC,Active,N,0, ,N,Y,5662,Active,Y,N,0, ,N,N,0, ,N, , ,Y, , , ,5,High elevation low precipitation (HLP),Stream/River - Perennial,2639.2095,1019.004066,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TOT,0,235834,1.808E+13,20295699,-36866.35177,262905.6458,Honey-Eagle Lakes,18080003,Lower Susan River-Frontal Honey Lake,1808000307,Susan River Delta-Frontal Honey Lake,1.808E+11,WG,Y,N,N,N,N,Y,0,Y,N,N, ,40.38085,-120.4344905
1067,TRW,TUOLUMNE R AT WATERFORD,CA Dept of Water Resources/SCRO,CDEC,Active,Y,3059,Active,Y,Y,3053,Active,Y,N,0, ,N,N,0, ,N, , , ,Y, , ,6,High-volume snowmelt and rain (HSR),Stream/River - Perennial,4153.2084,1603.56207,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TRW,0,255171,1.804E+13,2823908,-67466.24315,-42278.37568,Upper Tuolumne,18040009,Peaslee Creek-Tuolumne River,1804000914,Salter Gulch-Tuolumne River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.63340987,-120.7653975
1068,TUM,TUOLUMNE MEADOWS,CA Dept of Water Resources,CDEC,Active,Y,6287,Active,Y,Y,2611,Active,Y,Y,3648,Active,Y,Y,3626,Active,Y, , , , , , ,3,Snowmelt (SM),Stream/River - Perennial,113.8041,43.93999062,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TUM,0,253533,1.804E+13,17081783,57100.04327,-15741.7455,Upper Tuolumne,18040009,Headwaters Tuolumne River,1804000901,Lyell Fork,1.804E+11,WG, ,N,N,N,N,N,0,Y,N,N, ,37.87303628,-119.3499732
1069,UCC,UPPER CHERRY CK,San Francisco County,CDEC,Active,Y,2687,Active,Y,Y,2687,Active,Y,N,0, ,N,Y,1500,Active,Y, , , , , , ,4,Snowmelt (SM),Stream/River - Perennial,268.7607,103.7690438,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=UCC,0,258242,1.804E+13,17076683,8641.645488,1668.04818,Upper Tuolumne,18040009,Cherry Creek,1804000904,Upper Cherry Creek,1.804E+11,WG, ,N,N,N,N,N,0,Y,N,N, ,38.03133864,-119.9015019
1070,VIN,SACRAMENTO RIVER AT VINA BRIDGE-MAIN CH,CA Dept of Water Resources,CDEC,Active,Y,13514,Active,Y,Y,13514,Active,Y,N,0, ,N,N,0, ,N,Y, , , , ,N,7,High-volume snowmelt and rain (HSR),Artificial Path,26235.6552,10129.63894,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VIN,0,1654949,1.80202E+13,12074486,-178808.8835,212293.6484,Big Chico Creek-Sacramento River,18020157,Jewett Creek-Sacramento River,1802015707,Hoag Slough-Sacramento River,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.90928419,-122.0918434
1071,VNO,SACRAMENTO R AT VINA EAST BANK O/F,"CA Dept of Water Resources, NRO",CDEC,Active,Y,3532,Active,Y,Y,3633,Active,Y,N,0, ,N,N,0, ,N,Y, , , , ,N,7,High-volume snowmelt and rain (HSR),Artificial Path,26235.6552,10129.63894,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=VNO,0,1654949,1.80202E+13,12074486,-178808.8835,212293.6484,Big Chico Creek-Sacramento River,18020157,Jewett Creek-Sacramento River,1802015707,Hoag Slough-Sacramento River,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.90928419,-122.0918434
1072,WCD,WILLOW CREEK NEAR STANDISH,CA Dept of Water Resources,CDEC,Active,Y,5666,Active,Y,Y,5666,Active,Y,N,0, ,N,N,0, ,N, , ,Y, , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,1770.5331,683.606371,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCD,0, ,1.808E+13,20295675,-36934.39359,262880.4147,Honey-Eagle Lakes,18080003,Lower Susan River-Frontal Honey Lake,1808000307,Lake Leavitt-Susan River,1.808E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,40.38148623,-120.4355597
1073,WCI,WEST CANAL AT CLIFTON COURT INTAKE,CA Dept of Water Resources/NCRO,CDEC,Active,Y,1203,Active,Y,Y,4202,Active,Y,Y,995,Active,Y,Y,3390,Active,Y, , , , , , ,4,Rain and seasonal groundwater (RGW),Artificial Path,36527.4531,14103.3227,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WCI,0, ,1.804E+13,1897362,-136583.4161,-19420.40378,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,WG,Y,N,N,N,N,N,0,N,N,N, ,37.83165814,-121.5537432
1074,WFR,WEST BRANCH FEATHER RIVER NEAR MAGALIA,CA Dept of Water Resources,CDEC,Active,Y,5239,Active,Y,Y,4775,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,288.1566,111.2578396,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WFR,0,268869,1.80201E+13,2775778,-134442.0402,200906.8078,North Fork Feather,18020121,West Branch Feather River,1802012107,Little West Fork West Branch Feather River-West Branch Feather River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.81393934,-121.5710418
1075,WSL,WILLOW SLOUGH AT SB WEST BURROW PIT,CA Dept of Water Resources,CDEC,Active,Y,8472,Active,Y,Y,8472,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,32275.7631,12461.73668,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=WSL,0, ,1.80201E+13,7973607,-140981.55,101056.5262,Honcut Headwaters-Lower Feather,18020159,Gilsizer Slough-Snake River,1802015904,Gilsizer Slough-Snake River,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,38.91460608,-121.6275774
1076,YCK,YREKA CREEK AT ANDERSON GRADE ROAD,Shasta Valley Resource Conservation District,CDEC,Active,Y,2466,Active,Y,Y,2466,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,132.651,51.2168164,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=YCK,0,269378,1.80102E+13,3917120,-216860.2247,420123.8837,Shasta,18010207,Yreka Creek-Shasta River,1801020705,Yreka Creek,1.80102E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,41.77174535,-122.6040721
1077,YPB,YUBA RIVER AT PARKS BAR BRIDGE,CA Dept of Water Resources,CDEC,Active,N,0, ,N,Y,3744,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,High-volume snowmelt and rain (HSR),Artificial Path,3104.5149,1198.659412,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=YPB,0,238295,1.80201E+13,8062581,-110549.9462,135715.5721,Upper Yuba,18020125,Yuba River,1802012510,Woods Creek-Yuba River,1.80201E+11,WG,N,N,N,N,N,Y,0,N,N,N, ,39.23047173,-121.2817487
1078,YRS,YUBA RIVER NEAR SMARTVILLE,Pacific Gas & Electric,CDEC,Active,Y,8921,Active,Y,Y,12298,Active,Y,N,0, ,N,Y,5900,Inactive,N, , , , , ,N,5,High-volume snowmelt and rain (HSR),Artificial Path,2872.5966,1109.115292,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=YRS,0,238295,1.80201E+13,8062589,-109889.3659,136214.5995,Upper Yuba,18020125,Yuba River,1802012510,Woods Creek-Yuba River,1.80201E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.23496822,-121.2736555
1079,RSL,ROCK SLOUGH ABV CONTRA COSTA CANAL,DWR,CDEC,Active,Y,6505,Active,Y,N,0, ,N,Y,6505,Active,Y,Y,2957,Active,Y, ,Y, , , , ,0, ,Canal/Ditch,0,0,https://sanjoaquin.onerain.com/site.php?site_id=13015&site=fd2690d1-5c19-4665-93a9-297869e9d78a,0, ,1.804E+13,1891470,-143652.2305,-3212.062795,San Joaquin Delta,18040003,Kellogg Creek-Big Break,1804000308,Dutch Slough-Big Break,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.97606013,-121.637611
1080,RYP,ROYER PARK-DRY CREEK,City of Roseville,CDEC,Active,Y,9223,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Winter storms (WS),Stream/River - Perennial,153.8118,59.3870436,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=RYP,0,253692,1.80201E+13,15024799,-111125.9717,82191.06381,Lower American,18020111,Dry Creek,1802011101,Gibson Lake-Dry Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.74930419,-121.2803962
1082,RVA,SANTA CLARA R A MRCA BR,DWR,CDEC,Active,Y,0,Active,Y,N,0, , ,N,0, , ,N,0, , ,Y, ,Y, , , ,5,Perennial groundwater and rain (PGR),Stream/River - Intermittent,277.1055,106.9910317,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=rva,0, ,1.80701E+13,17574473,158192.12,-396062.81,Santa Clara,18070102,Headwaters Santa Clara River,1807010201,Arrastre Canyon-Santa Clara River,1.80701E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,34.43860049,-118.2780795
1083,MPK,ARROYO SIMI CR A MOORPARK,DWR,CDEC,Active,Y,0,Active,Y,N,0, , ,N,0, , ,N,0, , ,Y, ,Y, , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,302.3712,116.746173,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=mpk,0,238775,1.80701E+13,17563908,103863.04,-414655.75,Calleguas,18070103,Calleguas Creek,1807010301,Las Posas Arroyo,1.80701E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,34.27848542,-118.8717759
1092,FTO,FEATHER RIVER AT OROVILLE,CA Dept of Water Resources/Snow Surveys,CDEC,Active,N,0, ,N,Y,7245,Active,N,N,0, ,N,N,0, ,N, , , , , ,N,6,High-volume snowmelt and rain (HSR),Artificial Path,9360.7353,3614.198621,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FTO,0,223423,1.80202E+13,7968461,-132902.537,168435.1284,Honcut Headwaters-Lower Feather,18020159,Upper Feather River,1802015902,Oregon Gulch-Feather River,1.80202E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.52190567,-121.5466836
1093,MKM,MOKELUMNE-MOKELUMNE HILL,East Bay Municipal Utility District,CDEC,Active,N,0, ,N,Y,12693,Active,N,N,0, ,N,N,0, ,N, , , , , ,N,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1409.355,544.1547842,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MKM,0,228902,1.804E+13,17057632,-62790.38384,33213.57868,Upper Mokelumne,18040012,Upper Mokelumne River,1804001208,Hunt Gulch-Mokelumne River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,38.31295895,-120.7189877
1094,TLG,TUOLUMNE R-LA GRANGE DAM,Turlock Irrigation District,CDEC,Active,N,0, ,N,Y,12693,Active,N,N,0, ,N,N,0, ,N, , , , , , ,0,High-volume snowmelt and rain (HSR),Canal/Ditch,0,0,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TLG,0, ,1.804E+13,2823784,-38847.38416,-38858.63606,Upper Tuolumne,18040009,Peaslee Creek-Tuolumne River,1804000914,Peaslee Creek-Tuolumne River,1.804E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,37.66600528,-120.4405944
1095,ABJ,A&B CANAL NR JOHNSTONVILLE,DWR,CDEC,Inactive,Y,811,Inactive,N,Y,811,Inactive,N,N,0, ,N,N,0, ,N, , , , ,Y, ,0, ,Canal/Ditch,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ABJ,0,262289,1.808E+13,20295769,-45291.42595,261005.1278,Honey-Eagle Lakes,18080003,Lower Susan River-Frontal Honey Lake,1808000307,Lake Leavitt-Susan River,1.808E+11,exclude,Y,N, , , , ,0,N,N,N, ,40.36339318,-120.5336211
1096,ANL,ANTELOPE CREEK AT LANDFILL,OTHER,CDEC,Inactive,Y,2198,Inactive,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Winter storms (WS),Stream/River - Perennial,41.3361,15.95995088,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ANL,0,218297,1.80201E+13,15024787,-109367.5737,83834.95926,Lower American,18020111,Dry Creek,1802011101,Antelope Creek,1.80201E+11,exclude, ,Y, , , , ,3,N,N,N, ,38.76431295,-121.260874
1097,BLI,BLACKLOCK ISLAND,DWR,CDEC,Inactive,Y,26,Inactive,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Artificial Path,17.4528,6.73856099,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=BLI,0, ,1.805E+13,2794699,-166816.0331,19946.0747,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,exclude, ,N, , , , ,0,N,N,N, ,38.18073798,-121.9069019
1099,BRC,BEAR CREEK NEAR LODI,OTHER,CDEC,Inactive,Y,260,Inactive,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Perennial,226.1889,87.33198667,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=BRC,0,218821,1.804E+13,948040263,-106094.3124,7084.611785,San Joaquin Delta,18040003,Bear Creek,1804000304,Lower Bear Creek,1.804E+11,exclude, ,N, , , , ,0,N,N,N, ,38.07415028,-121.2110493
1100,BRY,SACRAMENTO RIVER AT BRYTE,DWR,CDEC,Inactive,Y,5884,Inactive,N,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,53778.4002,20763.94787,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=BRY,0,1654949,1.80202E+13,15039097,-133353.1537,66179.14619,Upper Coon-Upper Auburn,18020161,Curry Creek-Sacramento River,1802016104,Natomas Main Drainage Canal-Sacramento River,1.80202E+11,exclude, ,Y, , , , ,3,N,N,N, ,38.60401236,-121.5337077
