System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Year_Sour,Source ID_Sour,Source Name_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,ReasonRemoved,index,TimeframeEnd,TimeframeStart
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545057,Bay City Tunnel,Active,,,Tunnel,Transfer Out,Water Supplier,acre feet,8.653943952999999,12.24822005,10.85494704,7.622492284,4.826125842,4.932002315,3.888582001,5.471818882999999,4.214190516,3.016712262,6.243949916,8.394623316,80.36760838,80.36760838,Null Lat NAD83,18276.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545058,Forest Homes - Lower Spring,Active,,,Spring,Transfer Out,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.00644,0.0033799999999999998,0.0135,0.0187,0.00951,0.0,0.0,0.0,0.0516,0.051557239000000005,Null Lat NAD83,18277.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545059,Forest Homes - Upper,Active,,,,Transfer Out,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,76.15433852,75.69400603,78.01715067,78.02021956,78.05090839,0.0,0.0,385.9366232,385.9366232,Null Lat NAD83,18278.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545060,Great Western Tunnel,Active,,,,Transfer Out,Water Supplier,acre feet,8.384956334,8.329716435,8.280614303,9.266493056,12.14280391,13.1816209,13.25297243,13.39567551,11.52749281,10.35441218,10.83085631,7.666070426,126.61368459999998,126.61368459999998,Null Lat NAD83,18279.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545061,Kentucky/Utah Tunnel,Active,,,,Transfer Out,Water Supplier,acre feet,0.437929644,6.986926557,4.059211911,3.572793911,2.7024586139999998,2.670542228,3.9533354380000003,3.120747405,2.990933642,2.2814078280000003,2.618064324,2.902242915,38.29659442,38.29659442,Null Lat NAD83,18280.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545062,Lower Boundary Spring,Active,,,,Transfer Out,Water Supplier,acre feet,0.0,0.0,0.0,0.245510662,0.276199495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521710157,0.521710157,Null Lat NAD83,18281.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545063,Murray Meter Exchange,Active,,,,Withdrawal,Water Supplier,acre feet,0.172394518,0.144811395,0.176991705,0.172394518,0.365476378,0.464315902,0.49649621200000005,0.41144825,0.296518571,0.190783267,0.135617021,0.271234042,3.29848178,3.29848178,Null Lat NAD83,18282.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545064,Ontario Tunnel,Active,,,,Withdrawal,Water Supplier,acre feet,854.1193182,757.3267396000001,809.2890712999999,786.8923611,822.4975449,819.3795595,841.1410107999999,827.7944374,776.7926662000001,799.6374334,755.7339892000001,785.7445988,9636.34873,9636.34873,Null Lat NAD83,18283.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545065,Spiro Tunnel,Active,,,,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,462.7875982,475.0631313,483.9628928,469.23225310000004,445.60185189999993,454.194725,0.0,0.0,2790.842452,2790.842452,Null Lat NAD83,18284.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545066,Mid Gad Spring,Active,,,,Withdrawal,Water Supplier,acre feet,0.25318287,0.236610901,0.288475028,0.0534,0.0236,0.0239,0.0178,0.0242,0.0617,0.0433,0.031,0.10495580800000001,1.162186097,1.162186097,Null Lat NAD83,18285.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545067,Peruvian Tunnel,Active,,,,Withdrawal,Water Supplier,acre feet,1.263213735,0.645079265,0.71173541,2.959569655,12.46537423,16.32210122,13.33190411,9.534958965,4.457583649,5.020969241,3.202287633,1.629761153,71.54453826,71.54453826,Null Lat NAD83,18286.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2018,2/28/2019,Salt Lake,,,,,,,,,18026,363826.0,44272.0,18792.0,3627.0,11176.0,77867.0,73559.0,7046.0,199.0,2801.0,83605.0,7/9/2018,528.0,acre feet,Indoor and Outdoor,Metered,,,11392018,Salt Lake City Corp. Culinary Water,1139,2018,108545068,Wasatch Drain Tunnel,Active,0.0,0.0,Tunnel,Withdrawal,Water Supplier,acre feet,8.542635557,15.18207246,17.51752332,11.51012293,0.37228623,1.171546191,6.631580562999999,8.884140888,7.812732358,9.988263714,10.58905899,16.23767624,114.4396395,114.4396395,Null Lat NAD83,18287.0,2018-12-31,2018-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390002,Parleys WTP,Active,,,Reservoir,Withdrawal,Water Supplier,acre feet,181.67789,245.2037738,566.8227413,617.152427,711.9809203,761.0830527,794.5338805,885.0659370999999,566.515853,0.0,0.0,0.0,5330.036476,5330.036476,Null Lat NAD83,18289.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390003,City Creek WTP,Active,,,Stream,Withdrawal,Water Supplier,acre feet,228.5090488,223.3840137,349.94476010000005,497.46597919999994,709.9861462,727.2946479,811.2286055,789.8078002000001,505.7826529,336.9020062,404.5095048,392.54086,5977.3560259999995,5977.3560259999995,Null Lat NAD83,18290.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390004,MWDSL (WTP Little Cottonwood Stream),Active,,,Stream,Transfer In,Water Supplier,acre feet,407.8238987,431.20878930000003,499.9824635,932.1732955,1011.626684,1043.481692,3363.3426280000003,2269.377806,1112.531566,538.0979937999999,596.1919542999999,93.50887346,12299.34764,12299.34764,Null Lat NAD83,18291.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390005,Neff`s Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Null Lat NAD83,18292.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390006,Upper Boundary Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,8.961139168999999,35.99800084,33.81909371,36.45833333,36.18213384,32.56085157,32.16189675,32.92911756,35.44560185,284.5161686,284.5161686,Null Lat NAD83,18293.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390007,Lower Boundary Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Null Lat NAD83,18294.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390009,Artesian Basin,Active,,,Well Field,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Null Lat NAD83,18296.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390033,MWDSL (21st South via Jordan Aqueduct),Active,,,Reservoir,Transfer In,Water Supplier,acre feet,299.2774972,263.6784512,320.3607253,230.2276235,502.89790260000007,1611.2250980000001,2624.232779,2607.353921,1591.829756,423.5365811000001,56.43676347,0.0,10531.0571,10531.0571,Null Lat NAD83,18315.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390045,Pharoah`s Glen Spring,Active,,,Stream,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Null Lat NAD83,18320.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390046,Lamb's Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.007859999999999999,0.00985,0.0131,0.0202,0.0241,0.0166,0.0138,0.00481,0.0,0.11033556,0.11033556,Null Lat NAD83,18321.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390047,Forest Homes - Upper,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,78.43451879999999,78.44065657,78.44372545,0.0,0.0,0.0,0.0,235.3189008,235.3189008,Null Lat NAD83,18322.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390048,Hoffman`s Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.023,0.0161,0.0115,0.0207,0.0161,0.0161,0.0184,0.0184,0.0138,0.0184,0.0115,0.027546296,0.21118827199999998,0.21118827199999998,Null Lat NAD83,18323.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390049,Dumas Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.00689,0.0045899999999999995,0.00689,0.009179999999999999,0.0045899999999999995,0.00689,0.0023,0.0045899999999999995,0.0023,0.0045899999999999995,0.0023,0.0023,0.0574,0.057388117,Null Lat NAD83,18324.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390050,Nelson Spring (Maxfield Spring),Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0046,0.004597187,Null Lat NAD83,18325.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390051,Bishop Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.00689,0.0045899999999999995,0.009179999999999999,0.00689,0.0045899999999999995,0.009179999999999999,0.0115,0.00689,0.0115,0.00689,0.0045899999999999995,0.009179999999999999,0.0918,0.091820988,Null Lat NAD83,18326.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390053,Scott`s Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0023,0.002295525,Null Lat NAD83,18328.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390054,Forest Glen B&C Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.197415123,0.270871914,0.19511959899999998,0.158391204,0.078,0.17445987699999999,0.29841821,0.335146605,0.18134645100000002,0.381057099,0.46369598799999995,0.309895833,3.0438657410000003,3.0438657410000003,Null Lat NAD83,18329.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390055,Church Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0782,0.0942,0.0552,0.00919,0.0253,0.0713,0.105735304,0.0299,0.0299,0.0896,0.085,0.0782,0.7516400990000001,0.7516400990000001,Null Lat NAD83,18330.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390056,Evergreen Tunnel Spring,Active,,,Tunnel,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0276,0.0552,0.0552,0.0552,0.0,0.0,0.0,0.19308186,0.19308186,Null Lat NAD83,18331.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390058,Mt. Haven Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.647337963,1.863966049,1.9144675930000001,1.900694444,2.293229167,1.567843364,0.436149691,0.0,0.0,10.62368827,10.62368827,Null Lat NAD83,18333.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390060,Wasatch Drain Tunnel,Active,,,Tunnel,Transfer Out,Water Supplier,acre feet,18.30785283,18.62628016,16.2781855,16.57767782,4.68550961,6.994629454,5.997856166,0.20767133100000001,2.18906513,5.786686307999999,8.612207141,15.06112777,119.32474920000001,119.32474920000001,Null Lat NAD83,18335.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390062,Peruvian Tunnel,Active,,,Tunnel,Transfer Out,Water Supplier,acre feet,1.020066113,0.326437114,0.275616407,1.841636855,10.19320374,11.32681853,22.41969609,13.82985804,18.08286379,9.326695339,6.4828379279999995,3.0709056710000002,98.19663563,98.19663563,Null Lat NAD83,18337.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390063,Bay City Tunnel,Active,,,Tunnel,Withdrawal,Water Supplier,acre feet,12.60574495,10.74047769,10.12117705,9.140055065,6.673593575,5.255462612,7.691235269,5.71640888,4.10340383,3.412905093,3.955483656,9.569391835,88.98533951,88.98533951,Null Lat NAD83,18338.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390064,Alf`s Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.47580887,0.49879480600000003,0.301115758,0.18388748600000002,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.616023078,2.077928591,2.077928591,Null Lat NAD83,18339.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390065,Watson Shelter Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.18848467300000002,0.19538045399999998,0.135617021,0.0,0.0069,0.105735304,0.0069,0.0115,0.00919,0.0,0.0,0.402253876,1.061950231,1.061950231,Null Lat NAD83,18340.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390066,PMAA Range,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0023,0.0253,0.009179999999999999,0.055092592999999995,0.009179999999999999,0.0574,0.0689,0.009179999999999999,0.0,0.0138,0.0,0.0,0.25021219100000003,0.25021219100000003,Null Lat NAD83,18341.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390067,Forest Homes-Lower Spring,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0218,0.0101,0.0033799999999999998,0.0,0.0,0.0,0.0,0.0353,0.035292158,Null Lat NAD83,18342.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390068,Storm Mountain - Forest Service,Active,,,Spring,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.108033898,0.326400288,0.31490732,0.271234042,0.40685106299999996,0.363177785,0.085,0.0,0.0,1.8756523569999999,1.8756523569999999,Null Lat NAD83,18343.0,2019-12-31,2019-01-01
Salt Lake City Corp. Culinary Water,1139,Public,Active,2019,6/25/2020,Salt Lake,,,,,,,,,18026,360654.0,38642.0,17145.0,3745.0,9767.0,69299.0,73654.0,7067.0,208.0,2787.0,83716.0,7/23/2019,547.9797980000001,acre feet,Indoor and Outdoor,,,,11392019,Salt Lake City Corp. Culinary Water,1139,2019,11390069,Spruces Campground - Forest Service,Active,,,Spring,Withdrawal,Water Supplier,acre feet,4.034031723,2.70084745,3.3444536510000002,4.930483218,3.316870528,4.174245932,3.2364197530000003,3.604194725,3.978865478,3.5099523880000003,3.342155058,3.468577704,43.64109761,43.64109761,Null Lat NAD83,18344.0,2019-12-31,2019-01-01
