ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,IRRIGATION_SEQ,IRRIGATION_METHOD,ACRES_IRRIGATED,CROP_TYPE
TWDB,2013,48465,1,1,1,,,
TWDB,2013,48469,1,1,1,,,
TWDB,2013,48473,1,1,1,,,
TWDB,2013,48477,1,1,1,,,
TWDB,2013,48481,1,1,1,,,
TWDB,2013,48485,1,1,1,,,
TWDB,2013,48489,1,1,1,,,
TWDB,2013,48493,1,1,1,,,
TWDB,2013,48497,1,1,1,,,
TWDB,2013,48501,1,1,1,,,
TWDB,2013,48505,1,1,1,,,
TWDB,2013,48509,1,1,1,,,
TWDB,2013,48513,1,1,1,,,
TWDB,2013,48517,1,1,1,,,
TWDB,2013,48521,1,1,1,,,
TWDB,2013,48525,1,1,1,,,
TWDB,2013,48529,1,1,1,,,
TWDB,2013,48533,1,1,1,,,
TWDB,2013,48537,1,1,1,,,
TWDB,2013,48541,1,1,1,,,
TWDB,2013,48545,1,1,1,,,
TWDB,2013,48549,1,1,1,,,
TWDB,2013,48565,1,1,1,,,
TWDB,2013,48553,1,1,1,,,
TWDB,2013,48557,1,1,1,,,
TWDB,2013,48561,1,1,1,,,
TWDB,2013,48569,1,1,1,,,
TWDB,2013,48573,1,1,1,,,
TWDB,2013,48577,1,1,1,,,
TWDB,2013,48581,1,1,1,,,
TWDB,2013,48585,1,1,1,,,
TWDB,2013,48589,1,1,1,,,
TWDB,2013,48593,1,1,1,,,
TWDB,2013,48597,1,1,1,,,
TWDB,2013,48601,1,1,1,,,
TWDB,2013,48605,1,1,1,,,
TWDB,2013,48609,1,1,1,,,
TWDB,2013,48625,1,1,1,,,
TWDB,2013,48629,1,1,1,,,
TWDB,2013,48633,1,1,1,,,
TWDB,2013,48637,1,1,1,,,
TWDB,2013,48641,1,1,1,,,
TWDB,2013,48645,1,1,1,,,
TWDB,2013,48613,1,1,1,,,
TWDB,2013,48617,1,1,1,,,
TWDB,2013,48621,1,1,1,,,
TWDB,2013,48649,1,1,1,,,
TWDB,2013,48653,1,1,1,,,
TWDB,2013,48657,1,1,1,,,
TWDB,2013,48661,1,1,1,,,
TWDB,2013,48665,1,1,1,,,
TWDB,2013,48669,1,1,1,,,
TWDB,2013,48673,1,1,1,,,
TWDB,2013,48677,1,1,1,,,
TWDB,2013,48681,1,1,1,,,
TWDB,2013,48685,1,1,1,,,
TWDB,2013,48689,1,1,1,,,
TWDB,2013,48693,1,1,1,,,
TWDB,2013,48697,1,1,1,,,
TWDB,2013,48701,1,1,1,,,
TWDB,2013,48705,1,1,1,,,
TWDB,2013,48709,1,1,1,,,
TWDB,2013,48713,1,1,1,,,
TWDB,2013,48717,1,1,1,,,
TWDB,2013,48721,1,1,1,,,
TWDB,2013,48725,1,1,1,,,
TWDB,2013,48729,1,1,1,,,
TWDB,2013,48733,1,1,1,,,
TWDB,2013,48737,1,1,1,,,
TWDB,2013,48741,1,1,1,,,
TWDB,2013,48745,1,1,1,,,
TWDB,2013,48749,1,1,1,,,
TWDB,2013,48753,1,1,1,,,
TWDB,2013,48757,1,1,1,,,
TWDB,2013,48761,1,1,1,,,
TWDB,2013,48765,1,1,1,,,
TWDB,2013,48769,1,1,1,,,
TWDB,2013,48773,1,1,1,,,
TWDB,2013,48777,1,1,1,,,
TWDB,2013,48781,1,1,1,,,
TWDB,2013,48785,1,1,1,,,
TWDB,2013,48789,1,1,1,,,
TWDB,2013,48793,1,1,1,,,
TWDB,2013,48797,1,1,1,,,
TWDB,2013,48801,1,1,1,,,
TWDB,2013,48805,1,1,1,,,
TWDB,2013,48809,1,1,1,,,
TWDB,2013,48813,1,1,1,,,
TWDB,2013,48817,1,1,1,,,
TWDB,2013,48821,1,1,1,,,
TWDB,2013,48825,1,1,1,,,
TWDB,2013,48829,1,1,1,,,
TWDB,2013,48833,1,1,1,,,
TWDB,2013,48837,1,1,1,,,
TWDB,2013,48841,1,1,1,,,
TWDB,2013,48845,1,1,1,,,
TWDB,2013,48849,1,1,1,,,
TWDB,2013,48853,1,1,1,,,
TWDB,2013,48857,1,1,1,,,
TWDB,2013,48861,1,1,1,,,
TWDB,2013,48865,1,1,1,,,
TWDB,2013,48869,1,1,1,,,
TWDB,2013,48873,1,1,1,,,
TWDB,2013,48877,1,1,1,,,
TWDB,2013,48881,1,1,1,,,
TWDB,2013,48885,1,1,1,,,
TWDB,2013,48889,1,1,1,,,
TWDB,2013,48893,1,1,1,,,
TWDB,2013,48897,1,1,1,,,
TWDB,2013,48901,1,1,1,,,
TWDB,2013,48905,1,1,1,,,
TWDB,2013,48909,1,1,1,,,
TWDB,2013,48913,1,1,1,,,
TWDB,2013,48917,1,1,1,,,
TWDB,2013,48921,1,1,1,,,
TWDB,2013,48925,1,1,1,,,
TWDB,2013,48929,1,1,1,,,
TWDB,2013,48933,1,1,1,,,
TWDB,2013,48937,1,1,1,,,
TWDB,2013,48941,1,1,1,,,
TWDB,2013,48945,1,1,1,,,
TWDB,2013,48949,1,1,1,,,
TWDB,2013,48953,1,1,1,,,
TWDB,2013,48957,1,1,1,,,
TWDB,2013,48961,1,1,1,,,
TWDB,2013,48965,1,1,1,,,
TWDB,2013,48969,1,1,1,,,
TWDB,2013,48973,1,1,1,,,
TWDB,2013,48977,1,1,1,,,
TWDB,2013,48981,1,1,1,,,
TWDB,2013,48985,1,1,1,,,
TWDB,2013,48989,1,1,1,,,
TWDB,2013,48993,1,1,1,,,
TWDB,2013,48997,1,1,1,,,
TWDB,2013,49001,1,1,1,,,
TWDB,2013,49005,1,1,1,,,
TWDB,2013,49009,1,1,1,,,
TWDB,2013,49013,1,1,1,,,
TWDB,2013,48001,2,1,1,,,
TWDB,2013,48005,2,1,1,,,
TWDB,2013,48009,2,1,1,,,
TWDB,2013,48013,2,1,1,,,
TWDB,2013,48017,2,1,1,,,
TWDB,2013,48021,2,1,1,,,
TWDB,2013,48025,2,1,1,,,
TWDB,2013,48029,2,1,1,,,
TWDB,2013,48033,2,1,1,,,
TWDB,2013,48037,2,1,1,,,
TWDB,2013,48041,2,1,1,,,
TWDB,2013,48045,2,1,1,,,
TWDB,2013,48049,2,1,1,,,
TWDB,2013,48053,2,1,1,,,
TWDB,2013,48057,2,1,1,,,
TWDB,2013,48061,2,1,1,,,
TWDB,2013,48065,2,1,1,,,
TWDB,2013,48069,2,1,1,,,
TWDB,2013,48073,2,1,1,,,
TWDB,2013,48077,2,1,1,,,
TWDB,2013,48081,2,1,1,,,
TWDB,2013,48085,2,1,1,,,
TWDB,2013,48089,2,1,1,,,
TWDB,2013,48093,2,1,1,,,
TWDB,2013,48097,2,1,1,,,
TWDB,2013,48101,2,1,1,,,
TWDB,2013,48105,2,1,1,,,
TWDB,2013,48109,2,1,1,,,
TWDB,2013,48113,2,1,1,,,
TWDB,2013,48117,2,1,1,,,
TWDB,2013,48121,2,1,1,,,
TWDB,2013,48125,2,1,1,,,
TWDB,2013,48129,2,1,1,,,
TWDB,2013,48133,2,1,1,,,
TWDB,2013,48137,2,1,1,,,
TWDB,2013,48141,2,1,1,,,
TWDB,2013,48145,2,1,1,,,
TWDB,2013,48149,2,1,1,,,
TWDB,2013,48153,2,1,1,,,
TWDB,2013,48157,2,1,1,,,
TWDB,2013,48161,2,1,1,,,
TWDB,2013,48165,2,1,1,,,
TWDB,2013,48169,2,1,1,,,
TWDB,2013,48173,2,1,1,,,
TWDB,2013,48177,2,1,1,,,
TWDB,2013,48181,2,1,1,,,
TWDB,2013,48185,2,1,1,,,
TWDB,2013,48189,2,1,1,,,
TWDB,2013,48193,2,1,1,,,
TWDB,2013,48197,2,1,1,,,
TWDB,2013,48201,2,1,1,,,
TWDB,2013,48205,2,1,1,,,
TWDB,2013,48209,2,1,1,,,
TWDB,2013,48213,2,1,1,,,
TWDB,2013,48217,2,1,1,,,
TWDB,2013,48221,2,1,1,,,
TWDB,2013,48225,2,1,1,,,
TWDB,2013,48229,2,1,1,,,
TWDB,2013,48233,2,1,1,,,
TWDB,2013,48237,2,1,1,,,
TWDB,2013,48241,2,1,1,,,
TWDB,2013,48245,2,1,1,,,
TWDB,2013,48249,2,1,1,,,
TWDB,2013,48253,2,1,1,,,
TWDB,2013,48257,2,1,1,,,
TWDB,2013,48261,2,1,1,,,
TWDB,2013,48265,2,1,1,,,
TWDB,2013,48269,2,1,1,,,
TWDB,2013,48273,2,1,1,,,
TWDB,2013,48281,2,1,1,,,
TWDB,2013,48277,2,1,1,,,
TWDB,2013,48285,2,1,1,,,
TWDB,2013,48289,2,1,1,,,
TWDB,2013,48293,2,1,1,,,
TWDB,2013,48297,2,1,1,,,
TWDB,2013,48301,2,1,1,,,
TWDB,2013,48305,2,1,1,,,
TWDB,2013,48309,2,1,1,,,
TWDB,2013,48313,2,1,1,,,
TWDB,2013,48317,2,1,1,,,
TWDB,2013,48321,2,1,1,,,
TWDB,2013,48325,2,1,1,,,
TWDB,2013,48329,2,1,1,,,
TWDB,2013,48333,2,1,1,,,
TWDB,2013,48337,2,1,1,,,
TWDB,2013,48341,2,1,1,,,
TWDB,2013,48345,2,1,1,,,
TWDB,2013,48349,2,1,1,,,
TWDB,2013,48353,2,1,1,,,
TWDB,2013,48357,2,1,1,,,
TWDB,2013,48361,2,1,1,,,
TWDB,2013,48365,2,1,1,,,
TWDB,2013,48369,2,1,1,,,
TWDB,2013,48373,2,1,1,,,
TWDB,2013,48377,2,1,1,,,
TWDB,2013,48381,2,1,1,,,
TWDB,2013,48385,2,1,1,,,
TWDB,2013,48389,2,1,1,,,
TWDB,2013,48393,2,1,1,,,
TWDB,2013,48397,2,1,1,,,
TWDB,2013,48401,2,1,1,,,
TWDB,2013,48405,2,1,1,,,
TWDB,2013,48409,2,1,1,,,
TWDB,2013,48413,2,1,1,,,
TWDB,2013,48417,2,1,1,,,
TWDB,2013,48421,2,1,1,,,
TWDB,2013,48425,2,1,1,,,
TWDB,2013,48429,2,1,1,,,
TWDB,2013,48433,2,1,1,,,
TWDB,2013,48437,2,1,1,,,
TWDB,2013,48441,2,1,1,,,
TWDB,2013,48445,2,1,1,,,
TWDB,2013,48449,2,1,1,,,
TWDB,2013,48453,2,1,1,,,
TWDB,2013,48457,2,1,1,,,
TWDB,2013,48461,2,1,1,,,
TWDB,2013,48465,2,1,1,,,
TWDB,2013,48469,2,1,1,,,
TWDB,2013,48473,2,1,1,,,
TWDB,2013,48477,2,1,1,,,
TWDB,2013,48481,2,1,1,,,
TWDB,2013,48485,2,1,1,,,
TWDB,2013,48489,2,1,1,,,
TWDB,2013,48493,2,1,1,,,
TWDB,2013,48497,2,1,1,,,
TWDB,2013,48501,2,1,1,,,
TWDB,2013,48505,2,1,1,,,
TWDB,2013,48509,2,1,1,,,
TWDB,2013,48513,2,1,1,,,
TWDB,2013,48517,2,1,1,,,
TWDB,2013,48521,2,1,1,,,
TWDB,2013,48525,2,1,1,,,
TWDB,2013,48529,2,1,1,,,
TWDB,2013,48533,2,1,1,,,
TWDB,2013,48537,2,1,1,,,
TWDB,2013,48541,2,1,1,,,
TWDB,2013,48545,2,1,1,,,
TWDB,2013,48549,2,1,1,,,
TWDB,2013,48565,2,1,1,,,
TWDB,2013,48553,2,1,1,,,
TWDB,2013,48557,2,1,1,,,
TWDB,2013,48561,2,1,1,,,
TWDB,2013,48569,2,1,1,,,
TWDB,2013,48573,2,1,1,,,
TWDB,2013,48577,2,1,1,,,
TWDB,2013,48581,2,1,1,,,
TWDB,2013,48585,2,1,1,,,
TWDB,2013,48589,2,1,1,,,
TWDB,2013,48593,2,1,1,,,
TWDB,2013,48597,2,1,1,,,
TWDB,2013,48601,2,1,1,,,
TWDB,2013,48605,2,1,1,,,
TWDB,2013,48609,2,1,1,,,
TWDB,2013,48625,2,1,1,,,
TWDB,2013,48629,2,1,1,,,
TWDB,2013,48633,2,1,1,,,
TWDB,2013,48637,2,1,1,,,
TWDB,2013,48641,2,1,1,,,
TWDB,2013,48645,2,1,1,,,
TWDB,2013,48613,2,1,1,,,
TWDB,2013,48617,2,1,1,,,
TWDB,2013,48621,2,1,1,,,
TWDB,2013,48649,2,1,1,,,
TWDB,2013,48653,2,1,1,,,
TWDB,2013,48657,2,1,1,,,
TWDB,2013,48661,2,1,1,,,
TWDB,2013,48665,2,1,1,,,
TWDB,2013,48669,2,1,1,,,
TWDB,2013,48673,2,1,1,,,
TWDB,2013,48677,2,1,1,,,
TWDB,2013,48681,2,1,1,,,
TWDB,2013,48685,2,1,1,,,
TWDB,2013,48689,2,1,1,,,
TWDB,2013,48693,2,1,1,,,
TWDB,2013,48697,2,1,1,,,
TWDB,2013,48701,2,1,1,,,
TWDB,2013,48705,2,1,1,,,
TWDB,2013,48709,2,1,1,,,
TWDB,2013,48713,2,1,1,,,
TWDB,2013,48717,2,1,1,,,
TWDB,2013,48721,2,1,1,,,
TWDB,2013,48725,2,1,1,,,
TWDB,2013,48729,2,1,1,,,
TWDB,2013,48733,2,1,1,,,
TWDB,2013,48737,2,1,1,,,
TWDB,2013,48741,2,1,1,,,
TWDB,2013,48745,2,1,1,,,
TWDB,2013,48749,2,1,1,,,
TWDB,2013,48753,2,1,1,,,
TWDB,2013,48757,2,1,1,,,
TWDB,2013,48761,2,1,1,,,
TWDB,2013,48765,2,1,1,,,
TWDB,2013,48769,2,1,1,,,
TWDB,2013,48773,2,1,1,,,
TWDB,2013,48777,2,1,1,,,
TWDB,2013,48781,2,1,1,,,
TWDB,2013,48785,2,1,1,,,
TWDB,2013,48789,2,1,1,,,
TWDB,2013,48793,2,1,1,,,
TWDB,2013,48797,2,1,1,,,
TWDB,2013,48801,2,1,1,,,
TWDB,2013,48805,2,1,1,,,
TWDB,2013,48809,2,1,1,,,
TWDB,2013,48813,2,1,1,,,
TWDB,2013,48817,2,1,1,,,
TWDB,2013,48821,2,1,1,,,
TWDB,2013,48825,2,1,1,,,
TWDB,2013,48829,2,1,1,,,
TWDB,2013,48833,2,1,1,,,
TWDB,2013,48837,2,1,1,,,
TWDB,2013,48841,2,1,1,,,
TWDB,2013,48845,2,1,1,,,
TWDB,2013,48849,2,1,1,,,
TWDB,2013,48853,2,1,1,,,
TWDB,2013,48857,2,1,1,,,
TWDB,2013,48861,2,1,1,,,
TWDB,2013,48865,2,1,1,,,
TWDB,2013,48869,2,1,1,,,
TWDB,2013,48873,2,1,1,,,
TWDB,2013,48877,2,1,1,,,
TWDB,2013,48881,2,1,1,,,
TWDB,2013,48885,2,1,1,,,
TWDB,2013,48889,2,1,1,,,
TWDB,2013,48893,2,1,1,,,
TWDB,2013,48897,2,1,1,,,
TWDB,2013,48901,2,1,1,,,
TWDB,2013,48905,2,1,1,,,
TWDB,2013,48909,2,1,1,,,
TWDB,2013,48913,2,1,1,,,
TWDB,2013,48917,2,1,1,,,
TWDB,2013,48921,2,1,1,,,
TWDB,2013,48925,2,1,1,,,
TWDB,2013,48929,2,1,1,,,
TWDB,2013,48933,2,1,1,,,
TWDB,2013,48937,2,1,1,,,
TWDB,2013,48941,2,1,1,,,
TWDB,2013,48945,2,1,1,,,
TWDB,2013,48949,2,1,1,,,
TWDB,2013,48953,2,1,1,,,
TWDB,2013,48957,2,1,1,,,
TWDB,2013,48961,2,1,1,,,
TWDB,2013,48965,2,1,1,,,
TWDB,2013,48969,2,1,1,,,
TWDB,2013,48973,2,1,1,,,
TWDB,2013,48977,2,1,1,,,
TWDB,2013,48981,2,1,1,,,
TWDB,2013,48985,2,1,1,,,
TWDB,2013,48989,2,1,1,,,
TWDB,2013,48993,2,1,1,,,
TWDB,2013,48997,2,1,1,,,
TWDB,2013,49001,2,1,1,,,
TWDB,2013,49005,2,1,1,,,
TWDB,2013,49009,2,1,1,,,
TWDB,2013,49013,2,1,1,,,
TWDB,2014,12,1,1,1,,,
TWDB,2014,13,1,1,1,,,
TWDB,2014,1,1,1,1,,,
TWDB,2014,14,1,1,1,,,
TWDB,2014,15,1,1,1,,,
TWDB,2014,4,1,1,1,,,
TWDB,2014,18,1,1,1,,,
TWDB,2014,16,1,1,1,,,
TWDB,2014,17,1,1,1,,,
TWDB,2014,6,1,1,1,,,
TWDB,2014,7,1,1,1,,,
TWDB,2014,21,1,1,1,,,
TWDB,2014,22,1,1,1,,,
TWDB,2014,2,1,1,1,,,
TWDB,2014,23,1,1,1,,,
TWDB,2014,5,1,1,1,,,
TWDB,2014,19,1,1,1,,,
TWDB,2014,20,1,1,1,,,
TWDB,2014,10,1,1,1,,,
TWDB,2014,11,1,1,1,,,
TWDB,2014,3,1,1,1,,,
TWDB,2014,8,1,1,1,,,
TWDB,2014,9,1,1,1,,,
TWDB,2014,12,2,1,1,,,
TWDB,2014,13,2,1,1,,,
TWDB,2014,1,2,1,1,,,
TWDB,2014,14,2,1,1,,,
TWDB,2014,15,2,1,1,,,
TWDB,2014,4,2,1,1,,,
TWDB,2014,18,2,1,1,,,
TWDB,2014,16,2,1,1,,,
TWDB,2014,17,2,1,1,,,
TWDB,2014,6,2,1,1,,,
TWDB,2014,7,2,1,1,,,
TWDB,2014,21,2,1,1,,,
TWDB,2014,22,2,1,1,,,
TWDB,2014,2,2,1,1,,,
TWDB,2014,23,2,1,1,,,
TWDB,2014,5,2,1,1,,,
TWDB,2014,19,2,1,1,,,
TWDB,2014,20,2,1,1,,,
TWDB,2014,10,2,1,1,,,
TWDB,2014,11,2,1,1,,,
TWDB,2014,3,2,1,1,,,
TWDB,2014,8,2,1,1,,,
TWDB,2014,9,2,1,1,,,
TWDB,2014,48001,1,1,1,,,
TWDB,2014,48005,1,1,1,,,
TWDB,2014,48009,1,1,1,,,
TWDB,2014,48013,1,1,1,,,
TWDB,2014,48017,1,1,1,,,
TWDB,2014,48021,1,1,1,,,
TWDB,2014,48025,1,1,1,,,
TWDB,2014,48029,1,1,1,,,
TWDB,2014,48033,1,1,1,,,
TWDB,2014,48037,1,1,1,,,
TWDB,2014,48041,1,1,1,,,
TWDB,2014,48045,1,1,1,,,
TWDB,2014,48049,1,1,1,,,
TWDB,2014,48053,1,1,1,,,
TWDB,2014,48057,1,1,1,,,
TWDB,2014,48061,1,1,1,,,
TWDB,2014,48065,1,1,1,,,
TWDB,2014,48069,1,1,1,,,
TWDB,2014,48073,1,1,1,,,
TWDB,2014,48077,1,1,1,,,
TWDB,2014,48081,1,1,1,,,
TWDB,2014,48085,1,1,1,,,
TWDB,2014,48089,1,1,1,,,
TWDB,2014,48093,1,1,1,,,
TWDB,2014,48097,1,1,1,,,
TWDB,2014,48101,1,1,1,,,
TWDB,2014,48105,1,1,1,,,
TWDB,2014,48109,1,1,1,,,
TWDB,2014,48113,1,1,1,,,
TWDB,2014,48117,1,1,1,,,
TWDB,2014,48121,1,1,1,,,
TWDB,2014,48125,1,1,1,,,
TWDB,2014,48129,1,1,1,,,
TWDB,2014,48133,1,1,1,,,
TWDB,2014,48137,1,1,1,,,
TWDB,2014,48141,1,1,1,,,
TWDB,2014,48145,1,1,1,,,
TWDB,2014,48149,1,1,1,,,
TWDB,2014,48153,1,1,1,,,
TWDB,2014,48157,1,1,1,,,
TWDB,2014,48161,1,1,1,,,
TWDB,2014,48165,1,1,1,,,
TWDB,2014,48169,1,1,1,,,
TWDB,2014,48173,1,1,1,,,
TWDB,2014,48177,1,1,1,,,
TWDB,2014,48181,1,1,1,,,
TWDB,2014,48185,1,1,1,,,
TWDB,2014,48189,1,1,1,,,
TWDB,2014,48193,1,1,1,,,
TWDB,2014,48197,1,1,1,,,
TWDB,2014,48201,1,1,1,,,
TWDB,2014,48205,1,1,1,,,
TWDB,2014,48209,1,1,1,,,
TWDB,2014,48213,1,1,1,,,
TWDB,2014,48217,1,1,1,,,
TWDB,2014,48221,1,1,1,,,
TWDB,2014,48225,1,1,1,,,
TWDB,2014,48229,1,1,1,,,
TWDB,2014,48233,1,1,1,,,
TWDB,2014,48237,1,1,1,,,
TWDB,2014,48241,1,1,1,,,
TWDB,2014,48245,1,1,1,,,
TWDB,2014,48249,1,1,1,,,
TWDB,2014,48253,1,1,1,,,
TWDB,2014,48257,1,1,1,,,
TWDB,2014,48261,1,1,1,,,
TWDB,2014,48265,1,1,1,,,
TWDB,2014,48269,1,1,1,,,
TWDB,2014,48273,1,1,1,,,
TWDB,2014,48281,1,1,1,,,
TWDB,2014,48277,1,1,1,,,
TWDB,2014,48285,1,1,1,,,
TWDB,2014,48289,1,1,1,,,
TWDB,2014,48293,1,1,1,,,
TWDB,2014,48297,1,1,1,,,
TWDB,2014,48301,1,1,1,,,
TWDB,2014,48305,1,1,1,,,
TWDB,2014,48309,1,1,1,,,
TWDB,2014,48313,1,1,1,,,
TWDB,2014,48317,1,1,1,,,
TWDB,2014,48321,1,1,1,,,
TWDB,2014,48325,1,1,1,,,
TWDB,2014,48329,1,1,1,,,
TWDB,2014,48333,1,1,1,,,
TWDB,2014,48337,1,1,1,,,
TWDB,2014,48341,1,1,1,,,
TWDB,2014,48345,1,1,1,,,
TWDB,2014,48349,1,1,1,,,
TWDB,2014,48353,1,1,1,,,
TWDB,2014,48357,1,1,1,,,
TWDB,2014,48361,1,1,1,,,
TWDB,2014,48365,1,1,1,,,
TWDB,2014,48369,1,1,1,,,
TWDB,2014,48373,1,1,1,,,
TWDB,2014,48377,1,1,1,,,
TWDB,2014,48381,1,1,1,,,
TWDB,2014,48385,1,1,1,,,
TWDB,2014,48389,1,1,1,,,
TWDB,2014,48393,1,1,1,,,
TWDB,2014,48397,1,1,1,,,
TWDB,2014,48401,1,1,1,,,
TWDB,2014,48405,1,1,1,,,
TWDB,2014,48409,1,1,1,,,
TWDB,2014,48413,1,1,1,,,
TWDB,2014,48417,1,1,1,,,
TWDB,2014,48421,1,1,1,,,
TWDB,2014,48425,1,1,1,,,
TWDB,2014,48429,1,1,1,,,
TWDB,2014,48433,1,1,1,,,
TWDB,2014,48437,1,1,1,,,
TWDB,2014,48441,1,1,1,,,
TWDB,2014,48445,1,1,1,,,
TWDB,2014,48449,1,1,1,,,
TWDB,2014,48453,1,1,1,,,
TWDB,2014,48457,1,1,1,,,
TWDB,2014,48461,1,1,1,,,
TWDB,2014,48465,1,1,1,,,
TWDB,2014,48469,1,1,1,,,
TWDB,2014,48473,1,1,1,,,
TWDB,2014,48477,1,1,1,,,
TWDB,2014,48481,1,1,1,,,
TWDB,2014,48485,1,1,1,,,
TWDB,2014,48489,1,1,1,,,
TWDB,2014,48493,1,1,1,,,
TWDB,2014,48497,1,1,1,,,
TWDB,2014,48501,1,1,1,,,
TWDB,2014,48505,1,1,1,,,
TWDB,2014,48509,1,1,1,,,
TWDB,2014,48513,1,1,1,,,
TWDB,2014,48517,1,1,1,,,
TWDB,2014,48521,1,1,1,,,
TWDB,2014,48525,1,1,1,,,
TWDB,2014,48529,1,1,1,,,
TWDB,2014,48533,1,1,1,,,
TWDB,2014,48537,1,1,1,,,
TWDB,2014,48541,1,1,1,,,
TWDB,2014,48545,1,1,1,,,
TWDB,2014,48549,1,1,1,,,
TWDB,2014,48565,1,1,1,,,
TWDB,2014,48553,1,1,1,,,
TWDB,2014,48557,1,1,1,,,
TWDB,2014,48561,1,1,1,,,
TWDB,2014,48569,1,1,1,,,
TWDB,2014,48573,1,1,1,,,
TWDB,2014,48577,1,1,1,,,
TWDB,2014,48581,1,1,1,,,
TWDB,2014,48585,1,1,1,,,
TWDB,2014,48589,1,1,1,,,
TWDB,2014,48593,1,1,1,,,
TWDB,2014,48597,1,1,1,,,
TWDB,2014,48601,1,1,1,,,
TWDB,2014,48605,1,1,1,,,
TWDB,2014,48609,1,1,1,,,
TWDB,2014,48625,1,1,1,,,
TWDB,2014,48629,1,1,1,,,
TWDB,2014,48633,1,1,1,,,
TWDB,2014,48637,1,1,1,,,
TWDB,2014,48641,1,1,1,,,
TWDB,2014,48645,1,1,1,,,
TWDB,2014,48613,1,1,1,,,
TWDB,2014,48617,1,1,1,,,
TWDB,2014,48621,1,1,1,,,
TWDB,2014,48649,1,1,1,,,
TWDB,2014,48653,1,1,1,,,
TWDB,2014,48657,1,1,1,,,
TWDB,2014,48661,1,1,1,,,
TWDB,2014,48665,1,1,1,,,
TWDB,2014,48669,1,1,1,,,
TWDB,2014,48673,1,1,1,,,
TWDB,2014,48677,1,1,1,,,
TWDB,2014,48681,1,1,1,,,
TWDB,2014,48685,1,1,1,,,
TWDB,2014,48689,1,1,1,,,
TWDB,2014,48693,1,1,1,,,
TWDB,2014,48697,1,1,1,,,
TWDB,2014,48701,1,1,1,,,
TWDB,2014,48705,1,1,1,,,
TWDB,2014,48709,1,1,1,,,
TWDB,2014,48713,1,1,1,,,
TWDB,2014,48717,1,1,1,,,
TWDB,2014,48721,1,1,1,,,
TWDB,2014,48725,1,1,1,,,
TWDB,2014,48729,1,1,1,,,
TWDB,2014,48733,1,1,1,,,
TWDB,2014,48737,1,1,1,,,
TWDB,2014,48741,1,1,1,,,
TWDB,2014,48745,1,1,1,,,
TWDB,2014,48749,1,1,1,,,
TWDB,2014,48753,1,1,1,,,
TWDB,2014,48757,1,1,1,,,
TWDB,2014,48761,1,1,1,,,
TWDB,2014,48765,1,1,1,,,
TWDB,2014,48769,1,1,1,,,
TWDB,2014,48773,1,1,1,,,
TWDB,2014,48777,1,1,1,,,
TWDB,2014,48781,1,1,1,,,
TWDB,2014,48785,1,1,1,,,
TWDB,2014,48789,1,1,1,,,
TWDB,2014,48793,1,1,1,,,
TWDB,2014,48797,1,1,1,,,
TWDB,2014,48801,1,1,1,,,
TWDB,2014,48805,1,1,1,,,
TWDB,2014,48809,1,1,1,,,
TWDB,2014,48813,1,1,1,,,
TWDB,2014,48817,1,1,1,,,
TWDB,2014,48821,1,1,1,,,
TWDB,2014,48825,1,1,1,,,
TWDB,2014,48829,1,1,1,,,
TWDB,2014,48833,1,1,1,,,
TWDB,2014,48837,1,1,1,,,
TWDB,2014,48841,1,1,1,,,
TWDB,2014,48845,1,1,1,,,
TWDB,2014,48849,1,1,1,,,
TWDB,2014,48853,1,1,1,,,
TWDB,2014,48857,1,1,1,,,
TWDB,2014,48861,1,1,1,,,
TWDB,2014,48865,1,1,1,,,
TWDB,2014,48869,1,1,1,,,
TWDB,2014,48873,1,1,1,,,
TWDB,2014,48877,1,1,1,,,
TWDB,2014,48881,1,1,1,,,
TWDB,2014,48885,1,1,1,,,
TWDB,2014,48889,1,1,1,,,
TWDB,2014,48893,1,1,1,,,
TWDB,2014,48897,1,1,1,,,
TWDB,2014,48901,1,1,1,,,
TWDB,2014,48905,1,1,1,,,
TWDB,2014,48909,1,1,1,,,
TWDB,2014,48913,1,1,1,,,
TWDB,2014,48917,1,1,1,,,
TWDB,2014,48921,1,1,1,,,
TWDB,2014,48925,1,1,1,,,
TWDB,2014,48929,1,1,1,,,
TWDB,2014,48933,1,1,1,,,
TWDB,2014,48937,1,1,1,,,
TWDB,2014,48941,1,1,1,,,
TWDB,2014,48945,1,1,1,,,
TWDB,2014,48949,1,1,1,,,
TWDB,2014,48953,1,1,1,,,
TWDB,2014,48957,1,1,1,,,
TWDB,2014,48961,1,1,1,,,
TWDB,2014,48965,1,1,1,,,
TWDB,2014,48969,1,1,1,,,
TWDB,2014,48973,1,1,1,,,
TWDB,2014,48977,1,1,1,,,
TWDB,2014,48981,1,1,1,,,
TWDB,2014,48985,1,1,1,,,
TWDB,2014,48989,1,1,1,,,
TWDB,2014,48993,1,1,1,,,
TWDB,2014,48997,1,1,1,,,
TWDB,2014,49001,1,1,1,,,
TWDB,2014,49005,1,1,1,,,
TWDB,2014,49009,1,1,1,,,
TWDB,2014,49013,1,1,1,,,
TWDB,2014,48001,2,1,1,,,
TWDB,2014,48005,2,1,1,,,
TWDB,2014,48009,2,1,1,,,
TWDB,2014,48013,2,1,1,,,
