RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,HUC_12,Longitude,Latitude,BeneficialUseCategory,AllocationFlow_CFS,AllocationVolume_AF,in_WaterSourceName,in_WaterSourceNativeID
4022,Active    ,ST,A-12130,NWNE S5-T2-R5E,1826,1,1,1D,,Big Indian Creek Res. 16-B,,Elm Creek,109.7,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1970-12-23,,1971-01-12T00:00:00,,,,,,102702020503.0,-96.88983235409076,40.16691150868143,Storage,,109.7,Elm Creek,WaDENE_WS438
4025,Active    ,ST,A-13024,SENW S33-T2-R5E,1692,1,1,1D,,Big Indian Creek Res. 16-C,,"Elm Creek And Elm Creek, Trib. To",336.0,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1974-04-19,,1974-05-15T00:00:00,,,,,,102702020503.0,-96.87117673801396,40.09732888304444,Storage,,336.0,"Elm Creek And Elm Creek, Trib. To",WaDENE_WS1394
4026,Active    ,ST,A-10501, S3-T1-R5E,380,1,1,1D,,Big Indian Creek Res. 6-E,,"Indian Creek, Big, Trib. To",49.54,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1965-01-12,,1965-08-25T00:00:00,,,,,,102702020503.0,-96.84990265329411,40.08234439428909,Storage,,49.54,"Indian Creek, Big, Trib. To",WaDENE_WS606
4028,Active    ,ST,A-18158, S36-T2-R4E,1644,1,1,1D,,Lottman-Carpenter Res.,,"Spring Creek, Trib. To",21.9,AF,0,,0.0,Jefferson,Lower Big Blue,102702020502,2003-03-25,,2003-08-14T00:00:00,,,,,,102702020502.0,-96.92199665084708,40.09109269454301,Storage,,21.9,"Spring Creek, Trib. To",WaDENE_WS224
4029,Active    ,ST,A-11252, S9-T1-R5E,288,1,1,1D,,Big Indian Creek Res. 6-G,,"Indian Creek, Big, Trib. To",64.7,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1967-09-15,,1967-10-24T00:00:00,,,,,,102702020503.0,-96.86208080907309,40.067258580633855,Storage,,64.7,"Indian Creek, Big, Trib. To",WaDENE_WS606
4030,Active    ,ST,A-10503,NENE S2-T1-R5E,350,1,1,1D,,Big Indian Creek Res. 6-F,,"Indian Creek, Big, Trib. To",45.69,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1965-01-12,,1965-08-25T00:00:00,,,,,,102702020503.0,-96.84004671554953,40.07563042085798,Storage,,45.69,"Indian Creek, Big, Trib. To",WaDENE_WS606
4031,Active    ,ST,A-12266, S21-T1-R5E,174,1,1,1D,,Big Indian Creek Res. 5-F,,"Indian Creek, Big, Trib. To",103.5,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1971-05-18,,1971-06-08T00:00:00,,,,,,102702020503.0,-96.86721877744142,40.04037800940652,Storage,,103.5,"Indian Creek, Big, Trib. To",WaDENE_WS606
4032,Active    ,ST,A-12267, S16-T1-R5E,245,1,1,1D,,Big Indian Creek Res. 5-E,,"Indian Creek, Big, Trib. To",58.8,AF,0,,0.0,Gage,Lower Big Blue,102702020503,1971-05-18,,1971-06-08T00:00:00,,,,,,102702020503.0,-96.86596397429261,40.047496126237455,Storage,,58.8,"Indian Creek, Big, Trib. To",WaDENE_WS606
4033,Active    ,ST,A-10717,NENW S23-T1-R5E,223,1,1,1D,,Big Indian Creek Res. 5-D,,"Indian Creek, Big, Trib. To",100.6,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1965-11-16,,1965-12-01T00:00:00,,,,,,102702020505.0,-96.83584295055043,40.044062809541295,Storage,,100.6,"Indian Creek, Big, Trib. To",WaDENE_WS606
4037,Active    ,ST,A-10743, S25-T1-R5E,1481,1,1,1D,,Big Indian Creek Res. 5-A,,"Indian Creek, Big, Trib. To",125.6,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1966-01-03,,1966-01-14T00:00:00,,,,,,102702020505.0,-96.80914737185729,40.028973930994844,Storage,,125.6,"Indian Creek, Big, Trib. To",WaDENE_WS606
4041,Active    ,ST,A-12725, S14-T2-R5E,1716,1,1,1D,,Snyder Reservoir No. 1,,Ash Creek,7.2,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1972-08-23,,1973-10-25T00:00:00,,,,,,102702020505.0,-96.82460377907037,40.13271988760859,Storage,,7.2,Ash Creek,WaDENE_WS169
4051,Active    ,ST,A-10661, S36-T2-R5E,1698,1,1,1D,,Big Indian Creek Res. 15-B,,Ash Creek,225.7,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1965-07-26,,1965-08-20T00:00:00,,,,,,102702020505.0,-96.80751731744957,40.09645691313381,Storage,,225.7,Ash Creek,WaDENE_WS169
4054,Active    ,ST,A-12959,SWNE S7-T1-R6E,269,1,1,1D,,Big Indian Creek Res. 15-A,,Ash Creek,98.0,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1973-11-19,,1973-12-12T00:00:00,,,,,,102702020505.0,-96.79551829425152,40.06129347319468,Storage,,98.0,Ash Creek,WaDENE_WS169
4059,Active    ,ST,A-10505, S5-T1-R6E,1623,1,1,1D,,Big Indian Creek Res. 3-A,,"Indian Creek, Big, Trib. To",186.5,AF,0,,0.0,Gage,Lower Big Blue,102702020505,1965-01-12,,1965-07-16T00:00:00,,,,,,102702020505.0,-96.76731117359789,40.08327284409221,Storage,,186.5,"Indian Creek, Big, Trib. To",WaDENE_WS606
4060,Active    ,ST,A-12960,SENE S2-T2-R5E,1833,1,1,1D,,Big Indian Creek Reservoir 14-B,,Sicily Creek,483.1,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1973-11-19,,1973-12-12T00:00:00,,,,,,102702020504.0,-96.82763210259385,40.16710777505242,Storage,,483.1,Sicily Creek,WaDENE_WS763
4061,Active    ,ST,A-11448,SWNW S1-T2-R5E,1838,1,1,1D,,Big Indian Creek Res. 14-A,,"Sicily Creek, Trib. To",106.6,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1968-06-14,,1968-06-26T00:00:00,,,,,,102702020504.0,-96.81869319996316,40.16863767394926,Storage,,106.6,"Sicily Creek, Trib. To",WaDENE_WS1395
4062,Active    ,ST,A-11449,NENE S31-T3-R6E,9367,1,1,1D,,Big Indian Creek Res. 13-C,,"Sicily Creek, Trib. To",122.1,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1968-06-14,,1968-06-26T00:00:00,,,,,,102702020504.0,-96.79978833390288,40.177574035312794,Storage,,122.1,"Sicily Creek, Trib. To",WaDENE_WS1395
4066,Active    ,ST,A-11450,NWNE S8-T2-R6E,1801,1,1,1D,,Big Indian Creek Res. 13-B,,"Sicily Creek, Trib. To",164.8,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1968-06-14,,1968-06-26T00:00:00,,,,,,102702020504.0,-96.77846114773347,40.153649789634,Storage,,164.8,"Sicily Creek, Trib. To",WaDENE_WS1395
4069,Active    ,ST,A-10507,NWNE S9-T2-R6E,1802,1,1,1D,,Big Indian Creek Res. 12-I,,"Sicily Creek, Trib. To",40.57,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1965-01-12,,1965-08-25T00:00:00,,,,,,102702020504.0,-96.75822550707089,40.15335900554217,Storage,,40.57,"Sicily Creek, Trib. To",WaDENE_WS1395
4070,Active    ,ST,A-10509,NENW S16-T2-R6E,1777,1,1,1D,,Big Indian Creek Res. 12-A,,"Sicily Creek, Trib. To",47.56,AF,0,,0.0,Gage,Lower Big Blue,102702020504,1965-01-12,,1979-05-15T00:00:00,,,,,,102702020504.0,-96.76003054845776,40.143318790650525,Storage,,47.56,"Sicily Creek, Trib. To",WaDENE_WS1395
4072,Active    ,ST,A-10506, S10-T1-R6E,351,1,1,1D,,Big Indian Creek Res. 2-B,,"Indian Creek, Big, Trib. To",103.4,AF,0,,0.0,Gage,Lower Big Blue,102702020506,1965-01-12,,1965-08-25T00:00:00,,,,,,102702020506.0,-96.73100761963624,40.07255680318837,Storage,,103.4,"Indian Creek, Big, Trib. To",WaDENE_WS606
4073,Active    ,ST,A-10654,SENE S35-T2-R6E,1696,1,1,1D,,Big Indian Creek Res. 2-A,,"Indian Creek, Big, Trib. To",101.7,AF,0,,0.0,Gage,Lower Big Blue,102702020506,1965-07-13,,1965-08-09T00:00:00,,,,,,102702020506.0,-96.71680795214289,40.09367618894503,Storage,,101.7,"Indian Creek, Big, Trib. To",WaDENE_WS606
4075,Active    ,ST,A-12471, S12-T1-R6E,289,1,1,1D,,Big Indian Creek Res. 11-A,,Squaw Creek,661.8,AF,0,,0.0,Gage,Lower Big Blue,102702020506,1971-12-30,,1972-01-10T00:00:00,,,,,,102702020506.0,-96.69518374161176,40.06253984367331,Storage,,661.8,Squaw Creek,WaDENE_WS130
4076,Active    ,ST,A-10502,SWNW S12-T1-R6E,332,1,1,1D,,Big Indian Creek Res. 11-B,,"Squaw Creek, Trib. To",80.3,AF,0,,0.0,Gage,Lower Big Blue,102702020506,1965-01-12,,1965-08-25T00:00:00,,,,,,102702020506.0,-96.70556075781866,40.06919458185904,Storage,,80.3,"Squaw Creek, Trib. To",WaDENE_WS866
4094,Active    ,ST,A-16723, S27-T3-R9E,1927,1,1,1D,,Wolf-Wildcat Reservoir 65,,"Wolf Creek, Trib. To",457.0,AF,0,,0.0,Pawnee,Lower Big Blue,102702020604,1988-11-29,,1989-01-06T00:00:00,,,,,,102702020604.0,-96.39781595583024,40.202523822166086,Storage,,457.0,"Wolf Creek, Trib. To",WaDENE_WS503
4097,Active    ,ST,A-17295, S19-T3-R9E,1948,1,1,1D,,Wolf-Wildcat Reservoir 51,,Adamson Creek,373.5,AF,0,,0.0,Pawnee,Lower Big Blue,102702020604,1993-06-24,,1993-08-31T00:00:00,,,,,,102702020604.0,-96.45225478978618,40.207158759105056,Storage,,373.5,Adamson Creek,WaDENE_WS1335
4098,Active    ,ST,A-17297,NENE S32-T3-R9E,559,1,1,1D,,Wolf-Wildcat Reservoir 52,,"Wolf Creek, Trib. To",163.1,AF,0,,0.0,Pawnee,Lower Big Blue,102702020604,1993-07-09,,1993-08-31T00:00:00,,,,,,102702020604.0,-96.44163929652419,40.17533990177338,Storage,,163.1,"Wolf Creek, Trib. To",WaDENE_WS503
4103,Active    ,ST,A-16333,SWNW S11-T2-R8E,1827,1,1,1D,,Wolf-Wildcat Reservoir 12,,Wildcat Creek,211.0,AF,0,,0.0,Gage,Lower Big Blue,102702020605,1984-09-28,,1984-10-23T00:00:00,,,,,,102702020605.0,-96.49843127591645,40.15566595080072,Storage,,211.0,Wildcat Creek,WaDENE_WS551
4104,Active    ,ST,A-16622, S6-T2-R8E,1841,1,1,1D,,Wolf-Wildcat Reservoir 81,,"Wild Cat Creek, Trib. To",356.0,AF,0,,0.0,Gage,Lower Big Blue,102702020605,1988-03-01,,1988-04-15T00:00:00,,,,,,102702020605.0,-96.56427858097112,40.16183656071198,Storage,,356.0,"Wild Cat Creek, Trib. To",WaDENE_WS528
4123,Active    ,ST,A-10696,SWNW S20-T2-R10E,1757,1,1,1D,,Plum Creek Reservoir 6-A,,Plum Creek,111.12,AF,0,,0.0,Pawnee,Nemaha,102702050101,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050101.0,-96.33109847884064,40.127526780029086,Storage,,111.12,Plum Creek,WaDENE_WS38
4124,Active    ,ST,A-13170,SENE S1-T2-R9E,1881,1,1,1D,,Plum Creek Reservoir 5-B,,"Plum Creek, Trib. To",83.3,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1974-08-26,,1974-09-13T00:00:00,,,,,,102702050101.0,-96.3536116118456,40.16617735332439,Storage,,83.3,"Plum Creek, Trib. To",WaDENE_WS296
4125,Active    ,ST,A-10698,SWNW S7-T2-R10E,1851,1,1,1D,,Plum Creek Reservoir 5-C,,"Plum Creek, Trib. To",61.36,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050101.0,-96.34907871572499,40.15679321465544,Storage,,61.36,"Plum Creek, Trib. To",WaDENE_WS296
4126,Active    ,ST,A-10697, S11-T2-R9E,1816,1,1,1D,,Plum Creek Reservoir 5-A,,"Plum Creek, Trib. To",121.28,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050101.0,-96.37270192016473,40.147130763359776,Storage,,121.28,"Plum Creek, Trib. To",WaDENE_WS296
4127,Active    ,ST,A-11460,NWNW S23-T2-R9E,1760,1,1,1D,,Plum Creek Reservoir 4-F,,Tipps Creek,456.9,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1968-06-25,,1968-07-15T00:00:00,,,,,,102702050101.0,-96.38610568853545,40.1295564453691,Storage,,456.9,Tipps Creek,WaDENE_WS1396
4128,Active    ,ST,A-16349,SWNW S23-T2-R9E,1750,1,1,1D,,Frazier Stock & Fish Pond,,Tipps Creek,19.0,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1985-01-08,,1985-02-15T00:00:00,,,,,,102702050101.0,-96.38774968743927,40.1270612812916,Storage,,19.0,Tipps Creek,WaDENE_WS1396
4130,Active    ,ST,A-10695,SENE S15-T2-R9E,1790,1,1,1D,,Plum Creek Reservoir 4-E,,"Plum Creek, Trib. To",157.31,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050101.0,-96.39529945564101,40.13670765536977,Storage,,157.31,"Plum Creek, Trib. To",WaDENE_WS296
4131,Active    ,ST,A-10694,NENE S15-T2-R9E,1778,1,1,1D,,Plum Creek Reservoir 4-D,,"Plum Creek, Trib. To",70.08,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050101.0,-96.40370959193348,40.1331294294525,Storage,,70.08,"Plum Creek, Trib. To",WaDENE_WS296
4132,Active    ,ST,A-13171,SENW S27-T2-R9E,504,1,1,1D,,Plum Creek Reservoir 4-C,,"Plum Creek, Trib. To",189.9,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1974-08-26,,1974-09-13T00:00:00,,,,,,102702050101.0,-96.39907265323562,40.11029909538736,Storage,,189.9,"Plum Creek, Trib. To",WaDENE_WS296
4134,Active    ,ST,A-10614,SENW S28-T2-R9E,507,1,1,1D,,Plum Creek Reservoir 4-A,,"Plum Creek, Trib. To",165.75,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-04-14,,1965-05-06T00:00:00,,,,,,102702050101.0,-96.41729666577254,40.111340689443495,Storage,,165.75,"Plum Creek, Trib. To",WaDENE_WS296
4135,Active    ,ST,A-10672, S20-T2-R9E,544,1,1,1D,,Plum Creek Reservoir 4-H,,"Plum Creek, Trib. To",37.3,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1965-08-16,,1965-08-23T00:00:00,,,,,,102702050101.0,-96.4289671760324,40.11927683765763,Storage,,37.3,"Plum Creek, Trib. To",WaDENE_WS296
4136,Active    ,ST,A-13767, S29-T2-R9E,489,1,1,1D,,Plum Creek Reservoir 4-J,,"Plum Creek, Trib. To",47.87,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1975-08-27,,1975-10-10T00:00:00,,,,,,102702050101.0,-96.42904290199584,40.10727318964387,Storage,,47.87,"Plum Creek, Trib. To",WaDENE_WS296
4138,Active    ,ST,A-11970, S19-T2-R9E,543,1,1,1D,,Plum Creek Reservoir 3-D,,"Plum Creek, Trib. To",90.6,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1970-06-12,,1970-06-25T00:00:00,,,,,,102702050101.0,-96.44595339969635,40.11956826108038,Storage,,90.6,"Plum Creek, Trib. To",WaDENE_WS296
4139,Active    ,ST,A-11614, S30-T2-R9E,502,1,1,1D,,Plum Creek Reservoir 3-2,,"Plum Creek, Trib. To",16.1,AF,0,,0.0,Pawnee,Lower Big Blue,102702050101,1969-01-15,,1969-01-23T00:00:00,,,,,,102702050101.0,-96.4517317948072,40.11166204349529,Storage,,16.1,"Plum Creek, Trib. To",WaDENE_WS296
4140,Active    ,ST,A-11596,NW S32-T2-R9E,414,1,1,1D,,Plum Creek Reservoir 3-C,,"Plum Creek, Trib. To",160.8,AF,0,,0.0,Pawnee,Lower Big Blue,102702050102,1968-12-11,,1968-12-19T00:00:00,,,,,,102702050102.0,-96.4437185971025,40.094709174994925,Storage,,160.8,"Plum Creek, Trib. To",WaDENE_WS296
4141,Active    ,ST,A-10649,SWNW S30-T2-R9E,505,1,1,1D,,Plum Creek Reservoir 3-1,,"Plum Creek, Trib. To",30.32,AF,0,,0.0,Pawnee,Lower Big Blue,102702050102,1965-06-30,,1965-07-20T00:00:00,,,,,,102702050102.0,-96.46171913853574,40.11251903883488,Storage,,30.32,"Plum Creek, Trib. To",WaDENE_WS296
4142,Active    ,ST,A-10648,NENE S30-T2-R9E,471,1,1,1D,,Plum Creek Reservoir 3-B,,"Plum Creek, Trib. To",8.41,AF,0,,0.0,Pawnee,Lower Big Blue,102702050102,1965-06-30,,1965-07-20T00:00:00,,,,,,102702050102.0,-96.46007695105216,40.10450271448632,Storage,,8.41,"Plum Creek, Trib. To",WaDENE_WS296
4143,Active    ,ST,A-11595,SENE S31-T2-R9E,397,1,1,1D,,Plum Creek Reservoir 3-G,,"Plum Creek, Trib. To",48.6,AF,0,,0.0,Pawnee,Lower Big Blue,102702050102,1968-12-11,,1968-12-19T00:00:00,,,,,,102702050102.0,-96.45383846977516,40.092444159837335,Storage,,48.6,"Plum Creek, Trib. To",WaDENE_WS296
2137,Active    ,ST,A-12402, S31-T4-R5W,681,1,1,1C,,Kubicek Reservoir 243,,"Blue River, Little, Trib. To",23.1,AF,0,,0.0,Nuckolls,Little Blue,102702060509,1971-10-18,,1971-10-27T00:00:00,,Open,2018-08-20T00:00:00,Open,Blue River Compact,102702060509.0,-97.92272816160498,40.26539150368915,Storage,,23.1,"Blue River, Little, Trib. To",WaDENE_WS117
4144,Active    ,ST,A-11195, S25-T2-R8E,458,1,1,1D,,Plum Creek Reservoir 3-H,,"Plum Creek, Trib. To",31.4,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1967-07-10,,1967-07-14T00:00:00,,,,,,102702050102.0,-96.46656747004484,40.10316770779573,Storage,,31.4,"Plum Creek, Trib. To",WaDENE_WS296
4146,Active    ,ST,A-17564,SENW S34-T3-R9E,584,1,1,1D,,Wolf-Wildcat Reservoir 67,,"Wolf Creek, Trib. To",196.7,AF,0,,0.0,Pawnee,Lower Big Blue,102702020604,1997-02-20,,1997-03-26T00:00:00,,,,,,102702020604.0,-96.4023540463176,40.18415866991332,Storage,,196.7,"Wolf Creek, Trib. To",WaDENE_WS503
4147,Active    ,ST,A-17565, S28-T3-R9E,1905,1,1,1D,,Wolf-Wildcat Reservoir 68,,"Wolf Creek, Trib. To",185.6,AF,0,,0.0,Pawnee,Lower Big Blue,102702020604,1997-02-20,,1997-04-09T00:00:00,,,,,,102702020604.0,-96.40907320685312,40.198413850555006,Storage,,185.6,"Wolf Creek, Trib. To",WaDENE_WS503
4149,Active    ,ST,A-11971,SWNW S6-T1-R9E,1666,1,1,1D,,Plum Creek Reservoir 3-A,,"Plum Creek, Trib. To",73.1,AF,0,,0.0,Pawnee,Lower Big Blue,102702050102,1970-06-12,,1970-06-25T00:00:00,,,,,,102702050102.0,-96.46209889409688,40.08245920531814,Storage,,73.1,"Plum Creek, Trib. To",WaDENE_WS296
4150,Active    ,ST,A-12565,NENE S1-T1-R8E,1638,1,1,1D,,Plum Creek Reservoir 2-C,,"Plum Creek, Trib. To",52.5,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1972-03-28,,1972-04-27T00:00:00,,,,,,102702050102.0,-96.47920653510525,40.07711065921084,Storage,,52.5,"Plum Creek, Trib. To",WaDENE_WS296
4151,Active    ,ST,A-10693,NWNE S2-T1-R8E,1656,1,1,1D,,Plum Creek Reservoir 2-B,,"Plum Creek, Trib. To",181.81,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050102.0,-96.4957003206935,40.08064719758284,Storage,,181.81,"Plum Creek, Trib. To",WaDENE_WS296
4153,Active    ,ST,A-11972,NW S11-T1-R8E,354,1,1,1D,,Plum Creek Reservoir 2-A,,"Plum Creek, Trib. To",89.9,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1970-06-12,,1970-06-25T00:00:00,,,,,,102702050102.0,-96.50092011757891,40.06651234035847,Storage,,89.9,"Plum Creek, Trib. To",WaDENE_WS296
4155,Active    ,ST,A-10692,SENE S9-T1-R8E,337,1,1,1D,,Plum Creek Reservoir 2-1,,"Plum Creek, Trib. To",12.77,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1965-09-20,,1965-10-15T00:00:00,,,,,,102702050102.0,-96.52664144747811,40.06466525653818,Storage,,12.77,"Plum Creek, Trib. To",WaDENE_WS296
4156,Active    ,ST,A-11192, S9-T1-R8E,320,1,1,1D,,Plum Creek Reservoir 2-D,,"Plum Creek, Trib. To",18.8,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1967-07-06,,1967-07-14T00:00:00,,,,,,102702050102.0,-96.52391711645107,40.06160929789014,Storage,,18.8,"Plum Creek, Trib. To",WaDENE_WS296
4157,Active    ,ST,A-11194, S17-T1-R8E,1597,1,1,1D,,Plum Creek Reservoir 2-E,,"Plum Creek, Trib. To",44.0,AF,0,,0.0,Gage,Lower Big Blue,102702050102,1967-07-10,,1967-07-14T00:00:00,,,,,,102702050102.0,-96.54107672394328,40.05240576253012,Storage,,44.0,"Plum Creek, Trib. To",WaDENE_WS296
4163,Active    ,ST,A-12124, S26-T1-R7E,1491,1,1,1D,,Warford Reservoir,,"Blue River, Big, Trib. To",153.0,AF,0,,0.0,Gage,Lower Big Blue,102702050104,1970-12-03,,1970-12-16T00:00:00,,,,,,102702050104.0,-96.60198726828636,40.02382742315893,Storage,,153.0,"Blue River, Big, Trib. To",WaDENE_WS448
4168,Active    ,ST,A-12917,SENW S23-T1-R9E,1548,1,1,1D,,Mission Creek Res. 7-E,,"Mission Creek, Trib. To",92.1,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1973-08-03,,1973-08-10T00:00:00,,,,,,102702050103.0,-96.38172796173555,40.038788943449234,Storage,,92.1,"Mission Creek, Trib. To",WaDENE_WS1397
4169,Active    ,ST,A-12916,SWNE S23-T1-R9E,244,1,1,1D,,Mission Creek Res. 7-F,,"Mission Creek, Trib. To",119.8,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1973-08-03,,1973-08-10T00:00:00,,,,,,102702050103.0,-96.38086864366336,40.03271439662698,Storage,,119.8,"Mission Creek, Trib. To",WaDENE_WS1397
4170,Active    ,ST,A-13172, S22-T1-R9E,1541,1,1,1D,,Mission Creek Res. 7-C,,"Mission Creek, Trib. To",137.5,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1974-08-26,,1974-09-13T00:00:00,,,,,,102702050103.0,-96.39362192769049,40.03802733929488,Storage,,137.5,"Mission Creek, Trib. To",WaDENE_WS1397
4171,Active    ,ST,A-13262,SENW S27-T1-R9E,168,1,1,1D,,Mission Creek Res. 7-B,,"Mission Creek, Trib. To",188.3,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1974-11-06,,1974-11-13T00:00:00,,,,,,102702050103.0,-96.40247727938595,40.02407660604843,Storage,,188.3,"Mission Creek, Trib. To",WaDENE_WS1397
4172,Active    ,ST,A-14146,SENE S20-T1-R9E,248,1,1,1D,,Mission Creek Res. 6-A,,"Mission Creek, Trib. To",179.8,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1976-04-02,,1976-05-07T00:00:00,,,,,,102702050103.0,-96.43055942790812,40.03463592088357,Storage,,179.8,"Mission Creek, Trib. To",WaDENE_WS1397
4174,Active    ,ST,A-14433, S30-T1-R9E,151,1,1,1D,,Mission Creek Res. 6-B,,"Mission Creek, Trib. To",123.3,AF,0,,0.0,Pawnee,Lower Big Blue,102702050103,1976-08-31,,1976-09-30T00:00:00,,,,,,102702050103.0,-96.4506999943491,40.02329762910539,Storage,,123.3,"Mission Creek, Trib. To",WaDENE_WS1397
4175,Active    ,ST,A-14492,NW S35-T1-R8E,8363,1,1,1D,,Mission Creek Res. 3-A,,"Mission Creek, Trib. To",151.7,AF,0,,0.0,Gage,Lower Big Blue,102702050103,1976-10-04,,1976-10-27T00:00:00,,,,,,102702050103.0,-96.49909215916496,40.00807657368791,Storage,,151.7,"Mission Creek, Trib. To",WaDENE_WS1397
4183,Active    ,ST,A-15165, S28-T1-R6E,9379,1,1,1D,,Vitosh Reservoir,,"Blue River, Big, Trib. To",47.6,AF,0,,0.0,Gage,Lower Big Blue,102702050202,1978-01-17,,1979-12-14T00:00:00,,,,,,102702050202.0,-96.75189539693507,40.024124103409456,Storage,,47.6,"Blue River, Big, Trib. To",WaDENE_WS448
4221,Active    ,ST,A-18192,SWNW S36-T2-R7E,412,1,1,1D,,Zvolanek WHIP Reservoir,,"Blue River, Big, Trib. To",49.78,AF,0,,0.0,Gage,Lower Big Blue,102702020606,2003-10-02,,2003-12-17T00:00:00,,,,,,102702020606.0,-96.5915100265654,40.098304499826966,Storage,,49.78,"Blue River, Big, Trib. To",WaDENE_WS448
9872,Active    ,ST,A-18263,NENW S15-T3-R6E,9415,1,1,1D,,Belding Upper Reservoir,,"Blue River, Big, Trib. To",10.2,AF,,,,Gage,Lower Big Blue,102702020409,2004-08-16,2007-04-01T00:00:00,2005-02-22T00:00:00,,,,,,102702020409.0,-96.73975972369118,40.23054147176093,Storage,,10.2,"Blue River, Big, Trib. To",WaDENE_WS448
9873,Active    ,ST,A-18264,NENW S15-T3-R6E,9416,1,1,1D,,Belding Lower Reservoir,,"Blue River, Big, Trib. To",14.2,AF,,,,Gage,Lower Big Blue,102702020409,2004-08-16,2007-04-01T00:00:00,2005-02-22T00:00:00,,,,,,102702020409.0,-96.7408446745028,40.230468941704025,Storage,,14.2,"Blue River, Big, Trib. To",WaDENE_WS448
9881,Active    ,ST,A-18271, S23-T13-R3E,9419,1,1,1D,,Tesina Reservoir,,"Plum Creek, Trib. To",13.8,AF,,,0.0,Butler,Upper Big Blue,102702020101,2004-10-28,,2007-05-22T00:00:00,,,,,,102702020101.0,-97.04659134610976,41.07839461951018,Storage,,13.8,"Plum Creek, Trib. To",WaDENE_WS296
10227,Active    ,ST,A-18458, S22-T4-R7E,7634,1,1,1D,,Evers Farm Pond,,"Cedar Creek, Trib. To",13.28,AF,,,,Gage,Lower Big Blue,102702020601,2007-02-21,,2007-09-12T00:00:00,,,,,,102702020601.0,-96.62031075695762,40.30256097023036,Storage,,13.28,"Cedar Creek, Trib. To",WaDENE_WS443
13184,Active    ,ST,A-19494, S3-T4-R6E,16656,1,1,1D,,Barnard Reservoir,,"Indian Creek, Trib. To",48.4,AF,,,,Gage,Lower Big Blue,102702020403,2017-02-13,,2017-06-12T00:00:00,,,,,,102702020403.0,-96.73573553741346,40.343976170930155,Storage,,48.4,"Indian Creek, Trib. To",WaDENE_WS365
3414,Active    ,IR,A-17973, S5-T8-R4E,3558,1,1,1D,,Pump,,"Blue River, Big, West Fork",0.4,CFS,180,220,88.0,Saline,Upper Big Blue,102702030609,2001-04-11,2006-09-01T00:00:00,2004-06-10T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702030609.0,-96.99484452336691,40.691438047474314,Irrigation from Natural Stream,0.4,,"Blue River, Big, West Fork",WaDENE_WS98
