"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2004,"Ocean Desalination - Managed Wetlands","SPL16B","Sacramento River","Managed Wetlands",0
2004,"Water from Refineries - Managed Wetlands","SPL17B","Sacramento River","Managed Wetlands",0
2004,"Water Transfers - Regional - Managed Wetlands","SPL18B","Sacramento River","Managed Wetlands",0
2004,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","Sacramento River","Managed Wetlands",0
2004,"Local Supplies - Managed Wetlands","SPL1B","Sacramento River","Managed Wetlands",239.1
2004,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","Sacramento River","Managed Wetlands",23.1
2004,"Return Flow from Other PA - Managed Wetlands","SPL2B2","Sacramento River","Managed Wetlands",0
2004,"Return Flow from Other Region - Managed Wetlands","SPL2C2","Sacramento River","Managed Wetlands",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","Sacramento River","Managed Wetlands",54.9
2004,"Local Imports - Managed Wetlands","SPL3B","Sacramento River","Managed Wetlands",0
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","Sacramento River","Managed Wetlands",22.8
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","Sacramento River","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","Sacramento River","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","Sacramento River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","Sacramento River","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","Sacramento River","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","Sacramento River","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","Sacramento River","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","Sacramento River","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","Sacramento River","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","Sacramento River","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","Sacramento River","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","Sacramento River","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","Sacramento River","Required Delta Outflow",548.3
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","Sacramento River","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","Sacramento River","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","Sacramento River","Required Delta Outflow",5983.9
2004,"Local Imports - Required Delta Outflow","SPL3F","Sacramento River","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","Sacramento River","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","Sacramento River","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","Sacramento River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","Sacramento River","Urban",0
2004,"State Water Project Deliveries - Urban","SPL12C","Sacramento River","Urban",24.5
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","Sacramento River","Urban",148.7
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","Sacramento River","Urban",91.7
2004,"Other Federal Deliveries - Urban","SPL15C","Sacramento River","Urban",6.6
2004,"Ocean Desalination - Urban","SPL16C","Sacramento River","Urban",0
2004,"Water from Refineries - Urban","SPL17C","Sacramento River","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","Sacramento River","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","Sacramento River","Urban",0
2004,"Local Supplies - Urban","SPL1C","Sacramento River","Urban",273.3
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","Sacramento River","Urban",0
2004,"Return Flow from Other PA - Urban","SPL2B3","Sacramento River","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","Sacramento River","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","Sacramento River","Urban",0
2004,"Local Imports - Urban","SPL3C","Sacramento River","Urban",5.8
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","Sacramento River","Urban",306.5
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","Sacramento River","Urban",1.1
2004,"Groundwater Extraction - Banked - Urban","SPL6C","Sacramento River","Urban",59.5
2004,"Total Developed Supply (TDS)","SPL23","Sacramento River","Water Supplies",21414.6
2004,"Total Return Flow and Reuse (TRFR)","SPL24","Sacramento River","Water Supplies",9036.7
2004,"Total Supply and Retuse (TSR)","SPL25","Sacramento River","Water Supplies",30451.3
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","Sacramento River","Water Supplies",1046.3
2004,"Total Net Supply (TNS)","SPL27","Sacramento River","Water Supplies",20368.3
2004,"Total Reuse (TR)","SPL28","Sacramento River","Water Supplies",10083
2004,"Desalination - Wild and Scenic Flows","SPL10C","Sacramento River","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","Sacramento River","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","Sacramento River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","Sacramento River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","Sacramento River","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","Sacramento River","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","Sacramento River","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","Sacramento River","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","Sacramento River","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","Sacramento River","Wild and Scenic Rivers",0
2004,"Local Supplies - Wild and Scenic Flows","SPL1E","Sacramento River","Wild and Scenic Rivers",1081.2
2004,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","Sacramento River","Wild and Scenic Rivers",23.5
2004,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","Sacramento River","Wild and Scenic Rivers",0
2004,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","Sacramento River","Wild and Scenic Rivers",0
2004,"Local Imports - Wild and Scenic Flows","SPL3E","Sacramento River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","Sacramento River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","Sacramento River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","Sacramento River","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Agriculture","SPL11A","San Francisco Bay","Agriculture",0
2004,"State Water Project Deliveries - Agriculture","SPL12A","San Francisco Bay","Agriculture",0
2004,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","San Francisco Bay","Agriculture",0
2004,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","San Francisco Bay","Agriculture",0
2004,"Other Federal Deliveries - Agriculture","SPL15A","San Francisco Bay","Agriculture",19.1
2004,"Ocean Desalination - Agriculture","SPL16A","San Francisco Bay","Agriculture",0
2004,"Water from Refineries - Agriculture","SPL17A","San Francisco Bay","Agriculture",0
2004,"Water Transfers - Regional - Agriculture","SPL18A","San Francisco Bay","Agriculture",0
2004,"Inter-basin Water Transfers - Agriculture","SPL19A","San Francisco Bay","Agriculture",0
2004,"Local Supplies - Agriculture","SPL1A","San Francisco Bay","Agriculture",34.8
2004,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","San Francisco Bay","Agriculture",0
2004,"Return Flow from Other PA - Agriculture","SPL2B1","San Francisco Bay","Agriculture",0
2004,"Return Flow from Other Region - Agriculture","SPL2C1","San Francisco Bay","Agriculture",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","San Francisco Bay","Agriculture",0
2004,"Local Imports - Agriculture","SPL3A","San Francisco Bay","Agriculture",0
2004,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","San Francisco Bay","Agriculture",97.6
2004,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","San Francisco Bay","Agriculture",0
2004,"Groundwater Extraction - Banked - Agriculture","SPL6A","San Francisco Bay","Agriculture",0
2004,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","San Francisco Bay","Instream Flow Requirements",0
2004,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","San Francisco Bay","Instream Flow Requirements",0
2004,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","San Francisco Bay","Instream Flow Requirements",0
2004,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D","San Francisco Bay","Instream Flow Requirements",0
2004,"Other Federal Deliveries - Instream Flow Requirements","SPL15D","San Francisco Bay","Instream Flow Requirements",0
2004,"Ocean Desalination - Instream Flow Requirements","SPL16D","San Francisco Bay","Instream Flow Requirements",0
2004,"Water from Refineries - Instream Flow Requirements","SPL17D","San Francisco Bay","Instream Flow Requirements",0
2004,"Water Transfers - Regional - Instream Flow Requirements","SPL18D","San Francisco Bay","Instream Flow Requirements",0
2004,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D","San Francisco Bay","Instream Flow Requirements",0
2004,"Local Supplies - Instream Flow Requirements","SPL1D","San Francisco Bay","Instream Flow Requirements",20.5
2004,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4","San Francisco Bay","Instream Flow Requirements",0
2004,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4","San Francisco Bay","Instream Flow Requirements",0
2004,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4","San Francisco Bay","Instream Flow Requirements",0
2004,"Local Imports - Instream Flow Requirements","SPL3D","San Francisco Bay","Instream Flow Requirements",0
2004,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D","San Francisco Bay","Instream Flow Requirements",0
2004,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D","San Francisco Bay","Instream Flow Requirements",0
2004,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D","San Francisco Bay","Instream Flow Requirements",0
2004,"Colorado River Deliveries - Managed Wetlands","SPL11B","San Francisco Bay","Managed Wetlands",0
2004,"State Water Project Deliveries - Managed Wetlands","SPL12B","San Francisco Bay","Managed Wetlands",0
2004,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B","San Francisco Bay","Managed Wetlands",0
2004,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B","San Francisco Bay","Managed Wetlands",0
2004,"Other Federal Deliveries - Managed Wetlands","SPL15B","San Francisco Bay","Managed Wetlands",0
2004,"Ocean Desalination - Managed Wetlands","SPL16B","San Francisco Bay","Managed Wetlands",0
2004,"Water from Refineries - Managed Wetlands","SPL17B","San Francisco Bay","Managed Wetlands",0
2004,"Water Transfers - Regional - Managed Wetlands","SPL18B","San Francisco Bay","Managed Wetlands",0
2004,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","San Francisco Bay","Managed Wetlands",0
2004,"Local Supplies - Managed Wetlands","SPL1B","San Francisco Bay","Managed Wetlands",0.8
2004,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","San Francisco Bay","Managed Wetlands",0
2004,"Return Flow from Other PA - Managed Wetlands","SPL2B2","San Francisco Bay","Managed Wetlands",0
2004,"Return Flow from Other Region - Managed Wetlands","SPL2C2","San Francisco Bay","Managed Wetlands",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","San Francisco Bay","Managed Wetlands",0
2004,"Local Imports - Managed Wetlands","SPL3B","San Francisco Bay","Managed Wetlands",0
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","San Francisco Bay","Managed Wetlands",0
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","San Francisco Bay","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","San Francisco Bay","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","San Francisco Bay","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","San Francisco Bay","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","San Francisco Bay","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","San Francisco Bay","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","San Francisco Bay","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","San Francisco Bay","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","San Francisco Bay","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","San Francisco Bay","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","San Francisco Bay","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","San Francisco Bay","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","San Francisco Bay","Required Delta Outflow",0
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","San Francisco Bay","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","San Francisco Bay","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","San Francisco Bay","Required Delta Outflow",0
2004,"Local Imports - Required Delta Outflow","SPL3F","San Francisco Bay","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","San Francisco Bay","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","San Francisco Bay","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","San Francisco Bay","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","San Francisco Bay","Urban",0
2004,"State Water Project Deliveries - Urban","SPL12C","San Francisco Bay","Urban",176.5
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","San Francisco Bay","Urban",0
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","San Francisco Bay","Urban",101.7
2004,"Other Federal Deliveries - Urban","SPL15C","San Francisco Bay","Urban",23.1
2004,"Ocean Desalination - Urban","SPL16C","San Francisco Bay","Urban",3.9
2004,"Water from Refineries - Urban","SPL17C","San Francisco Bay","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","San Francisco Bay","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","San Francisco Bay","Urban",0
2004,"Local Supplies - Urban","SPL1C","San Francisco Bay","Urban",235.1
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","San Francisco Bay","Urban",0
2004,"Return Flow from Other PA - Urban","SPL2B3","San Francisco Bay","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","San Francisco Bay","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","San Francisco Bay","Urban",0
2004,"Local Imports - Urban","SPL3C","San Francisco Bay","Urban",509.3
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","San Francisco Bay","Urban",166.5
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","San Francisco Bay","Urban",0
2004,"Groundwater Extraction - Banked - Urban","SPL6C","San Francisco Bay","Urban",0
2004,"Total Developed Supply (TDS)","SPL23","San Francisco Bay","Water Supplies",1388.9
2004,"Total Return Flow and Reuse (TRFR)","SPL24","San Francisco Bay","Water Supplies",31
2004,"Total Supply and Retuse (TSR)","SPL25","San Francisco Bay","Water Supplies",1419.9
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","San Francisco Bay","Water Supplies",378.4
2004,"Total Net Supply (TNS)","SPL27","San Francisco Bay","Water Supplies",1010.5
2004,"Total Reuse (TR)","SPL28","San Francisco Bay","Water Supplies",409.4
2004,"Desalination - Wild and Scenic Flows","SPL10C","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Local Supplies - Wild and Scenic Flows","SPL1E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Local Imports - Wild and Scenic Flows","SPL3E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","San Francisco Bay","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Agriculture","SPL11A","San Joaquin River","Agriculture",0
2004,"State Water Project Deliveries - Agriculture","SPL12A","San Joaquin River","Agriculture",13.3
2004,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","San Joaquin River","Agriculture",3.6
2004,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","San Joaquin River","Agriculture",1022.2
2004,"Other Federal Deliveries - Agriculture","SPL15A","San Joaquin River","Agriculture",1.2
2004,"Ocean Desalination - Agriculture","SPL16A","San Joaquin River","Agriculture",0
2004,"Water from Refineries - Agriculture","SPL17A","San Joaquin River","Agriculture",0
2004,"Water Transfers - Regional - Agriculture","SPL18A","San Joaquin River","Agriculture",0
2004,"Inter-basin Water Transfers - Agriculture","SPL19A","San Joaquin River","Agriculture",0
2004,"Local Supplies - Agriculture","SPL1A","San Joaquin River","Agriculture",2710.7
2004,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","San Joaquin River","Agriculture",3.3
2004,"Return Flow from Other PA - Agriculture","SPL2B1","San Joaquin River","Agriculture",998.1
2004,"Return Flow from Other Region - Agriculture","SPL2C1","San Joaquin River","Agriculture",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","San Joaquin River","Agriculture",0
2004,"Local Imports - Agriculture","SPL3A","San Joaquin River","Agriculture",0
2004,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","San Joaquin River","Agriculture",2462.6
2004,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","San Joaquin River","Agriculture",0
2004,"Groundwater Extraction - Banked - Agriculture","SPL6A","San Joaquin River","Agriculture",0
2004,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","San Joaquin River","Instream Flow Requirements",0
2004,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","San Joaquin River","Instream Flow Requirements",0
2004,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","San Joaquin River","Instream Flow Requirements",0
2004,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D","San Joaquin River","Instream Flow Requirements",0
2004,"Other Federal Deliveries - Instream Flow Requirements","SPL15D","San Joaquin River","Instream Flow Requirements",0
2004,"Ocean Desalination - Instream Flow Requirements","SPL16D","San Joaquin River","Instream Flow Requirements",0
2004,"Water from Refineries - Instream Flow Requirements","SPL17D","San Joaquin River","Instream Flow Requirements",0
2004,"Water Transfers - Regional - Instream Flow Requirements","SPL18D","San Joaquin River","Instream Flow Requirements",0
2004,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D","San Joaquin River","Instream Flow Requirements",0
2004,"Local Supplies - Instream Flow Requirements","SPL1D","San Joaquin River","Instream Flow Requirements",303.8
2004,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4","San Joaquin River","Instream Flow Requirements",0
2004,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4","San Joaquin River","Instream Flow Requirements",0
2004,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4","San Joaquin River","Instream Flow Requirements",0
2004,"Local Imports - Instream Flow Requirements","SPL3D","San Joaquin River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D","San Joaquin River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D","San Joaquin River","Instream Flow Requirements",0
2004,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D","San Joaquin River","Instream Flow Requirements",0
2004,"Colorado River Deliveries - Managed Wetlands","SPL11B","San Joaquin River","Managed Wetlands",0
2004,"State Water Project Deliveries - Managed Wetlands","SPL12B","San Joaquin River","Managed Wetlands",0
2004,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B","San Joaquin River","Managed Wetlands",0
2004,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B","San Joaquin River","Managed Wetlands",337.4
2004,"Other Federal Deliveries - Managed Wetlands","SPL15B","San Joaquin River","Managed Wetlands",0
2004,"Ocean Desalination - Managed Wetlands","SPL16B","San Joaquin River","Managed Wetlands",0
2004,"Water from Refineries - Managed Wetlands","SPL17B","San Joaquin River","Managed Wetlands",0
2004,"Water Transfers - Regional - Managed Wetlands","SPL18B","San Joaquin River","Managed Wetlands",0
2004,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","San Joaquin River","Managed Wetlands",0
2004,"Local Supplies - Managed Wetlands","SPL1B","San Joaquin River","Managed Wetlands",17.9
2004,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","San Joaquin River","Managed Wetlands",0
2004,"Return Flow from Other PA - Managed Wetlands","SPL2B2","San Joaquin River","Managed Wetlands",0
2004,"Return Flow from Other Region - Managed Wetlands","SPL2C2","San Joaquin River","Managed Wetlands",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","San Joaquin River","Managed Wetlands",0
2004,"Local Imports - Managed Wetlands","SPL3B","San Joaquin River","Managed Wetlands",0
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","San Joaquin River","Managed Wetlands",135.9
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","San Joaquin River","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","San Joaquin River","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","San Joaquin River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","San Joaquin River","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","San Joaquin River","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","San Joaquin River","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","San Joaquin River","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","San Joaquin River","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","San Joaquin River","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","San Joaquin River","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","San Joaquin River","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","San Joaquin River","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","San Joaquin River","Required Delta Outflow",0
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","San Joaquin River","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","San Joaquin River","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","San Joaquin River","Required Delta Outflow",0
2004,"Local Imports - Required Delta Outflow","SPL3F","San Joaquin River","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","San Joaquin River","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","San Joaquin River","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","San Joaquin River","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","San Joaquin River","Urban",0
2004,"State Water Project Deliveries - Urban","SPL12C","San Joaquin River","Urban",0.9
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","San Joaquin River","Urban",27.1
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","San Joaquin River","Urban",68
2004,"Other Federal Deliveries - Urban","SPL15C","San Joaquin River","Urban",1.4
2004,"Ocean Desalination - Urban","SPL16C","San Joaquin River","Urban",0
2004,"Water from Refineries - Urban","SPL17C","San Joaquin River","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","San Joaquin River","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","San Joaquin River","Urban",0
2004,"Local Supplies - Urban","SPL1C","San Joaquin River","Urban",71.2
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","San Joaquin River","Urban",0
2004,"Return Flow from Other PA - Urban","SPL2B3","San Joaquin River","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","San Joaquin River","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","San Joaquin River","Urban",0
2004,"Local Imports - Urban","SPL3C","San Joaquin River","Urban",0
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","San Joaquin River","Urban",474.1
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","San Joaquin River","Urban",0
2004,"Groundwater Extraction - Banked - Urban","SPL6C","San Joaquin River","Urban",0
2004,"Total Developed Supply (TDS)","SPL23","San Joaquin River","Water Supplies",8774
2004,"Total Return Flow and Reuse (TRFR)","SPL24","San Joaquin River","Water Supplies",1949.2
2004,"Total Supply and Retuse (TSR)","SPL25","San Joaquin River","Water Supplies",10723.2
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","San Joaquin River","Water Supplies",1060.1
2004,"Total Net Supply (TNS)","SPL27","San Joaquin River","Water Supplies",7713.9
