"Year","CategoryC","CategoryD","PA","CategoryA","KAcreFt"
2012,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F",507,"Required Delta Outflow",0
2012,"Desalination - Urban","SPL10A",507,"Urban",0
2012,"Colorado River Deliveries - Urban","SPL11C",507,"Urban",0
2012,"State Water Project Deliveries - Urban","SPL12C",507,"Urban",2.7
2012,"Central Valley Project - Base Deliveries - Urban","SPL13C",507,"Urban",0
2012,"Central Valley Project - Project Deliveries - Urban","SPL14C",507,"Urban",0
2012,"Other Federal Deliveries - Urban","SPL15C",507,"Urban",0
2012,"Ocean Desalination - Urban","SPL16C",507,"Urban",0
2012,"Water from Refineries - Urban","SPL17C",507,"Urban",0
2012,"Water Transfers - Regional - Urban","SPL18C",507,"Urban",0
2012,"Inter-basin Water Transfers - Urban","SPL19C",507,"Urban",0
2012,"Local Supplies - Urban","SPL1C",507,"Urban",17.8
2012,"Return Flow from Other DAUCO within PA - Urban","SPL2A3",507,"Urban",0
2012,"Return Flow from Other PA - Urban","SPL2B3",507,"Urban",0
2012,"Return Flow from Other Region - Urban","SPL2C3",507,"Urban",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3",507,"Urban",0
2012,"Local Imports - Urban","SPL3C",507,"Urban",0
2012,"Groundwater Extraction - Unadjudicated - Urban","SPL4C",507,"Urban",40.7
2012,"Groundwater Extraction - Adjudicated - Urban","SPL5C",507,"Urban",0
2012,"Groundwater Extraction - Banked - Urban","SPL6C",507,"Urban",0
2012,"Total Developed Supply (TDS)","SPL23",507,"Water Supplies",2228.5
2012,"Total Return Flow and Reuse (TRFR)","SPL24",507,"Water Supplies",1571.6
2012,"Total Supply and Retuse (TSR)","SPL25",507,"Water Supplies",3800.1
2012,"Total Reuse of Deep Percolation (TRDP)","SPL26",507,"Water Supplies",264.4
2012,"Total Net Supply (TNS)","SPL27",507,"Water Supplies",1964.1
2012,"Total Reuse (TR)","SPL28",507,"Water Supplies",1836
2012,"Desalination - Wild and Scenic Flows","SPL10C",507,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E",507,"Wild and Scenic Rivers",0
2012,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E",507,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E",507,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E",507,"Wild and Scenic Rivers",0
2012,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E",507,"Wild and Scenic Rivers",0
2012,"Ocean Desalination - Wild and Scenic Flows","SPL16E",507,"Wild and Scenic Rivers",0
2012,"Water from Refineries - Wild and Scenic Flows","SPL17E",507,"Wild and Scenic Rivers",0
2012,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E",507,"Wild and Scenic Rivers",0
2012,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E",507,"Wild and Scenic Rivers",0
2012,"Local Supplies - Wild and Scenic Flows","SPL1E",507,"Wild and Scenic Rivers",0
2012,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5",507,"Wild and Scenic Rivers",0
2012,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5",507,"Wild and Scenic Rivers",0
2012,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5",507,"Wild and Scenic Rivers",0
2012,"Local Imports - Wild and Scenic Flows","SPL3E",507,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E",507,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E",507,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E",507,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Agriculture","SPL11A",508,"Agriculture",0
2012,"State Water Project Deliveries - Agriculture","SPL12A",508,"Agriculture",0
2012,"Central Valley Project - Base Deliveries - Agriculture","SPL13A",508,"Agriculture",3.9
2012,"Central Valley Project - Project Deliveries - Agriculture","SPL14A",508,"Agriculture",0
2012,"Other Federal Deliveries - Agriculture","SPL15A",508,"Agriculture",0
2012,"Ocean Desalination - Agriculture","SPL16A",508,"Agriculture",0
2012,"Water from Refineries - Agriculture","SPL17A",508,"Agriculture",0
2012,"Water Transfers - Regional - Agriculture","SPL18A",508,"Agriculture",0
2012,"Inter-basin Water Transfers - Agriculture","SPL19A",508,"Agriculture",0
2012,"Local Supplies - Agriculture","SPL1A",508,"Agriculture",235.5
2012,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1",508,"Agriculture",1.3
2012,"Return Flow from Other PA - Agriculture","SPL2B1",508,"Agriculture",0
2012,"Return Flow from Other Region - Agriculture","SPL2C1",508,"Agriculture",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1",508,"Agriculture",0
2012,"Local Imports - Agriculture","SPL3A",508,"Agriculture",8.8
2012,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A",508,"Agriculture",22.1
2012,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A",508,"Agriculture",0
2012,"Groundwater Extraction - Banked - Agriculture","SPL6A",508,"Agriculture",0
2012,"Desalination - Instream Flow Requirements","SPL10B",508,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Instream Flow Requirements","SPL11D",508,"Instream Flow Requirements",0
2012,"State Water Project Deliveries - Instream Flow Requirements","SPL12D",508,"Instream Flow Requirements",0
2012,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D",508,"Instream Flow Requirements",0
2012,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D",508,"Instream Flow Requirements",0
2012,"Other Federal Deliveries - Instream Flow Requirements","SPL15D",508,"Instream Flow Requirements",0
2012,"Ocean Desalination - Instream Flow Requirements","SPL16D",508,"Instream Flow Requirements",0
2012,"Water from Refineries - Instream Flow Requirements","SPL17D",508,"Instream Flow Requirements",0
2012,"Water Transfers - Regional - Instream Flow Requirements","SPL18D",508,"Instream Flow Requirements",0
2012,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D",508,"Instream Flow Requirements",0
2012,"Local Supplies - Instream Flow Requirements","SPL1D",508,"Instream Flow Requirements",262.7
2012,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4",508,"Instream Flow Requirements",0
2012,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4",508,"Instream Flow Requirements",0
2012,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4",508,"Instream Flow Requirements",0
2012,"Local Imports - Instream Flow Requirements","SPL3D",508,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D",508,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D",508,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D",508,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Managed Wetlands","SPL11B",508,"Managed Wetlands",0
2012,"State Water Project Deliveries - Managed Wetlands","SPL12B",508,"Managed Wetlands",0
2012,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B",508,"Managed Wetlands",0
2012,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B",508,"Managed Wetlands",0
2012,"Other Federal Deliveries - Managed Wetlands","SPL15B",508,"Managed Wetlands",0
2012,"Ocean Desalination - Managed Wetlands","SPL16B",508,"Managed Wetlands",0
2012,"Water from Refineries - Managed Wetlands","SPL17B",508,"Managed Wetlands",0
2012,"Water Transfers - Regional - Managed Wetlands","SPL18B",508,"Managed Wetlands",0
2012,"Inter-basin Water Transfers - Managed Wetlands","SPL19B",508,"Managed Wetlands",0
2012,"Local Supplies - Managed Wetlands","SPL1B",508,"Managed Wetlands",0.4
2012,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2",508,"Managed Wetlands",0
2012,"Return Flow from Other PA - Managed Wetlands","SPL2B2",508,"Managed Wetlands",0
2012,"Return Flow from Other Region - Managed Wetlands","SPL2C2",508,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2",508,"Managed Wetlands",0
2012,"Local Imports - Managed Wetlands","SPL3B",508,"Managed Wetlands",0
2012,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B",508,"Managed Wetlands",0
2012,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B",508,"Managed Wetlands",0
2012,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B",508,"Managed Wetlands",0
2012,"Desalination - Required Delta Outflow","SPL10D",508,"Required Delta Outflow",0
2012,"Colorado River Deliveries - Required Delta Outflow","SPL11F",508,"Required Delta Outflow",0
2012,"State Water Project Deliveries - Required Delta Outflow","SPL12F",508,"Required Delta Outflow",0
2012,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F",508,"Required Delta Outflow",0
2012,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F",508,"Required Delta Outflow",0
2012,"Other Federal Deliveries - Required Delta Outflow","SPL15F",508,"Required Delta Outflow",0
2012,"Ocean Desalination - Required Delta Outflow","SPL16F",508,"Required Delta Outflow",0
2012,"Water from Refineries - Required Delta Outflow","SPL17F",508,"Required Delta Outflow",0
2012,"Water Transfers - Regional - Required Delta Outflow","SPL18F",508,"Required Delta Outflow",0
2012,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F",508,"Required Delta Outflow",0
2012,"Local Supplies - Required Delta Outflow","SPL1F",508,"Required Delta Outflow",0
2012,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6",508,"Required Delta Outflow",0
2012,"Return Flow from Other PA - Required Delta Outflow","SPL2B6",508,"Required Delta Outflow",0
2012,"Return Flow from Other Region - Required Delta Outflow","SPL2C6",508,"Required Delta Outflow",0
2012,"Local Imports - Required Delta Outflow","SPL3F",508,"Required Delta Outflow",0
2012,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F",508,"Required Delta Outflow",0
2012,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F",508,"Required Delta Outflow",0
2012,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F",508,"Required Delta Outflow",0
2012,"Desalination - Urban","SPL10A",508,"Urban",0
2012,"Colorado River Deliveries - Urban","SPL11C",508,"Urban",0
2012,"State Water Project Deliveries - Urban","SPL12C",508,"Urban",0
2012,"Central Valley Project - Base Deliveries - Urban","SPL13C",508,"Urban",25.9
2012,"Central Valley Project - Project Deliveries - Urban","SPL14C",508,"Urban",0
2012,"Other Federal Deliveries - Urban","SPL15C",508,"Urban",0
2012,"Ocean Desalination - Urban","SPL16C",508,"Urban",0
2012,"Water from Refineries - Urban","SPL17C",508,"Urban",0
2012,"Water Transfers - Regional - Urban","SPL18C",508,"Urban",0
2012,"Inter-basin Water Transfers - Urban","SPL19C",508,"Urban",0
2012,"Local Supplies - Urban","SPL1C",508,"Urban",59.5
2012,"Return Flow from Other DAUCO within PA - Urban","SPL2A3",508,"Urban",0
2012,"Return Flow from Other PA - Urban","SPL2B3",508,"Urban",0
2012,"Return Flow from Other Region - Urban","SPL2C3",508,"Urban",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3",508,"Urban",0
2012,"Local Imports - Urban","SPL3C",508,"Urban",1.8
2012,"Groundwater Extraction - Unadjudicated - Urban","SPL4C",508,"Urban",20.9
2012,"Groundwater Extraction - Adjudicated - Urban","SPL5C",508,"Urban",0
2012,"Groundwater Extraction - Banked - Urban","SPL6C",508,"Urban",0
2012,"Total Developed Supply (TDS)","SPL23",508,"Water Supplies",818.9
2012,"Total Return Flow and Reuse (TRFR)","SPL24",508,"Water Supplies",1338.1
2012,"Total Supply and Retuse (TSR)","SPL25",508,"Water Supplies",2157
2012,"Total Reuse of Deep Percolation (TRDP)","SPL26",508,"Water Supplies",54.4
2012,"Total Net Supply (TNS)","SPL27",508,"Water Supplies",764.5
2012,"Total Reuse (TR)","SPL28",508,"Water Supplies",1392.5
2012,"Desalination - Wild and Scenic Flows","SPL10C",508,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E",508,"Wild and Scenic Rivers",0
2012,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E",508,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E",508,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E",508,"Wild and Scenic Rivers",0
2012,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E",508,"Wild and Scenic Rivers",0
2012,"Ocean Desalination - Wild and Scenic Flows","SPL16E",508,"Wild and Scenic Rivers",0
2012,"Water from Refineries - Wild and Scenic Flows","SPL17E",508,"Wild and Scenic Rivers",0
2012,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E",508,"Wild and Scenic Rivers",0
2012,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E",508,"Wild and Scenic Rivers",0
2012,"Local Supplies - Wild and Scenic Flows","SPL1E",508,"Wild and Scenic Rivers",177.4
2012,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5",508,"Wild and Scenic Rivers",0
2012,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5",508,"Wild and Scenic Rivers",0
2012,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5",508,"Wild and Scenic Rivers",0
2012,"Local Imports - Wild and Scenic Flows","SPL3E",508,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E",508,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E",508,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E",508,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Agriculture","SPL11A",509,"Agriculture",0
2012,"State Water Project Deliveries - Agriculture","SPL12A",509,"Agriculture",0
2012,"Central Valley Project - Base Deliveries - Agriculture","SPL13A",509,"Agriculture",50.4
2012,"Central Valley Project - Project Deliveries - Agriculture","SPL14A",509,"Agriculture",32.1
2012,"Other Federal Deliveries - Agriculture","SPL15A",509,"Agriculture",104.1
2012,"Ocean Desalination - Agriculture","SPL16A",509,"Agriculture",0
2012,"Water from Refineries - Agriculture","SPL17A",509,"Agriculture",0
2012,"Water Transfers - Regional - Agriculture","SPL18A",509,"Agriculture",0
2012,"Inter-basin Water Transfers - Agriculture","SPL19A",509,"Agriculture",0
2012,"Local Supplies - Agriculture","SPL1A",509,"Agriculture",151.6
2012,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1",509,"Agriculture",0
2012,"Return Flow from Other PA - Agriculture","SPL2B1",509,"Agriculture",0
2012,"Return Flow from Other Region - Agriculture","SPL2C1",509,"Agriculture",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1",509,"Agriculture",0
2012,"Local Imports - Agriculture","SPL3A",509,"Agriculture",120.7
2012,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A",509,"Agriculture",210.7
2012,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A",509,"Agriculture",0
2012,"Groundwater Extraction - Banked - Agriculture","SPL6A",509,"Agriculture",0
2012,"Desalination - Instream Flow Requirements","SPL10B",509,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Instream Flow Requirements","SPL11D",509,"Instream Flow Requirements",0
2012,"State Water Project Deliveries - Instream Flow Requirements","SPL12D",509,"Instream Flow Requirements",0
2012,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D",509,"Instream Flow Requirements",0
2012,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D",509,"Instream Flow Requirements",0
2012,"Other Federal Deliveries - Instream Flow Requirements","SPL15D",509,"Instream Flow Requirements",0
2012,"Ocean Desalination - Instream Flow Requirements","SPL16D",509,"Instream Flow Requirements",0
2012,"Water from Refineries - Instream Flow Requirements","SPL17D",509,"Instream Flow Requirements",0
2012,"Water Transfers - Regional - Instream Flow Requirements","SPL18D",509,"Instream Flow Requirements",0
2012,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D",509,"Instream Flow Requirements",0
2012,"Local Supplies - Instream Flow Requirements","SPL1D",509,"Instream Flow Requirements",10.6
2012,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4",509,"Instream Flow Requirements",0
2012,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4",509,"Instream Flow Requirements",0
2012,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4",509,"Instream Flow Requirements",0
2012,"Local Imports - Instream Flow Requirements","SPL3D",509,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D",509,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D",509,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D",509,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Managed Wetlands","SPL11B",509,"Managed Wetlands",0
2012,"State Water Project Deliveries - Managed Wetlands","SPL12B",509,"Managed Wetlands",0
2012,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B",509,"Managed Wetlands",0
2012,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B",509,"Managed Wetlands",0
2012,"Other Federal Deliveries - Managed Wetlands","SPL15B",509,"Managed Wetlands",0
2012,"Ocean Desalination - Managed Wetlands","SPL16B",509,"Managed Wetlands",0
2012,"Water from Refineries - Managed Wetlands","SPL17B",509,"Managed Wetlands",0
2012,"Water Transfers - Regional - Managed Wetlands","SPL18B",509,"Managed Wetlands",0
2012,"Inter-basin Water Transfers - Managed Wetlands","SPL19B",509,"Managed Wetlands",0
2012,"Local Supplies - Managed Wetlands","SPL1B",509,"Managed Wetlands",0
2012,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2",509,"Managed Wetlands",0
2012,"Return Flow from Other PA - Managed Wetlands","SPL2B2",509,"Managed Wetlands",0
2012,"Return Flow from Other Region - Managed Wetlands","SPL2C2",509,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2",509,"Managed Wetlands",0
2012,"Local Imports - Managed Wetlands","SPL3B",509,"Managed Wetlands",0
2012,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B",509,"Managed Wetlands",0
2012,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B",509,"Managed Wetlands",0
2012,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B",509,"Managed Wetlands",0
2012,"Desalination - Required Delta Outflow","SPL10D",509,"Required Delta Outflow",0
2012,"Colorado River Deliveries - Required Delta Outflow","SPL11F",509,"Required Delta Outflow",0
2012,"State Water Project Deliveries - Required Delta Outflow","SPL12F",509,"Required Delta Outflow",0
2012,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F",509,"Required Delta Outflow",0
2012,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F",509,"Required Delta Outflow",0
2012,"Other Federal Deliveries - Required Delta Outflow","SPL15F",509,"Required Delta Outflow",0
2012,"Ocean Desalination - Required Delta Outflow","SPL16F",509,"Required Delta Outflow",0
2012,"Water from Refineries - Required Delta Outflow","SPL17F",509,"Required Delta Outflow",0
2012,"Water Transfers - Regional - Required Delta Outflow","SPL18F",509,"Required Delta Outflow",0
2012,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F",509,"Required Delta Outflow",0
2012,"Local Supplies - Required Delta Outflow","SPL1F",509,"Required Delta Outflow",0
2012,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6",509,"Required Delta Outflow",0
2012,"Return Flow from Other PA - Required Delta Outflow","SPL2B6",509,"Required Delta Outflow",0
2012,"Return Flow from Other Region - Required Delta Outflow","SPL2C6",509,"Required Delta Outflow",0
2012,"Local Imports - Required Delta Outflow","SPL3F",509,"Required Delta Outflow",0
2012,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F",509,"Required Delta Outflow",0
2012,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F",509,"Required Delta Outflow",0
2012,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F",509,"Required Delta Outflow",0
2012,"Desalination - Urban","SPL10A",509,"Urban",0
2012,"Colorado River Deliveries - Urban","SPL11C",509,"Urban",0
2012,"State Water Project Deliveries - Urban","SPL12C",509,"Urban",1.4
2012,"Central Valley Project - Base Deliveries - Urban","SPL13C",509,"Urban",2.5
2012,"Central Valley Project - Project Deliveries - Urban","SPL14C",509,"Urban",0
2012,"Other Federal Deliveries - Urban","SPL15C",509,"Urban",11.7
2012,"Ocean Desalination - Urban","SPL16C",509,"Urban",0
2012,"Water from Refineries - Urban","SPL17C",509,"Urban",0
2012,"Water Transfers - Regional - Urban","SPL18C",509,"Urban",0
2012,"Inter-basin Water Transfers - Urban","SPL19C",509,"Urban",0
2012,"Local Supplies - Urban","SPL1C",509,"Urban",2.3
2012,"Return Flow from Other DAUCO within PA - Urban","SPL2A3",509,"Urban",0
2012,"Return Flow from Other PA - Urban","SPL2B3",509,"Urban",0
2012,"Return Flow from Other Region - Urban","SPL2C3",509,"Urban",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3",509,"Urban",0
2012,"Local Imports - Urban","SPL3C",509,"Urban",0
2012,"Groundwater Extraction - Unadjudicated - Urban","SPL4C",509,"Urban",35
2012,"Groundwater Extraction - Adjudicated - Urban","SPL5C",509,"Urban",11
2012,"Groundwater Extraction - Banked - Urban","SPL6C",509,"Urban",0
2012,"Total Developed Supply (TDS)","SPL23",509,"Water Supplies",744.1
2012,"Total Return Flow and Reuse (TRFR)","SPL24",509,"Water Supplies",56.8
2012,"Total Supply and Retuse (TSR)","SPL25",509,"Water Supplies",800.9
2012,"Total Reuse of Deep Percolation (TRDP)","SPL26",509,"Water Supplies",68.7
2012,"Total Net Supply (TNS)","SPL27",509,"Water Supplies",675.4
2012,"Total Reuse (TR)","SPL28",509,"Water Supplies",125.5
2012,"Desalination - Wild and Scenic Flows","SPL10C",509,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E",509,"Wild and Scenic Rivers",0
2012,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E",509,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E",509,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E",509,"Wild and Scenic Rivers",0
2012,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E",509,"Wild and Scenic Rivers",0
2012,"Ocean Desalination - Wild and Scenic Flows","SPL16E",509,"Wild and Scenic Rivers",0
2012,"Water from Refineries - Wild and Scenic Flows","SPL17E",509,"Wild and Scenic Rivers",0
2012,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E",509,"Wild and Scenic Rivers",0
2012,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E",509,"Wild and Scenic Rivers",0
2012,"Local Supplies - Wild and Scenic Flows","SPL1E",509,"Wild and Scenic Rivers",0
2012,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5",509,"Wild and Scenic Rivers",0
2012,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5",509,"Wild and Scenic Rivers",0
2012,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5",509,"Wild and Scenic Rivers",0
2012,"Local Imports - Wild and Scenic Flows","SPL3E",509,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E",509,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E",509,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E",509,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Agriculture","SPL11A",510,"Agriculture",0
2012,"State Water Project Deliveries - Agriculture","SPL12A",510,"Agriculture",0
2012,"Central Valley Project - Base Deliveries - Agriculture","SPL13A",510,"Agriculture",0
2012,"Central Valley Project - Project Deliveries - Agriculture","SPL14A",510,"Agriculture",36.9
2012,"Other Federal Deliveries - Agriculture","SPL15A",510,"Agriculture",0
2012,"Ocean Desalination - Agriculture","SPL16A",510,"Agriculture",0
2012,"Water from Refineries - Agriculture","SPL17A",510,"Agriculture",0
2012,"Water Transfers - Regional - Agriculture","SPL18A",510,"Agriculture",0
2012,"Inter-basin Water Transfers - Agriculture","SPL19A",510,"Agriculture",0
2012,"Local Supplies - Agriculture","SPL1A",510,"Agriculture",323.3
2012,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1",510,"Agriculture",0
2012,"Return Flow from Other PA - Agriculture","SPL2B1",510,"Agriculture",17.1
2012,"Return Flow from Other Region - Agriculture","SPL2C1",510,"Agriculture",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1",510,"Agriculture",0
2012,"Local Imports - Agriculture","SPL3A",510,"Agriculture",0
2012,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A",510,"Agriculture",67.7
2012,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A",510,"Agriculture",0
2012,"Groundwater Extraction - Banked - Agriculture","SPL6A",510,"Agriculture",0
2012,"Desalination - Instream Flow Requirements","SPL10B",510,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Instream Flow Requirements","SPL11D",510,"Instream Flow Requirements",0
2012,"State Water Project Deliveries - Instream Flow Requirements","SPL12D",510,"Instream Flow Requirements",0
2012,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D",510,"Instream Flow Requirements",0
2012,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D",510,"Instream Flow Requirements",0
2012,"Other Federal Deliveries - Instream Flow Requirements","SPL15D",510,"Instream Flow Requirements",0
2012,"Ocean Desalination - Instream Flow Requirements","SPL16D",510,"Instream Flow Requirements",0
2012,"Water from Refineries - Instream Flow Requirements","SPL17D",510,"Instream Flow Requirements",0
2012,"Water Transfers - Regional - Instream Flow Requirements","SPL18D",510,"Instream Flow Requirements",0
2012,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D",510,"Instream Flow Requirements",0
2012,"Local Supplies - Instream Flow Requirements","SPL1D",510,"Instream Flow Requirements",0
2012,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4",510,"Instream Flow Requirements",0
2012,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4",510,"Instream Flow Requirements",0
2012,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4",510,"Instream Flow Requirements",583.2
2012,"Local Imports - Instream Flow Requirements","SPL3D",510,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D",510,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D",510,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D",510,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Managed Wetlands","SPL11B",510,"Managed Wetlands",0
2012,"State Water Project Deliveries - Managed Wetlands","SPL12B",510,"Managed Wetlands",0
2012,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B",510,"Managed Wetlands",0
