MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,8652.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-06-30,2014-06-01,Bad SiteUUID,57478.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,9602.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-07-31,2014-07-01,Bad SiteUUID,57479.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,10554.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-08-31,2014-08-01,Bad SiteUUID,57480.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,10554.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-09-30,2014-09-01,Bad SiteUUID,57481.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,9602.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-10-31,2014-10-01,Bad SiteUUID,57482.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,8652.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-11-30,2014-11-01,Bad SiteUUID,57483.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,7702.0,,,Unspecified,RUSACK VINEYARDS,,,02/26/2021,,,,,100.0,,,Unspecified,2014,,2014-12-31,2014-12-01,Bad SiteUUID,57484.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad SiteUUID,57485.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad SiteUUID,57486.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad SiteUUID,57487.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad SiteUUID,57488.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,57489.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,57490.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,57491.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,57492.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,57493.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,57494.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad SiteUUID,57495.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,2369.0,,,Unspecified,BETTER COOLING PRODUCE,,,02/26/2021,,,,,35.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad SiteUUID,57496.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,57497.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,57498.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,57499.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,57500.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,57501.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,57502.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,57503.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,57504.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,57505.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,57506.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,57507.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,0.0,,,Unspecified,DIERBERG/STAR LANE VINEYARD,,,02/26/2021,,,,,50.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,57508.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,181000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,57509.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,185000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,57510.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,192000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,57511.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,195000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,57512.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,195000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,57513.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,201000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,57514.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,205000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,57515.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,215000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,57516.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,245000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,57517.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,256000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,57518.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,235000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,57519.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,190000.0,,,Unspecified,FLAG IS UP FARMS,,,02/26/2021,,,,,150.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,57520.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-01-31,2013-01-01,Bad SiteUUID,58361.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-02-28,2013-02-01,Bad SiteUUID,58362.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-03-31,2013-03-01,Bad SiteUUID,58363.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-04-30,2013-04-01,Bad SiteUUID,58364.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-05-31,2013-05-01,Bad SiteUUID,58365.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-06-30,2013-06-01,Bad SiteUUID,58366.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-07-31,2013-07-01,Bad SiteUUID,58367.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-08-31,2013-08-01,Bad SiteUUID,58368.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-09-30,2013-09-01,Bad SiteUUID,58369.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-10-31,2013-10-01,Bad SiteUUID,58370.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-11-30,2013-11-01,Bad SiteUUID,58371.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2013,,2013-12-31,2013-12-01,Bad SiteUUID,58372.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-01-31,2014-01-01,Bad SiteUUID,58373.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-02-28,2014-02-01,Bad SiteUUID,58374.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-03-31,2014-03-01,Bad SiteUUID,58375.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-04-30,2014-04-01,Bad SiteUUID,58376.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-05-31,2014-05-01,Bad SiteUUID,58377.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-06-30,2014-06-01,Bad SiteUUID,58378.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-07-31,2014-07-01,Bad SiteUUID,58379.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-08-31,2014-08-01,Bad SiteUUID,58380.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-09-30,2014-09-01,Bad SiteUUID,58381.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-10-31,2014-10-01,Bad SiteUUID,58382.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-11-30,2014-11-01,Bad SiteUUID,58383.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2014,,2014-12-31,2014-12-01,Bad SiteUUID,58384.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad SiteUUID,58385.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad SiteUUID,58386.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad SiteUUID,58387.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad SiteUUID,58388.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad SiteUUID,58389.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad SiteUUID,58390.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad SiteUUID,58391.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad SiteUUID,58392.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad SiteUUID,58393.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad SiteUUID,58394.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad SiteUUID,58395.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad SiteUUID,58396.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad SiteUUID,58397.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad SiteUUID,58398.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad SiteUUID,58399.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad SiteUUID,58400.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,58401.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,58402.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,58403.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,58404.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,58405.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,58406.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad SiteUUID,58407.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS3,0.0,,,Unspecified,CENTRAL COAST WATER AUTHORITY,,,02/26/2021,,,,,0.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad SiteUUID,58408.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,76000.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad SiteUUID,59041.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,74800.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad SiteUUID,59042.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,97200.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad SiteUUID,59043.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,62600.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad SiteUUID,59044.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,117800.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad SiteUUID,59045.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,122300.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad SiteUUID,59046.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,344200.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad SiteUUID,59047.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,327500.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad SiteUUID,59048.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,356400.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad SiteUUID,59049.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,131300.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad SiteUUID,59050.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,308300.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad SiteUUID,59051.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,CAss_WS1,387000.0,,,Unspecified,JOSEPH GRANT COUNTY PARK,,,02/26/2021,,,,,310.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad SiteUUID,59052.0
