,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,ReasonRemoved,index
218,,,,Unknown,,,,,,ACTIVE,41C 53377 00,USA (DEPT OF AGRICULTURE FOREST SERVICE),1902-08-16,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=101644,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S124281,MTwr_S124292,MTwr_S124283,MTwr_S124296,MTwr_S124279,MTwr_S124286,MTwr_S124285,MTwr_S124282,MTwr_S124293,MTwr_S124295,MTwr_S124294,MTwr_S124289,MTwr_S124288,MTwr_S124284,MTwr_S124280,MTwr_S124297,MTwr_S124278,MTwr_S124291,MTwr_S124287,MTwr_S124290",MT_Consumptive Use,,MTwr_WS5804,Bad SiteUUID,92570.0
219,,,,Unknown,,,,,4.0,ACTIVE,41D 100021 00,YORK GULCH LLC,1914-03-18,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=176592,1,,476.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S124935,MTwr_S124934,MTwr_S124931,MTwr_S124929,MTwr_S124928,MTwr_S124933,MTwr_S124940,MTwr_S124930,MTwr_S124926,MTwr_S124936,MTwr_S124938,MTwr_S124937,MTwr_S124932,MTwr_S124927,MTwr_S124939,MTwr_S124941",MT_Consumptive Use,,MTwr_WS6042,Bad SiteUUID,93068.0
220,,,,Unknown,,,,,18.03,ACTIVE,41D 100023 00,YORK GULCH LLC,1922-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=176596,1,,476.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S124957,MTwr_S124958,MTwr_S124949,MTwr_S124955,MTwr_S124944,MTwr_S124953,MTwr_S124956,MTwr_S124954,MTwr_S124943,MTwr_S124946,MTwr_S124948,MTwr_S124951,MTwr_S124947,MTwr_S124945,MTwr_S124950,MTwr_S124952",MT_Consumptive Use,,MTwr_WS6042,Bad SiteUUID,93070.0
221,,,,Unknown,,,,,,ACTIVE,41D 110281 00,SEVEN UP BAR RANCH LLC,1869-05-01,,,,EXEMPT NOTICE,11.14,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=194367,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125130,MTwr_S125114,MTwr_S125109,MTwr_S125112,MTwr_S125128,MTwr_S125131,MTwr_S125115,MTwr_S125110,MTwr_S125116,MTwr_S125108,MTwr_S125133,MTwr_S125126,MTwr_S125121,MTwr_S125111,MTwr_S125122,MTwr_S125118,MTwr_S125123,MTwr_S125113,MTwr_S125134,MTwr_S125117,MTwr_S125120,MTwr_S125127,MTwr_S125125,MTwr_S125132,MTwr_S125124,MTwr_S125129,MTwr_S125119",MT_Consumptive Use,,MTwr_WS332,Bad SiteUUID,93201.0
222,,,,Unknown,,,,,6695.67,ACTIVE,41D 119103 00,BEAVERHEAD WATER CO,1970-01-01,,,,IRRIGATION DISTRICT,122195.98,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208140,1,,7696.55,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125285,MTwr_S125280,MTwr_S125275,MTwr_S125267,MTwr_S125284,MTwr_S125269,MTwr_S125278,MTwr_S125271,MTwr_S125281,MTwr_S125279,MTwr_S125272,MTwr_S125268,MTwr_S125270,MTwr_S125282,MTwr_S125283,MTwr_S125276,MTwr_S125274,MTwr_S125277,MTwr_S125273,MTwr_S125286",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93307.0
223,,,,Unknown,,,,,2.5,ACTIVE,41D 119104 00,BEAVERHEAD WATER CO,1870-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208141,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125296,MTwr_S125295,MTwr_S125287,MTwr_S125298,MTwr_S125294,MTwr_S125291,MTwr_S125307,MTwr_S125289,MTwr_S125290,MTwr_S125301,MTwr_S125304,MTwr_S125306,MTwr_S125305,MTwr_S125303,MTwr_S125299,MTwr_S125300,MTwr_S125288,MTwr_S125308,MTwr_S125302,MTwr_S125292,MTwr_S125297,MTwr_S125293",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93308.0
224,,,,Unknown,,,,,3.0,ACTIVE,41D 119105 00,BEAVERHEAD WATER CO,1870-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=304630,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125315,MTwr_S125320,MTwr_S125319,MTwr_S125317,MTwr_S125314,MTwr_S125324,MTwr_S125323,MTwr_S125309,MTwr_S125313,MTwr_S125326,MTwr_S125327,MTwr_S125322,MTwr_S125310,MTwr_S125325,MTwr_S125311,MTwr_S125321,MTwr_S125328,MTwr_S125330,MTwr_S125316,MTwr_S125312,MTwr_S125329,MTwr_S125318",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93309.0
225,,,,Unknown,,,,,0.7,ACTIVE,41D 119106 00,BEAVERHEAD WATER CO,1870-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208142,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125344,MTwr_S125336,MTwr_S125332,MTwr_S125338,MTwr_S125343,MTwr_S125346,MTwr_S125342,MTwr_S125339,MTwr_S125350,MTwr_S125349,MTwr_S125334,MTwr_S125352,MTwr_S125337,MTwr_S125331,MTwr_S125333,MTwr_S125348,MTwr_S125347,MTwr_S125351,MTwr_S125341,MTwr_S125340,MTwr_S125335,MTwr_S125345",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93310.0
226,,,,Unknown,,,,,12.0,ACTIVE,41D 119107 00,BEAVERHEAD WATER CO,1870-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208143,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125354,MTwr_S125363,MTwr_S125359,MTwr_S125368,MTwr_S125369,MTwr_S125357,MTwr_S125355,MTwr_S125361,MTwr_S125366,MTwr_S125356,MTwr_S125365,MTwr_S125372,MTwr_S125367,MTwr_S125371,MTwr_S125353,MTwr_S125370,MTwr_S125362,MTwr_S125364,MTwr_S125360,MTwr_S125373,MTwr_S125374,MTwr_S125358",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93311.0
227,,,,Unknown,,,,,4.8,ACTIVE,41D 119108 00,BEAVERHEAD WATER CO,1871-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208144,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125388,MTwr_S125381,MTwr_S125389,MTwr_S125386,MTwr_S125380,MTwr_S125375,MTwr_S125378,MTwr_S125394,MTwr_S125382,MTwr_S125377,MTwr_S125385,MTwr_S125379,MTwr_S125383,MTwr_S125393,MTwr_S125392,MTwr_S125376,MTwr_S125387,MTwr_S125390,MTwr_S125384,MTwr_S125391,MTwr_S125395,MTwr_S125396",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93312.0
228,,,,Unknown,,,,,9.7,ACTIVE,41D 119109 00,BEAVERHEAD WATER CO,1872-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208145,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125409,MTwr_S125410,MTwr_S125401,MTwr_S125402,MTwr_S125414,MTwr_S125397,MTwr_S125399,MTwr_S125408,MTwr_S125416,MTwr_S125404,MTwr_S125398,MTwr_S125415,MTwr_S125406,MTwr_S125411,MTwr_S125405,MTwr_S125417,MTwr_S125418,MTwr_S125413,MTwr_S125412,MTwr_S125400,MTwr_S125407,MTwr_S125403",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93313.0
229,,,,Unknown,,,,,9.68,ACTIVE,41D 119110 00,BEAVERHEAD WATER CO,1874-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208146,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125422,MTwr_S125427,MTwr_S125435,MTwr_S125431,MTwr_S125423,MTwr_S125434,MTwr_S125421,MTwr_S125430,MTwr_S125436,MTwr_S125429,MTwr_S125424,MTwr_S125438,MTwr_S125433,MTwr_S125426,MTwr_S125428,MTwr_S125437,MTwr_S125425,MTwr_S125439,MTwr_S125420,MTwr_S125440,MTwr_S125419,MTwr_S125432",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93314.0
230,,,,Unknown,,,,,2.9,ACTIVE,41D 119111 00,BEAVERHEAD WATER CO,1881-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208147,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125456,MTwr_S125449,MTwr_S125442,MTwr_S125447,MTwr_S125458,MTwr_S125450,MTwr_S125462,MTwr_S125454,MTwr_S125441,MTwr_S125455,MTwr_S125443,MTwr_S125453,MTwr_S125461,MTwr_S125451,MTwr_S125446,MTwr_S125460,MTwr_S125445,MTwr_S125452,MTwr_S125457,MTwr_S125459,MTwr_S125444,MTwr_S125448",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93315.0
231,,,,Unknown,,,,,3.6,ACTIVE,41D 119112 00,BEAVERHEAD WATER CO,1881-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=304631,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125466,MTwr_S125464,MTwr_S125467,MTwr_S125483,MTwr_S125468,MTwr_S125476,MTwr_S125481,MTwr_S125478,MTwr_S125473,MTwr_S125482,MTwr_S125469,MTwr_S125474,MTwr_S125484,MTwr_S125471,MTwr_S125470,MTwr_S125465,MTwr_S125463,MTwr_S125477,MTwr_S125475,MTwr_S125480,MTwr_S125472,MTwr_S125479",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93316.0
232,,,,Unknown,,,,,8.75,ACTIVE,41D 119113 00,BEAVERHEAD WATER CO,1881-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208148,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125485,MTwr_S125487,MTwr_S125494,MTwr_S125496,MTwr_S125505,MTwr_S125488,MTwr_S125491,MTwr_S125497,MTwr_S125490,MTwr_S125493,MTwr_S125498,MTwr_S125486,MTwr_S125499,MTwr_S125489,MTwr_S125492,MTwr_S125501,MTwr_S125502,MTwr_S125506,MTwr_S125504,MTwr_S125495,MTwr_S125500,MTwr_S125503",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93317.0
233,,,,Unknown,,,,,2.0,ACTIVE,41D 119114 00,BEAVERHEAD WATER CO,1881-07-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208149,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125516,MTwr_S125527,MTwr_S125521,MTwr_S125523,MTwr_S125525,MTwr_S125526,MTwr_S125513,MTwr_S125518,MTwr_S125507,MTwr_S125520,MTwr_S125522,MTwr_S125524,MTwr_S125519,MTwr_S125515,MTwr_S125508,MTwr_S125509,MTwr_S125517,MTwr_S125510,MTwr_S125528,MTwr_S125514,MTwr_S125512,MTwr_S125511",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93318.0
234,,,,Unknown,,,,,3.0,ACTIVE,41D 119115 00,BEAVERHEAD WATER CO,1883-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208150,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125538,MTwr_S125531,MTwr_S125543,MTwr_S125548,MTwr_S125544,MTwr_S125541,MTwr_S125533,MTwr_S125542,MTwr_S125550,MTwr_S125540,MTwr_S125537,MTwr_S125530,MTwr_S125532,MTwr_S125534,MTwr_S125535,MTwr_S125536,MTwr_S125539,MTwr_S125545,MTwr_S125547,MTwr_S125529,MTwr_S125549,MTwr_S125546",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93319.0
235,,,,Unknown,,,,,3.48,ACTIVE,41D 119116 00,BEAVERHEAD WATER CO,1883-04-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208151,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125565,MTwr_S125553,MTwr_S125563,MTwr_S125564,MTwr_S125558,MTwr_S125568,MTwr_S125560,MTwr_S125570,MTwr_S125559,MTwr_S125552,MTwr_S125567,MTwr_S125569,MTwr_S125562,MTwr_S125554,MTwr_S125571,MTwr_S125556,MTwr_S125555,MTwr_S125551,MTwr_S125561,MTwr_S125557,MTwr_S125566,MTwr_S125572",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93320.0
236,,,,Unknown,,,,,4.45,ACTIVE,41D 119117 00,BEAVERHEAD WATER CO,1883-05-29,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208152,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125576,MTwr_S125585,MTwr_S125587,MTwr_S125579,MTwr_S125573,MTwr_S125584,MTwr_S125583,MTwr_S125592,MTwr_S125586,MTwr_S125591,MTwr_S125578,MTwr_S125590,MTwr_S125582,MTwr_S125594,MTwr_S125588,MTwr_S125574,MTwr_S125577,MTwr_S125593,MTwr_S125581,MTwr_S125580,MTwr_S125575,MTwr_S125589",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93321.0
237,,,,Unknown,,,,,1.75,ACTIVE,41D 119118 00,BEAVERHEAD WATER CO,1883-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208153,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125601,MTwr_S125609,MTwr_S125615,MTwr_S125605,MTwr_S125611,MTwr_S125595,MTwr_S125612,MTwr_S125598,MTwr_S125603,MTwr_S125606,MTwr_S125600,MTwr_S125616,MTwr_S125599,MTwr_S125610,MTwr_S125608,MTwr_S125597,MTwr_S125613,MTwr_S125607,MTwr_S125596,MTwr_S125614,MTwr_S125604,MTwr_S125602",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93322.0
238,,,,Unknown,,,,,4.5,ACTIVE,41D 119119 00,BEAVERHEAD WATER CO,1883-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208154,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125625,MTwr_S125638,MTwr_S125624,MTwr_S125629,MTwr_S125626,MTwr_S125637,MTwr_S125632,MTwr_S125634,MTwr_S125620,MTwr_S125628,MTwr_S125635,MTwr_S125618,MTwr_S125621,MTwr_S125630,MTwr_S125633,MTwr_S125636,MTwr_S125623,MTwr_S125619,MTwr_S125627,MTwr_S125622,MTwr_S125631,MTwr_S125617",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93323.0
239,,,,Unknown,,,,,3.13,ACTIVE,41D 119120 00,BEAVERHEAD WATER CO,1883-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208155,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125645,MTwr_S125644,MTwr_S125657,MTwr_S125655,MTwr_S125647,MTwr_S125641,MTwr_S125640,MTwr_S125649,MTwr_S125659,MTwr_S125654,MTwr_S125651,MTwr_S125653,MTwr_S125658,MTwr_S125656,MTwr_S125646,MTwr_S125639,MTwr_S125648,MTwr_S125650,MTwr_S125652,MTwr_S125660,MTwr_S125642,MTwr_S125643",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93324.0
240,,,,Unknown,,,,,3.0,ACTIVE,41D 119121 00,BEAVERHEAD WATER CO,1884-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208156,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125661,MTwr_S125670,MTwr_S125664,MTwr_S125674,MTwr_S125668,MTwr_S125675,MTwr_S125671,MTwr_S125682,MTwr_S125669,MTwr_S125663,MTwr_S125672,MTwr_S125676,MTwr_S125673,MTwr_S125665,MTwr_S125662,MTwr_S125666,MTwr_S125677,MTwr_S125667,MTwr_S125679,MTwr_S125680,MTwr_S125681,MTwr_S125678",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93325.0
241,,,,Unknown,,,,,4.05,ACTIVE,41D 119122 00,BEAVERHEAD WATER CO,1884-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208157,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125704,MTwr_S125700,MTwr_S125692,MTwr_S125694,MTwr_S125683,MTwr_S125691,MTwr_S125690,MTwr_S125689,MTwr_S125684,MTwr_S125696,MTwr_S125701,MTwr_S125699,MTwr_S125688,MTwr_S125685,MTwr_S125686,MTwr_S125703,MTwr_S125687,MTwr_S125693,MTwr_S125698,MTwr_S125702,MTwr_S125697,MTwr_S125695",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93326.0
242,,,,Unknown,,,,,3.2,ACTIVE,41D 119123 00,BEAVERHEAD WATER CO,1884-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208158,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125716,MTwr_S125718,MTwr_S125717,MTwr_S125708,MTwr_S125705,MTwr_S125721,MTwr_S125720,MTwr_S125712,MTwr_S125725,MTwr_S125711,MTwr_S125709,MTwr_S125724,MTwr_S125714,MTwr_S125722,MTwr_S125706,MTwr_S125707,MTwr_S125723,MTwr_S125719,MTwr_S125713,MTwr_S125710,MTwr_S125726,MTwr_S125715",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93327.0
243,,,,Unknown,,,,,4.5,ACTIVE,41D 119124 00,BEAVERHEAD WATER CO,1884-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=304632,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125747,MTwr_S125730,MTwr_S125727,MTwr_S125739,MTwr_S125742,MTwr_S125743,MTwr_S125746,MTwr_S125745,MTwr_S125731,MTwr_S125741,MTwr_S125733,MTwr_S125734,MTwr_S125737,MTwr_S125748,MTwr_S125729,MTwr_S125738,MTwr_S125740,MTwr_S125736,MTwr_S125735,MTwr_S125728,MTwr_S125744,MTwr_S125732",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93328.0
244,,,,Unknown,,,,,5.42,ACTIVE,41D 119125 00,BEAVERHEAD WATER CO,1884-06-09,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208159,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125762,MTwr_S125753,MTwr_S125757,MTwr_S125761,MTwr_S125763,MTwr_S125760,MTwr_S125758,MTwr_S125764,MTwr_S125770,MTwr_S125749,MTwr_S125765,MTwr_S125755,MTwr_S125768,MTwr_S125759,MTwr_S125754,MTwr_S125766,MTwr_S125751,MTwr_S125769,MTwr_S125752,MTwr_S125767,MTwr_S125756,MTwr_S125750",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93329.0
245,,,,Unknown,,,,,4.2,ACTIVE,41D 119126 00,BEAVERHEAD WATER CO,1885-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208160,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125776,MTwr_S125789,MTwr_S125782,MTwr_S125781,MTwr_S125785,MTwr_S125779,MTwr_S125777,MTwr_S125783,MTwr_S125786,MTwr_S125780,MTwr_S125772,MTwr_S125784,MTwr_S125792,MTwr_S125775,MTwr_S125773,MTwr_S125790,MTwr_S125788,MTwr_S125774,MTwr_S125771,MTwr_S125778,MTwr_S125791,MTwr_S125787",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93330.0
246,,,,Unknown,,,,,3.6,ACTIVE,41D 119127 00,BEAVERHEAD WATER CO,1888-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208161,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125813,MTwr_S125803,MTwr_S125809,MTwr_S125801,MTwr_S125808,MTwr_S125797,MTwr_S125794,MTwr_S125796,MTwr_S125799,MTwr_S125795,MTwr_S125805,MTwr_S125793,MTwr_S125811,MTwr_S125812,MTwr_S125802,MTwr_S125798,MTwr_S125804,MTwr_S125810,MTwr_S125807,MTwr_S125806,MTwr_S125814,MTwr_S125800",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93331.0
247,,,,Unknown,,,,,22.5,ACTIVE,41D 119128 00,BEAVERHEAD WATER CO,1894-09-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208162,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125817,MTwr_S125835,MTwr_S125834,MTwr_S125827,MTwr_S125824,MTwr_S125831,MTwr_S125828,MTwr_S125829,MTwr_S125826,MTwr_S125819,MTwr_S125832,MTwr_S125822,MTwr_S125836,MTwr_S125825,MTwr_S125823,MTwr_S125830,MTwr_S125816,MTwr_S125820,MTwr_S125821,MTwr_S125815,MTwr_S125833,MTwr_S125818",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93332.0
248,,,,Unknown,,,,,30.0,ACTIVE,41D 119129 00,BEAVERHEAD WATER CO,1900-08-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208163,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125857,MTwr_S125840,MTwr_S125838,MTwr_S125855,MTwr_S125847,MTwr_S125846,MTwr_S125856,MTwr_S125841,MTwr_S125844,MTwr_S125852,MTwr_S125837,MTwr_S125851,MTwr_S125853,MTwr_S125849,MTwr_S125843,MTwr_S125854,MTwr_S125839,MTwr_S125845,MTwr_S125842,MTwr_S125850,MTwr_S125848,MTwr_S125858",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93333.0
