SiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3309241,CAss_S843,CA2400254,CORTEZ GROWERS ASSO. WATER SYSTEM,NULL,Water Service Area,-120.7397879,37.47200243,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309251,CAss_S844,CA2410001,CITY OF ATWATER,NULL,Water Service Area,-120.6001864,37.35315807,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309258,CAss_S845,CA2410002,CITY OF DOS PALOS,NULL,Water Service Area,-120.6252832,36.97911158,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309269,CAss_S846,CA2410003,CITY OF GUSTINE,NULL,Water Service Area,-120.9945361,37.25456156,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309280,CAss_S847,CA2410004,CITY OF LIVINGSTON,NULL,Water Service Area,-120.7241588,37.38750666,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309291,CAss_S848,CA2410005,CITY OF LOS BANOS,NULL,Water Service Area,-120.8408696,37.06319388,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309302,CAss_S849,CA2410006,DELHI CWD,NULL,Water Service Area,-120.7786289,37.42986405,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309314,CAss_S850,CA2410008,CAL AM - MEADOWBROOK,NULL,Water Service Area,-120.5313971,37.32550773,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309328,CAss_S852,CA2410010,WINTON WATER & SANITARY DIST,NULL,Water Service Area,-120.6164054,37.38743484,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309339,CAss_S853,CA2410011,LE GRAND COMM SERVICES DIST,NULL,Water Service Area,-120.3150904,37.19970243,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309347,CAss_S854,CA2410012,HILMAR COUNTY WATER DISTRICT,NULL,Water Service Area,-120.8520205,37.40556825,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309358,CAss_S855,CA2410018,SANTA NELLA COUNTY WATER DISTRICT,NULL,Water Service Area,-121.0222405,37.09818396,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309391,CAss_S859,CA2410700,CASTLE AIRPORT,NULL,Water Service Area,-120.5698886,37.37444211,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MERCED,POU,114936
3309420,CAss_S862,CA2510001,CITY OF ALTURAS,NULL,Water Service Area,-120.5488989,41.49149507,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MODOC,POU,114936
3309431,CAss_S863,CA2510002,CEDARVILLE COUNTY WATER DIST.,NULL,Water Service Area,-120.1778196,41.52860584,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MODOC,POU,114936
3309447,CAss_S866,CA2600538,LOWER ROCK CREEK MUTUAL WATER CO.,NULL,Water Service Area,-118.6062182,37.48140995,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONO,POU,114936
3309456,CAss_S867,CA2600547,CROWLEY LAKE TRAILER PARK,NULL,Water Service Area,-118.7424862,37.56782634,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONO,POU,114936
3309465,CAss_S868,CA2600620,MOUNTAIN MEADOWS MWC,NULL,Water Service Area,-118.7375261,37.56722723,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONO,POU,114936
3309475,CAss_S869,CA2600624,MAMMOTH MOUNTAIN SKI AREA - OUTPOST 14,NULL,Water Service Area,-119.032365,37.6425126,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONO,POU,114936
3309486,CAss_S87,CA0605011,DEL ORO WC - ARBUCKLE DISTRICT,NULL,Water Service Area,-122.0587322,39.0035251,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,COLUSA,POU,114936
3309507,CAss_S872,CA2610001,MAMMOTH CWD,NULL,Water Service Area,-118.9756433,37.64320684,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONO,POU,114936
3309529,CAss_S874,CA2700509,OAK MANOR WS,NULL,Water Service Area,-121.6442801,36.80761309,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309540,CAss_S875,CA2700511,NORMCO WC,NULL,Water Service Area,-121.6535706,36.78737975,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309572,CAss_S878,CA2700548,DOLAN RD MWC,NULL,Water Service Area,-121.737879,36.79560087,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309593,CAss_S88,CA0610001,ARBUCKLE PUBLIC UTILITY DISTRICT,NULL,Water Service Area,-122.0593241,39.01720689,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,COLUSA,POU,114936
3309594,CAss_S880,CA2700558,PENTECOSTAL WS,NULL,Water Service Area,-121.6598668,36.74044416,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309604,CAss_S881,CA2700586,GABILAN WC,NULL,Water Service Area,-121.6178897,36.75462581,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309614,CAss_S882,CA2700589,GLENN AVE WS #01,NULL,Water Service Area,-121.6618308,36.82748812,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309625,CAss_S883,CA2700622,OUTLOOK WA,NULL,Water Service Area,-121.7488081,36.55035879,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309636,CAss_S884,CA2700656,MORO COJO MWA,NULL,Water Service Area,-121.6417322,36.81401228,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309645,CAss_S885,CA2700663,MURPHY HILL WS #02,NULL,Water Service Area,-121.657536,36.90439225,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309655,CAss_S886,CA2700713,ROLLING HILLS RANCHO WA,NULL,Water Service Area,-121.6351708,36.82781133,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309665,CAss_S887,CA2700728,SAN ARDO WD,NULL,Water Service Area,-120.9052257,36.02003459,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309676,CAss_S888,CA2700773,SUNNY MESA WATER SYSTEM,NULL,Water Service Area,-121.7568651,36.87338867,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309687,CAss_S889,CA2700787,VEGA RD WS #01,NULL,Water Service Area,-121.7049041,36.89121216,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309694,CAss_S89,CA0610002,CITY OF COLUSA,NULL,Water Service Area,-122.0110144,39.2068083,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,COLUSA,POU,114936
3309701,CAss_S891,CA2700837,BLACKIE RD WS #05,NULL,Water Service Area,-121.6847492,36.76932506,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309714,CAss_S893,CA2701036,APPLE AVE WS #03,NULL,Water Service Area,-121.2590687,36.31539438,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309725,CAss_S894,CA2701202,CAL AM WATER COMPANY - CHUALAR,NULL,Water Service Area,-121.5157401,36.56971916,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309736,CAss_S895,CA2701241,ENCINAL RD WS #01,NULL,Water Service Area,-121.4883363,36.62676203,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309747,CAss_S896,CA2701254,CARMEL RIVIERA MWC,NULL,Water Service Area,-121.93897,36.48459096,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309788,CAss_S9,CA0110008,CITY OF PLEASANTON,NULL,Water Service Area,-121.8864293,37.66165059,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,ALAMEDA,POU,114936
3309789,CAss_S90,CA0610004,CITY OF WILLIAMS,NULL,Water Service Area,-122.1471047,39.15456339,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,COLUSA,POU,114936
3309811,CAss_S902,CA2701452,MONTEREY DUNES MWA,NULL,Water Service Area,-121.659683,36.83642639,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309820,CAss_S903,CA2701466,CAL AM WATER COMPANY - RYAN RANCH,NULL,Water Service Area,-121.8177847,36.57767572,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309829,CAss_S904,CA2701503,MESA DEL TORO MWC,NULL,Water Service Area,-121.6949903,36.52202122,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309834,CAss_S905,CA2701515,MOSS LANDING HARBOR WS,NULL,Water Service Area,-121.787361,36.8044363,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309841,CAss_S906,CA2701553,POND-DEROSA OAKS WC,NULL,Water Service Area,-121.6685199,36.81824171,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309869,CAss_S909,CA2701670,LANGLEY/VALLE PACIFICO WS,NULL,Water Service Area,-121.6560284,36.81892703,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309890,CAss_S911,CA2701789,HOLLY HILLS MWC,NULL,Water Service Area,-121.6386209,36.79463441,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309899,CAss_S912,CA2701882,CAL AM WATER COMPANY - BISHOP,NULL,Water Service Area,-121.7841627,36.5750062,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309905,CAss_S913,CA2701888,CACHAGUA MUTUAL WS (#4),NULL,Water Service Area,-121.6058982,36.38800553,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309925,CAss_S915,CA2701904,SAN JERARDO COOP WS,NULL,Water Service Area,-121.5364781,36.642965,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309940,CAss_S917,CA2701926,MORO RD WS #09,NULL,Water Service Area,-121.6582414,36.80607099,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309949,CAss_S918,CA2701929,COUNTRY MEADOWS MWC,NULL,Water Service Area,-121.6560849,36.76663036,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309955,CAss_S919,CA2701935,MOUNT TORO RANCHOS MWA,NULL,Water Service Area,-121.6685419,36.54494885,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309967,CAss_S921,CA2702003,VIERRA MEADOWS MWC,NULL,Water Service Area,-121.6546725,36.79805123,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309975,CAss_S922,CA2702004,CAL AM WATER COMPANY - RALPH LANE,NULL,Water Service Area,-121.6652845,36.759497,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309985,CAss_S923,CA2702007,VIERRA ESTATES WS,NULL,Water Service Area,-121.6315021,36.80503557,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3309992,CAss_S924,CA2702026,APRICOT LN WS,NULL,Water Service Area,-121.6891313,36.85407967,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310001,CAss_S925,CA2702030,CYPRESS COMMUNITY CHURCH WS,NULL,Water Service Area,-121.7274584,36.58238277,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310006,CAss_S926,CA2702094,BLACKIE RD WS #18,NULL,Water Service Area,-121.6815674,36.76934155,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310055,CAss_S936,CA2702336,MONTEREY BAY NURSERY WS,NULL,Water Service Area,-121.666894,36.84222972,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310061,CAss_S937,CA2702368,PRUNETREE SHOPPING CENTER WS,NULL,Water Service Area,-121.6646374,36.79347782,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310062,CAss_S938,CA2702374,COUNTRYSIDE ESTATES MWC,NULL,Water Service Area,-121.6681338,36.79567009,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310067,CAss_S94,CA0707569,ANGLERS SUBDIVISION 4,NULL,Water Service Area,-121.6502327,38.01823762,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,CONTRA COSTA,POU,114936
3310081,CAss_S942,CA2702521,SANTA LUCIA PRESERVE WS,NULL,Water Service Area,-121.8122491,36.47038508,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310091,CAss_S943,CA2702554,HIDDEN CANYON RANCH MWC,NULL,Water Service Area,-121.6189892,36.79013822,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310102,CAss_S944,CA2702588,CANADA WOODS WC,NULL,Water Service Area,-121.8314901,36.57005483,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310144,CAss_S949,CA2710004,CAL AM WATER COMPANY - MONTEREY,NULL,Water Service Area,-121.8699295,36.55872876,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310153,CAss_S950,CA2710005,CASTROVILLE COMMUNITY SERVICES DISTRICT,NULL,Water Service Area,-121.7495777,36.76356509,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310164,CAss_S951,CA2710006,CAL AM WATER COMPANY - AMBLER PARK,NULL,Water Service Area,-121.712834,36.5723692,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310172,CAss_S952,CA2710008,"GREENFIELD, CITY OF",NULL,Water Service Area,-121.2531496,36.32219301,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310183,CAss_S953,CA2710009,CWSC KING CITY,NULL,Water Service Area,-121.1283582,36.21566035,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310194,CAss_S954,CA2710010,CWSC SALINAS,NULL,Water Service Area,-121.6433798,36.68710632,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310205,CAss_S955,CA2710011,"SOLEDAD, CITY OF",NULL,Water Service Area,-121.3222866,36.43103959,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310216,CAss_S956,CA2710012,CWSC SALINAS HILLS,NULL,Water Service Area,-121.6626128,36.6081545,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310226,CAss_S957,CA2710013,CWSC LAS LOMAS,NULL,Water Service Area,-121.7309594,36.87084655,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310244,CAss_S959,CA2710017,MARINA COAST WATER DISTRICT,NULL,Water Service Area,-121.7721062,36.63241325,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310249,CAss_S96,CA0707585,MORAGA HEIGHTS MUTUAL WATER,NULL,Water Service Area,-122.1646908,37.83315562,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,CONTRA COSTA,POU,114936
3310250,CAss_S960,CA2710018,SEASIDE MUNICIPAL WATER SYSTEM,NULL,Water Service Area,-121.8263793,36.61023113,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310257,CAss_S961,CA2710019,CWSC OAK HILLS,NULL,Water Service Area,-121.7140303,36.78513242,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310266,CAss_S962,CA2710020,PAJARO COMMUNITY SERVICES DISTRICT,NULL,Water Service Area,-121.7356706,36.88304767,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310273,CAss_S963,CA2710021,CAL AM WATER COMPANY - TORO,NULL,Water Service Area,-121.7311506,36.55956983,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310279,CAss_S964,CA2710022,CAL AM WATER COMPANY - HIDDEN HILLS,NULL,Water Service Area,-121.7689872,36.55084196,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310286,CAss_S965,CA2710023,TASCO SPRECKELS WATER COMPANY,NULL,Water Service Area,-121.6486055,36.62120446,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310296,CAss_S966,CA2710851,SALINAS VALLEY STATE PRISON,NULL,Water Service Area,-121.3735238,36.47795451,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,MONTEREY,POU,114936
3310302,CAss_S967,CA2800023,RUTHERFORD HILL MUTUAL WATER,NULL,Water Service Area,-122.4082612,38.49389144,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310307,CAss_S968,CA2800516,TUCKER ACRES MUTUAL WATER CO.,NULL,Water Service Area,-122.5305215,38.5539126,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310323,CAss_S97,CA0710001,CITY OF ANTIOCH,NULL,Water Service Area,-121.7965938,37.97980067,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,CONTRA COSTA,POU,114936
3310335,CAss_S971,CA2800526,BERRYESSA ESTATES (LBRID),NULL,Water Service Area,-122.3863904,38.69953526,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310368,CAss_S974,CA2800538,CARNEROS INN,NULL,Water Service Area,-122.3338439,38.25656613,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310379,CAss_S975,CA2800543,CAPELL VALLEY ESTATES,NULL,Water Service Area,-122.1965889,38.44799146,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310399,CAss_S977,CA2800625,ADVENTIST HEALTH - ST. HELENA HOSPITAL,NULL,Water Service Area,-122.4747833,38.54221416,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310429,CAss_S98,CA0710002,GOLDEN STATE WATER COMPANY - BAY POINT,NULL,Water Service Area,-121.9583136,38.02902553,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,CONTRA COSTA,POU,114936
3310494,CAss_S989,CA2810001,HOWELL MOUNTAIN MUTUAL WATER COMPANY,NULL,Water Service Area,-122.4481801,38.57566015,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310502,CAss_S99,CA0710003,CONTRA COSTA WATER DISTRICT,NULL,Water Service Area,-121.8964956,37.95784697,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,CONTRA COSTA,POU,114936
3310503,CAss_S990,CA2810002,"CALISTOGA, CITY OF",NULL,Water Service Area,-122.5896142,38.58641557,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310510,CAss_S991,CA2810003,"NAPA, CITY OF",NULL,Water Service Area,-122.3068494,38.30214894,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310514,CAss_S992,CA2810004,"ST. HELENA, CITY OF",NULL,Water Service Area,-122.4680703,38.50429706,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310517,CAss_S993,CA2810005,"AMERICAN CANYON, CITY OF",NULL,Water Service Area,-122.2510783,38.1971792,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310519,CAss_S994,CA2810007,TOWN OF YOUNTVILLE,NULL,Water Service Area,-122.3668716,38.39560775,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310528,CAss_S995,CA2810008,VETERANS HOME OF CALIFORNIA,NULL,Water Service Area,-122.368799,38.39215193,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310533,CAss_S996,CA2810009,BERRYESSA PINES WATER SYSTEM,NULL,Water Service Area,-122.2778875,38.60695671,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310535,CAss_S997,CA2810012,PACIFIC UNION COLLEGE,NULL,Water Service Area,-122.4408113,38.56904792,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310538,CAss_S998,CA2810013,BERRYESSA HIGHLANDS,NULL,Water Service Area,-122.187105,38.5147443,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3310542,CAss_S999,CA2810014,SPANISH FLAT WATER DISTRICT,NULL,Water Service Area,-122.2337265,38.54223859,Centroid of Area,Unspecified,NULL,4326,NULL,NULL,NULL,NULL,NULL,NAPA,POU,114936
3334311,UTss_S143,1015,East Carbonville Water Co.,NULL,Unspecified,-110.8323806,39.62002151,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334434,UTss_S1566,1189,Tabiona Town Water System,NULL,Unspecified,-110.7094806,40.35426113,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3334453,UTss_S1585,1194,Spring Glen Water Co.,NULL,Unspecified,-110.848787,39.66122379,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3334454,UTss_S1587,1195,Park West Water Co.,NULL,Unspecified,-113.1479843,37.71319738,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3334502,UTss_S1641,1205,Kaysville City Water System,NULL,Unspecified,-111.9453296,41.02907296,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3334760,UTss_S1926,1233,Echo Mutual Water System,NULL,Unspecified,-111.4498685,40.98435777,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3334793,UTss_S1964,1239,"Silver Springs Water, Inc.",NULL,Unspecified,-111.5645243,40.70028951,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335033,UTss_S222,1026,Castle Valley SSD - Clawson Water System,NULL,Unspecified,-111.0951684,39.13780055,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Emery,POU,115918
3335084,UTss_S2286,1271,Bridgerland Village Water Co.,NULL,Unspecified,-111.4296408,41.92261076,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Rich,POU,115918
3335096,UTss_S2301,1274,Neola Water and Sewer District,NULL,Unspecified,-110.0046214,40.43280433,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3335360,UTss_S2675,1302,Weber Wild Water Co.,NULL,Unspecified,-111.2512983,40.73218307,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3335563,UTss_S2907,1327,Ouray Park WID,NULL,Unspecified,-109.6731462,40.21850931,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Uintah,POU,115918
3335621,UTss_S2972,1335,River View Water Co.,NULL,Unspecified,-110.8046993,39.59000746,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3335680,UTss_S3031,1345,Carbonville Water Co.,NULL,Unspecified,-110.8439956,39.62962186,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Carbon,POU,115918
3335683,UTss_S3034,1347,Arches Natl. Pk. - Devils Garden,NULL,Unspecified,-109.5913408,38.77901019,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Grand,POU,115918
3335728,UTss_S3091,1362,East Duchesne Culinary WID,NULL,Unspecified,-110.2559503,40.20460384,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3335823,UTss_S3193,1385,Castle Valley SSD - Ferron,NULL,Unspecified,-111.1337978,39.09117916,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Emery,POU,115918
3335824,UTss_S3195,1386,Castle Valley SSD - Castle Dale,NULL,Unspecified,-111.0229729,39.22179872,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Emery,POU,115918
3335825,UTss_S3197,1387,Castle Valley SSD - Cleveland Water System,NULL,Unspecified,-110.8546298,39.34954864,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Emery,POU,115918
