SiteID,ConnecPOUSiteID,ConnecPODSiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3336173,3336173,3336172,UTss_S3617,1910,Ruby's Inn,NULL,Unspecified,-112.1587365,37.68143546,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3336177,3336177,3336175,UTss_S3620,1916,Spring Glen Water Co.,NULL,Unspecified,-111.7645217,40.76742453,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336179,3336179,3336178,UTss_S3623,1917,Cool Springs Mutual Water,NULL,Unspecified,-111.1540517,40.79110311,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336185,3336185,3336180,UTss_S3632,1918,Acme Water Co.,NULL,Unspecified,-112.1210379,41.60626501,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3336185,3336185,3336181,UTss_S3632,1918,Acme Water Co.,NULL,Unspecified,-112.1210379,41.60626501,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3336185,3336185,3336182,UTss_S3632,1918,Acme Water Co.,NULL,Unspecified,-112.1210379,41.60626501,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3336185,3336185,3336184,UTss_S3632,1918,Acme Water Co.,NULL,Unspecified,-112.1210379,41.60626501,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Box Elder,POU,115918
3336188,3336188,3336186,UTss_S3635,1919,Interlaken Mutual Water Co.,NULL,Unspecified,-111.4752911,40.54120372,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3336188,3336188,3336187,UTss_S3635,1919,Interlaken Mutual Water Co.,NULL,Unspecified,-111.4752911,40.54120372,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3336191,3336191,3336189,UTss_S3639,1920,Church Wells SSD,NULL,Unspecified,-111.7697968,37.09974445,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3336191,3336191,3336190,UTss_S3639,1920,Church Wells SSD,NULL,Unspecified,-111.7697968,37.09974445,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3336229,3336229,3336176,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336183,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336192,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336198,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336205,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336212,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336216,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336229,3336229,3336223,UTss_S370,1047,Zion Canyon Water System,NULL,Unspecified,-112.9699603,37.22507794,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336287,3336287,3336230,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336287,3336287,3336235,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336287,3336287,3336246,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336287,3336287,3336257,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336287,3336287,3336268,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336287,3336287,3336279,UTss_S377,1048,Levan Town Water System,NULL,Unspecified,-111.8605699,39.55620578,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Juab,POU,115918
3336311,3336311,3336301,UTss_S382,1049,Stockton Town Water System,NULL,Unspecified,-112.3619271,40.4452553,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3336311,3336311,3336307,UTss_S382,1049,Stockton Town Water System,NULL,Unspecified,-112.3619271,40.4452553,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3336311,3336311,3336309,UTss_S382,1049,Stockton Town Water System,NULL,Unspecified,-112.3619271,40.4452553,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3336431,3336431,3336312,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336314,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336320,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336325,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336333,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336341,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336348,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336363,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336372,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336375,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336385,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336395,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336404,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336431,3336431,3336414,UTss_S399,1050,Herriman City Municipal Water Department,NULL,Unspecified,-112.0156016,40.48911902,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336435,3336435,3333981,UTss_S4,1000,Leeds Domestic Water Users Assoc.,NULL,Unspecified,-113.3470612,37.23719738,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336435,3336435,3334827,UTss_S4,1000,Leeds Domestic Water Users Assoc.,NULL,Unspecified,-113.3470612,37.23719738,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336435,3336435,3335648,UTss_S4,1000,Leeds Domestic Water Users Assoc.,NULL,Unspecified,-113.3470612,37.23719738,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3336486,3336486,3336443,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336486,3336486,3336457,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336486,3336486,3336465,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336486,3336486,3336471,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336486,3336486,3336477,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336486,3336486,3336485,UTss_S408,1051,Hyrum City,NULL,Unspecified,-111.8439683,41.6319682,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3336518,3336518,3336495,UTss_S412,1052,Panguitch City Water System,NULL,Unspecified,-112.4359969,37.82334981,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3336518,3336518,3336505,UTss_S412,1052,Panguitch City Water System,NULL,Unspecified,-112.4359969,37.82334981,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3336518,3336518,3336512,UTss_S412,1052,Panguitch City Water System,NULL,Unspecified,-112.4359969,37.82334981,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3336575,3336575,3336527,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336575,3336575,3336536,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336575,3336575,3336544,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336575,3336575,3336554,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336575,3336575,3336556,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336575,3336575,3336564,UTss_S419,1054,Lindon City,NULL,Unspecified,-111.7183732,40.34148381,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3336692,3336692,3336582,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336587,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336596,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336598,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336629,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336658,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336669,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336692,3336692,3336680,UTss_S440,1055,Roosevelt City Water System,NULL,Unspecified,-110.0206761,40.30768156,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3336721,3336721,3336701,UTss_S444,1056,Sigurd Town Water System,NULL,Unspecified,-111.9708009,38.83557795,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3336721,3336721,3336705,UTss_S444,1056,Sigurd Town Water System,NULL,Unspecified,-111.9708009,38.83557795,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3336721,3336721,3336715,UTss_S444,1056,Sigurd Town Water System,NULL,Unspecified,-111.9708009,38.83557795,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3336765,3336765,3336724,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336765,3336765,3336728,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336765,3336765,3336734,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336765,3336765,3336743,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336765,3336765,3336748,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336765,3336765,3336755,UTss_S452,1057,Wanship Mutual Water Co.,NULL,Unspecified,-111.4075138,40.80947761,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Summit,POU,115918
3336773,3336773,3336771,UTss_S454,1058,Burrville Culinary Water,NULL,Unspecified,-111.8656685,38.56898974,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3336779,3336779,3336775,UTss_S457,1059,West Bountiful City Water System,NULL,Unspecified,-111.9074795,40.89842054,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336779,3336779,3336776,UTss_S457,1059,West Bountiful City Water System,NULL,Unspecified,-111.9074795,40.89842054,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3335890,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3335983,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336059,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336153,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336228,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336504,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336606,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336691,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336794,3336794,3336747,UTss_S46,1005,South Davis Water District,NULL,Unspecified,-111.8910453,40.85535543,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336919,3336919,3336918,UTss_S4755,10017,Mountain Valley Water Co.,NULL,Unspecified,-111.9265115,40.45091666,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Salt Lake,POU,115918
3336942,3336942,3336785,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336788,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336795,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336803,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336809,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336824,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336835,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336846,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336857,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336882,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336893,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336902,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336912,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336923,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336942,3336942,3336933,UTss_S478,1060,Bountiful City Water System,NULL,Unspecified,-111.8629835,40.87353329,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Davis,POU,115918
3336966,3336966,3336947,UTss_S481,1061,Wallsburg Town Water System,NULL,Unspecified,-111.42072,40.3874549,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3336966,3336966,3336955,UTss_S481,1061,Wallsburg Town Water System,NULL,Unspecified,-111.42072,40.3874549,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3336989,3336989,3336975,UTss_S484,1062,Henrieville Town Water System,NULL,Unspecified,-112.0018837,37.56389767,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3336989,3336989,3336982,UTss_S484,1062,Henrieville Town Water System,NULL,Unspecified,-112.0018837,37.56389767,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337039,3337039,3336996,UTss_S490,1063,Annabella Town Water System,NULL,Unspecified,-112.0592729,38.70840495,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3337039,3337039,3337007,UTss_S490,1063,Annabella Town Water System,NULL,Unspecified,-112.0592729,38.70840495,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3337039,3337039,3337009,UTss_S490,1063,Annabella Town Water System,NULL,Unspecified,-112.0592729,38.70840495,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3337039,3337039,3337029,UTss_S490,1063,Annabella Town Water System,NULL,Unspecified,-112.0592729,38.70840495,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sevier,POU,115918
3337061,3337061,3337036,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337037,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337038,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337040,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337041,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337042,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337043,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337044,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337045,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337046,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337047,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337048,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337049,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337051,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337052,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337053,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337054,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
